,A,B,과목영역,전공영역,학수번호,교과목명,학점,이수시기,비고
0,교양필수,대학교교양필수,,,GEB1112,크로스오버 1 : 인간의 탐색,2.0,1학년(2학기),
1,교양필수,대학교교양필수,,,GEB1113,크로스오버 2 : 자연의 탐색,2.0,"1학년(1,2학기)",
2,교양필수,대학교교양필수,,,GEB1116,프로네시스 세미나,2.0,1학년(1학기),
3,교양필수,대학교교양필수,,,GEB1126,문제해결을 위한 글쓰기,3.0,1학년(2학기),
4,교양필수,대학교교양필수,,,GEB1141,미래사회와 소프트웨어-인문사회계열,3.0,1학년(1학기),
5,교양필수,대학교교양필수,,,GEB1151,커리어 디자인 2,1.0,3학년(1학기),
6,교양필수,대학교교양필수,,,GEB1107,의사소통 영어,3.0,1학년(1학기),일반과목군(지정 1과목)
7,교양필수,대학교교양필수,,,GEB1108,의사소통 영어: 중급,3.0,1학년(1학기),일반과목군(지정 1과목)
8,교양필수,대학교교양필수,,,GEB1109,의사소통 영어: 고급,3.0,1학년(1학기),일반과목군(지정 1과목)
9,교양필수,학과(부)교양필수,,,,"핵심교양-3.문학, 예술, 상징",3.0,전체,교양교과과정참조
10,교양필수,학과(부)교양필수,,,,"핵심교양-4.사회, 제도, 세계",3.0,전체,교양교과과정참조
11,교양필수,학과(부)교양필수,,,,"핵심교양-5.자연, 생명, 환경",3.0,전체,교양교과과정참조
12,교양필수,학과(부)교양필수,,,,"핵심교양-6.수리, 정보, 기술",3.0,전체,교양교과과정참조
13,교양필수,학과(부)교양필수,,,,창의,3.0,전체,교양교과과정참조
14,교양필수,학과(부)교양필수,,,,SW�AI,3.0,전체,교양교과과정참조
15,전공필수,,아동보육,전공기반,CHS1101,보육학개론,3.0,1학년(2학기),
16,전공필수,,아동보육,전공기반,CHS2102,보육과정,3.0,2학년(1학기),
17,전공필수,,아동보육,전공핵심,CHS3117,아동권리와 복지,3.0,3학년(2학기),
18,전공필수,,아동보육,전공핵심,CHS4110,보육교사론,3.0,4학년(1학기),
19,전공필수,,아동상담,전공기반,CHS1201,아동상담,3.0,1학년(1학기),
20,전공필수,,아동상담,전공기반,CHS1212,영유아발달,3.0,1학년(2학기),
21,전공필수,,아동상담,전공기반,CHS2205,부모교육론,3.0,2학년(1학기),
22,전공필수,,아동상담,전공핵심,CHS3215,가족상담,3.0,3학년(1학기),
23,전공필수,,아동상담,,CHS3218,발달정신병리학,3.0,2학년(2학기),
24,전공선택,,아동보육,전공핵심,CHS2103,언어지도,3.0,2학년(2학기),
25,전공선택,,아동보육,전공집중,CHS2112,아동수학지도,3.0,2학년(2학기),
26,전공선택,,아동보육,전공핵심,CHS2115,영유아교수방법론,3.0,2학년(2학기),
27,전공선택,,아동보육,,CHS2209,특수아동 이해,3.0,2학년(1학기),
28,전공선택,,아동보육,전공집중,CHS3107,아동과학지도,3.0,3학년(2학기),
29,전공선택,,아동보육,전공핵심,CHS3113,아동미술,3.0,3학년(1학기),
30,전공선택,,아동보육,전공집중,CHS3114,아동음악,3.0,3학년(1학기),
31,전공선택,,아동보육,전공집중,CHS3116,아동동작,3.0,3학년(2학기),
32,전공선택,,아동보육,전공핵심,CHS3118,아동관찰 및 행동연구,3.0,3학년(1학기),
33,전공선택,,아동보육,전공핵심,CHS4119,아동생활지도,3.0,4학년(2학기),
34,전공선택,,아동보육,전공핵심,CHS4308,아동건강교육,3.0,4학년(2학기),
35,전공선택,,아동상담,전공핵심,CHS2203,상담이론,3.0,2학년(1학기),
36,전공선택,,아동상담,전공핵심,CHS2206,가족관계,3.0,2학년(2학기),
37,전공선택,,아동상담,전공핵심,CHS2213,정신건강론,3.0,3학년(2학기),
38,전공선택,,아동상담,전공핵심,CHS2314,가족심리학,3.0,2학년(2학기),
39,전공선택,,아동상담,전공핵심,CHS3207,놀이치료,3.0,3학년(1학기),
40,전공선택,,아동상담,전공핵심,CHS3214,놀이지도,3.0,4학년(1학기),
41,전공선택,,아동상담,전공핵심,CHS3216,인지발달,3.0,3학년(1학기),
42,전공선택,,아동상담,전공핵심,CHS3217,사회정서발달,3.0,3학년(2학기),
43,전공선택,,아동상담,,CHS4214,발달진단 및 심리평가,3.0,3학년(1학기),
44,전공선택,,아동상담,전공핵심,CHS4218,연구방법론,3.0,4학년(1학기),
45,전공선택,,아동심리산업,전공핵심,CHS1311,아동심리학개론,3.0,1학년(2학기),
46,전공선택,,아동심리산업,전공핵심,CHS2402,아동산업의 이해,3.0,2학년(1학기),
47,전공선택,,아동심리산업,전공핵심,CHS2403,아동문화산업,3.0,2학년(2학기),
48,전공선택,,아동심리산업,전공핵심,CHS3312,놀이치료 관찰실습,3.0,3학년(2학기),
49,전공선택,,아동심리산업,전공핵심,CHS3404,아동교육콘텐츠개발,3.0,3학년(1학기),
50,전공선택,,아동심리산업,전공핵심,CHS3405,아동가족여가산업,3.0,3학년(2학기),
51,전공선택,,아동심리산업,전공집중,CHS4312,놀이치료 실습 및 슈퍼비전,3.0,4학년(2학기),
52,전공선택,,아동심리산업,전공집중,CHS4401,보육실습,3.0,4학년(1학기),
53,전공선택,,아동심리산업,전공핵심,CHS4406,영유아교재교구개발산업,3.0,4학년(1학기),
54,전공선택,,아동심리산업,전공집중,CHS4411,보육현장실습,3.0,4학년(2학기),
