,A,B,과목영역,전공영역,학수번호,교과목명,학점,이수시기,비고
45,전공선택,,반도체,,ECE3355,FPGA를이용한디지털시스템설계,3.0,3학년(2학기),
46,전공선택,,반도체,전공핵심,ECE3361,전자회로 2,3.0,3학년(1학기),
47,전공선택,,반도체,전공핵심,ECE4343,아날로그회로설계,4.0,4학년(1학기),
48,전공선택,,반도체,전공집중,ECE4415,혼성신호집적회로설계,4.0,4학년(2학기),
49,전공선택,,반도체,전공집중,ECE4422,광전자,3.0,4학년(2학기),
50,전공선택,,반도체,전공핵심,ECE4423,전자디스플레이,3.0,4학년(1학기),
51,전공선택,,반도체,,ECE4450,MEMS개요,3.0,4학년(2학기),
52,전공선택,,반도체,전공집중,ECE4461,집적회로공정,3.0,4학년(1학기),
53,전공선택,,반도체,,ECE4462,나노집적반도체소자,3.0,4학년(2학기),
54,전공선택,,반도체,전공핵심,ECE4466,VLSI설계및프로젝트실습,4.0,4학년(1학기),
55,전공선택,,반도체,,ECE4469,유기전자공학,3.0,4학년(1학기),
56,전공선택,,반도체,,ECE4470,반도체 기술 세미나,1.0,4학년(2학기),
57,전공선택,,신호처리,전공핵심,ECE3301,수치해석,3.0,3학년(2학기),
58,전공선택,,신호처리,전공핵심,ECE3317,자동제어,3.0,3학년(2학기),
59,전공선택,,신호처리,,ECE3357,바이오전자공학개론,3.0,3학년(2학기),
60,전공선택,,신호처리,,ECE4326,영상시스템설계,4.0,4학년(1학기),
61,전공선택,,신호처리,,ECE4416,의공학설계,3.0,4학년(1학기),
62,전공선택,,신호처리,,ECE4417,오디오신호처리,3.0,4학년(1학기),
63,전공선택,,신호처리,전공핵심,ECE4421,제어시스템설계,3.0,4학년(1학기),
64,전공선택,,신호처리,,ECE4426,디지털신호처리개론,4.0,3학년(2학기),
65,전공선택,,신호처리,,ECE4453,기계학습개론,3.0,3학년(2학기),
66,전공선택,,신호처리,전공집중,ECE4454,영상신호처리,3.0,4학년(2학기),
67,전공선택,,신호처리,,ECE4456,심층신경망,3.0,4학년(2학기),
68,전공선택,,컴퓨터,전공핵심,ECE3314,데이터구조,3.0,3학년(1학기),
69,전공선택,,컴퓨터,전공핵심,ECE3325,운영체제,3.0,3학년(2학기),
70,전공선택,,컴퓨터,전공핵심,ECE3327,데이터베이스,3.0,3학년(2학기),
71,전공선택,,컴퓨터,,ECE3362,컴퓨터구조론,3.0,3학년(1학기),
72,전공선택,,컴퓨터,,ECE3364,파이썬프로그래밍,3.0,3학년(1학기),
73,전공선택,,컴퓨터,전공핵심,ECE3367,Java프로그래밍,3.0,3학년(2학기),
74,전공선택,,컴퓨터,전공핵심,ECE3408,컴퓨터네트워크,3.0,4학년(1학기),
75,전공선택,,컴퓨터,,ECE4372,마이크로프로세서응용,3.0,3학년(2학기),
76,전공선택,,컴퓨터,전공집중,ECE4445,임베디드시스템,3.0,4학년(2학기),
77,전공선택,,컴퓨터,,ECE4471,시스템소프트웨어설계,3.0,4학년(1학기),
78,전공선택,,통신,전공핵심,ECE3312,통신시스템,3.0,3학년(2학기),
79,전공선택,,통신,전공핵심,ECE3360,전자장론,3.0,3학년(1학기),
80,전공선택,,통신,전공핵심,ECE3419,마이크로웨이브공학,3.0,3학년(2학기),
81,전공선택,,통신,전공집중,ECE4331,안테나공학,3.0,4학년(2학기),
82,전공선택,,통신,전공집중,ECE4413,이동통신,3.0,4학년(2학기),
83,전공선택,,통신,전공핵심,ECE4414,무선통신네트워크,3.0,4학년(2학기),
84,전공선택,,통신,,ECE4418,디지털통신,3.0,4학년(1학기),
85,전공선택,,통신,전공핵심,ECE4430,기초 RFIC 설계,3.0,4학년(1학기),
86,전공선택,,통신,전공핵심,ECE4455,마이크로웨이브시스템,3.0,4학년(1학기),
