,A,B,과목영역,전공영역,학수번호,교과목명,학점,이수시기,비고
26,전공필수,,건축시공및관리,전공핵심,ARE3308,"건설사업관리-건설기획,설계,구매",3.0,3학년(2학기),
27,전공필수,,건축환경및설비,전공핵심,ARE3207,건축설비,3.0,3학년(1학기),
28,전공필수,,공통과정,전공기반,ARC1201,건축설계 1,3.0,1학년(1학기),
29,전공필수,,공통과정,전공핵심,ARE1402,건축공학창의설계,3.0,1학년(2학기),
30,전공필수,,공통과정,전공기반,ARE1403,건축공학개론,3.0,1학년(1학기),
31,전공필수,,공통과정,전공핵심,ARE3403,건축공학일반설계,3.0,3학년(1학기),
32,전공필수,,공통과정,,ARE4410,건축공학종합설계,4.0,4학년(1학기),
33,전공선택,,건축구조,전공핵심,ARE2103,구조동역학,3.0,2학년(2학기),
34,전공선택,,건축구조,전공핵심,ARE2106,구조해석응용,3.0,2학년(2학기),
35,전공선택,,건축구조,전공핵심,ARE3108,철근콘크리트 건축구조,3.0,3학년(1학기),
36,전공선택,,건축구조,전공핵심,ARE3109,철근콘크리트 구조응용,3.0,3학년(2학기),
37,전공선택,,건축구조,전공핵심,ARE4107,구조시스템설계,3.0,4학년(1학기),
38,전공선택,,건축구조,전공집중,ARE4112,철골구조1,3.0,"4학년(1,2학기)",
39,전공선택,,건축구조,전공핵심,ARE4113,스마트 강구조시스템,3.0,4학년(1학기),
40,전공선택,,건축시공및관리,전공핵심,ARE2303,건축일반구조 및 재료,3.0,2학년(1학기),
41,전공선택,,건축시공및관리,,ARE2304,공학CAD,3.0,2학년(2학기),
42,전공선택,,건축시공및관리,전공핵심,ARE3303,건축시공,3.0,3학년(2학기),
43,전공선택,,건축시공및관리,전공핵심,ARE3307,건축법규,3.0,3학년(1학기),
44,전공선택,,건축시공및관리,전공핵심,ARE3309,건축적산,3.0,3학년(2학기),
45,전공선택,,건축시공및관리,전공집중,ARE4309,공정관리,3.0,4학년(1학기),
46,전공선택,,건축시공및관리,전공핵심,ARE4310,"건설사업관리-시공,운영,유지관리",3.0,4학년(1학기),
47,전공선택,,건축시공및관리,전공핵심,ARE4311,건축BIM,3.0,4학년(2학기),
48,전공선택,,건축안전,,ARE4501,건축 및 재난 안전관리,3.0,4학년(2학기),
49,전공선택,,건축환경및설비,전공기반,ARE2203,건축환경-열환경,3.0,2학년(1학기),
50,전공선택,,건축환경및설비,전공핵심,ARE2204,건축환경-빛음환경,3.0,2학년(2학기),
51,전공선택,,건축환경및설비,전공핵심,ARE3208,신재생에너지설비,3.0,3학년(2학기),
52,전공선택,,건축환경및설비,,ARE3209,친환경시스템설계,3.0,3학년(2학기),
53,전공선택,,건축환경및설비,전공핵심,ARE4209,건물에너지시뮬레이션,3.0,4학년(1학기),
54,전공선택,,공통과정,,ACE9501,다학년 연구프로젝트 1,1.0,"전체(1,2학기)",
55,전공선택,,공통과정,,ACE9502,다학년 연구프로젝트 2,1.0,"전체(1,2학기)",
56,전공선택,,공통과정,,ACE9503,다학년 연구프로젝트 3,1.0,"전체(1,2학기)",
57,전공선택,,공통과정,,ARE4411,건축공학심화연구,5.0,4학년(2학기),
58,전공선택,,공통과정,,ARE9503,건축실무연수,3.0,"4학년(1,2학기)",
59,전공선택,,공통과정,,ARE9505,건축공학실무,3.0,"4학년(1,2학기)",
