,A,B,과목영역,전공영역,학수번호,교과목명,학점,이수시기,비고
29,전공필수,,공통과정,전공기반,CIV1010,사회인프라공학개론,1.0,1학년(2학기),
30,전공필수,,공통과정,전공기반,CIV1910,창의적공학설계,3.0,"1학년(1,2학기)",
31,전공필수,,공통과정,,CIV2020,건설인공지능,3.0,"2학년(1,2학기)",
32,전공필수,,공통과정,전공집중,CIV4990,건설종합설계,3.0,"4학년(1,2학기)",
33,전공필수,,교통시스템,전공기반,CIV1611,건설재료실험,3.0,1학년(1학기),
34,전공필수,,구조공학,전공기반,CIV2101,역학의 기초,3.0,2학년(1학기),
35,전공필수,,수공학,전공기반,CIV2311,기초수리학,3.0,2학년(1학기),
36,전공필수,,지반공학,전공기반,CIV3211,토질역학 및 실험,3.0,2학년(2학기),
37,전공필수,,지형정보공학,전공기반,CIV2511,측량학 및 실습,3.0,2학년(1학기),
38,전공필수,,환경공학,전공기반,CIV2411,환경공학 및 실험,3.0,2학년(1학기),
39,전공선택,,건설관리,전공기반,CIV2710,건설경제성,3.0,1학년(2학기),
40,전공선택,,건설관리,전공핵심,CIV3710,프로젝트견적,3.0,3학년(1학기),
41,전공선택,,건설관리,전공집중,CIV4710,건설관리,3.0,3학년(2학기),
42,전공선택,,공통과정,,ACE9501,다학년 연구프로젝트 1,1.0,"전체(1,2학기)",
43,전공선택,,공통과정,,ACE9502,다학년 연구프로젝트 2,1.0,"전체(1,2학기)",
44,전공선택,,공통과정,,ACE9503,다학년 연구프로젝트 3,1.0,"전체(1,2학기)",
45,전공선택,,교통시스템,,CIV3630,도로 및 공항 포장,3.0,3학년(2학기),
46,전공선택,,교통시스템,,CIV4640,도로 및 철도 선형,3.0,4학년(2학기),
47,전공선택,,구조공학,전공핵심,CIV2110,재료역학,3.0,2학년(2학기),
48,전공선택,,구조공학,전공핵심,CIV3100,구조해석,3.0,3학년(1학기),
49,전공선택,,구조공학,전공핵심,CIV3110,구조해석응용,3.0,3학년(2학기),
50,전공선택,,구조공학,전공핵심,CIV3150,철근콘크리트설계,3.0,3학년(1학기),
51,전공선택,,구조공학,전공핵심,CIV3160,PS콘크리트설계,3.0,3학년(2학기),
52,전공선택,,구조공학,전공핵심,CIV4100,강구조설계,3.0,4학년(1학기),
53,전공선택,,구조공학,전공집중,CIV4150,교량설계,3.0,4학년(2학기),
54,전공선택,,구조공학,전공핵심,CIV4160,구조동역학,3.0,4학년(2학기),
55,전공선택,,수공학,전공핵심,CIV2320,생태수리학 및 실험,3.0,2학년(2학기),
56,전공선택,,수공학,전공핵심,CIV3330,수문학,3.0,3학년(1학기),
57,전공선택,,수공학,전공핵심,CIV3340,수공시스템설계,3.0,3학년(2학기),
58,전공선택,,수공학,전공핵심,CIV4360,해안 및 항만공학,3.0,4학년(2학기),
59,전공선택,,수공학,전공집중,CIV4370,수자원 및 재난관리,3.0,4학년(1학기),
60,전공선택,,지반공학,전공핵심,CIV3220,지반공학 및 실험,3.0,3학년(1학기),
61,전공선택,,지반공학,전공핵심,CIV4210,플랜트 기초공학,3.0,4학년(1학기),
62,전공선택,,지반공학,전공핵심,CIV4220,암반공학,3.0,3학년(2학기),
63,전공선택,,지반공학,전공집중,CIV4230,지반시스템설계,3.0,4학년(1학기),
64,전공선택,,지형정보공학,전공핵심,CIV2520,응용측량학 및 실습,3.0,2학년(2학기),
65,전공선택,,지형정보공학,전공핵심,CIV4510,지형정보공학,3.0,4학년(1학기),
66,전공선택,,환경공학,,CIV2421,에너지와 탄소중립,3.0,2학년(2학기),
67,전공선택,,환경공학,전공핵심,CIV3430,상하수도공학,3.0,3학년(2학기),
