,A,B,과목영역,전공영역,학수번호,교과목명,학점,이수시기,비고
21,교양필수,계열교양영역,계열교양영역,,STS1801,일반통계학,3.0,"1학년(1,2학기)",7과목 중 위 16학점 교과목과 겹치지 않게 3학점 (택 3학점)
22,교양필수,계열교양영역,계열교양영역,,BIO1101,생명과학 1,3.0,1학년(1학기),4과목 8학점 필수(택 8학점)
23,교양필수,계열교양영역,계열교양영역,,BIO1102,생명과학실험 1,1.0,1학년(1학기),4과목 8학점 필수(택 8학점)
24,교양필수,계열교양영역,계열교양영역,,BIO1201,생명과학 2,3.0,1학년(2학기),4과목 8학점 필수(택 8학점)
25,교양필수,계열교양영역,계열교양영역,,BIO1202,생명과학실험 2,1.0,1학년(2학기),4과목 8학점 필수(택 8학점)
26,교양필수,계열교양영역,계열교양영역,,CHM1021,화학 1,3.0,1학년(1학기),12과목 중 세트로 8학점(택 8학점)
27,교양필수,계열교양영역,계열교양영역,,CHM1022,화학 2,3.0,1학년(2학기),12과목 중 세트로 8학점(택 8학점)
28,교양필수,계열교양영역,계열교양영역,,CHM1028,화학실험 1,1.0,1학년(1학기),12과목 중 세트로 8학점(택 8학점)
29,교양필수,계열교양영역,계열교양영역,,CHM1029,화학실험 2,1.0,1학년(2학기),12과목 중 세트로 8학점(택 8학점)
30,교양필수,계열교양영역,계열교양영역,,OCN1001,해양학 1,3.0,1학년(1학기),12과목 중 세트로 8학점(택 8학점)
31,교양필수,계열교양영역,계열교양영역,,OCN1003,해양학 2,3.0,1학년(2학기),12과목 중 세트로 8학점(택 8학점)
32,교양필수,계열교양영역,계열교양영역,,OCN1004,해양학실험 2,1.0,1학년(2학기),12과목 중 세트로 8학점(택 8학점)
33,교양필수,계열교양영역,계열교양영역,,OCN1011,해양학실험 1,1.0,1학년(1학기),12과목 중 세트로 8학점(택 8학점)
34,교양필수,계열교양영역,계열교양영역,,PHY1001,물리학 1,3.0,1학년(1학기),12과목 중 세트로 8학점(택 8학점)
35,교양필수,계열교양영역,계열교양영역,,PHY1002,물리학 2,3.0,1학년(2학기),12과목 중 세트로 8학점(택 8학점)
36,교양필수,계열교양영역,계열교양영역,,PHY1003,물리학실험 1,1.0,1학년(1학기),12과목 중 세트로 8학점(택 8학점)
37,교양필수,계열교양영역,계열교양영역,,PHY1004,물리학실험 2,1.0,1학년(2학기),12과목 중 세트로 8학점(택 8학점)
38,전공필수,,공통,,BIO2108,세포생물학,3.0,2학년(1학기),
39,전공필수,,공통,,BIO2109,동물생리학,3.0,2학년(1학기),
40,전공필수,,공통,,BIO2207,미생물학,3.0,2학년(2학기),
41,전공필수,,공통,,BIO2208,유전학,3.0,2학년(2학기),
42,전공필수,,공통,,BIO2209,생화학,3.0,2학년(2학기),
43,전공필수,,공통,전공핵심,BIO4101,학사논문설계발표,1.0,"4학년(1,2학기)",
44,전공선택,,공통,,BIO2110,야외생물학실습,1.0,2학년(1학기),
45,전공선택,,공통,,BIO2306,식물생리학,3.0,2학년(2학기),
46,전공선택,,공통,전공핵심,BIO3101,생물학연구방법실습 1,2.0,3학년(1학기),
47,전공선택,,공통,전공핵심,BIO3201,생물학연구방법실습 2,2.0,3학년(2학기),
48,전공선택,,생물다양성,전공핵심,BIO2105,분류생태학 종합실험,3.0,2학년(1학기),
49,전공선택,,생물다양성,전공핵심,BIO2106,식물형태학,3.0,2학년(2학기),
50,전공선택,,생물다양성,전공핵심,BIO3105,동물계통분류학,3.0,3학년(1학기),
51,전공선택,,생물다양성,전공핵심,BIO3106,생태학,3.0,3학년(1학기),
52,전공선택,,생물다양성,전공핵심,BIO3206,식물계통분류학,3.0,3학년(2학기),
53,전공선택,,생물다양성,전공핵심,BIO4104,응용미생물학,3.0,4학년(1학기),
54,전공선택,,생물다양성,전공핵심,BIO4106,자원식물학,3.0,4학년(1학기),
55,전공선택,,생물다양성,전공집중,BIO4203,복원생태학,3.0,4학년(2학기),
56,전공선택,,생물다양성,전공집중,BIO4204,생물진화학,3.0,4학년(2학기),
57,전공선택,,세포분자생물학,전공기반,BIO2103,생물유기화학,3.0,2학년(1학기),
58,전공선택,,세포분자생물학,전공핵심,BIO2204,분자세포생물학 종합실험,3.0,2학년(2학기),
59,전공선택,,세포분자생물학,전공핵심,BIO3102,분자생물학,3.0,3학년(1학기),
60,전공선택,,세포분자생물학,전공핵심,BIO3103,발생생물학,3.0,3학년(1학기),
61,전공선택,,세포분자생물학,전공핵심,BIO3202,고급분자생물학,3.0,3학년(2학기),
62,전공선택,,세포분자생물학,전공핵심,BIO3203,고급세포생물학,3.0,3학년(2학기),
63,전공선택,,세포분자생물학,전공핵심,BIO3204,신경생물학,3.0,3학년(2학기),
64,전공선택,,세포분자생물학,전공핵심,BIO3207,면역생물학,3.0,3학년(2학기),
65,전공선택,,세포분자생물학,전공집중,BIO4103,생물정보학,3.0,4학년(1학기),
66,전공선택,,세포분자생물학,전공핵심,BIO4105,노화생물학,3.0,4학년(1학기),
67,전공선택,,세포분자생물학,전공집중,BIO4201,종양생물학,3.0,4학년(1학기),
68,전공선택,,세포분자생물학,,BIO4205,바이오의학개론,3.0,4학년(1학기),
69,전공선택,,세포분자생물학,,BIO4206,식물생명공학,3.0,4학년(2학기),
