,A,B,과목영역,전공영역,학수번호,교과목명,학점,이수시기,비고
18,교양필수,계열교양영역,계열교양,,EDC3120,디지털교육,1.0,"전체(1,2학기)",
19,교양필수,계열교양영역,계열교양,,EDC3311,학교폭력예방 및 학생의 이해,2.0,전체,
20,교양필수,계열교양영역,계열교양,,EDC4109,교육실습,2.0,4학년(1학기),
21,교양필수,계열교양영역,계열교양,,EDC4115,교직실무,1.0,4학년(1학기),
22,교양필수,계열교양영역,계열교양,,EDC9113,교육봉사활동 2,1.0,"2학년(1,2학기)",
23,교양필수,계열교양영역,계열교양,,EDC1100,교육철학및교육사,2.0,"전체(1,2학기)",교직이론영역(택6)(택 6과목)
24,교양필수,계열교양영역,계열교양,,EDC1101,교육학개론,2.0,"전체(1,2학기)",교직이론영역(택6)(택 6과목)
25,교양필수,계열교양영역,계열교양,,EDC1104,교육심리,2.0,"전체(1,2학기)",교직이론영역(택6)(택 6과목)
26,교양필수,계열교양영역,계열교양,,EDC1105,교육사회,2.0,"전체(1,2학기)",교직이론영역(택6)(택 6과목)
27,교양필수,계열교양영역,계열교양,,EDC2101,교육과정,2.0,"전체(1,2학기)",교직이론영역(택6)(택 6과목)
28,교양필수,계열교양영역,계열교양,,EDC2103,교육방법 및 교육공학,2.0,"전체(1,2학기)",교직이론영역(택6)(택 6과목)
29,교양필수,계열교양영역,계열교양,,EDC3102,교육평가,2.0,"전체(1,2학기)",교직이론영역(택6)(택 6과목)
30,교양필수,계열교양영역,계열교양,,EDC3106,교육행정 및 교육경영,2.0,"전체(1,2학기)",교직이론영역(택6)(택 6과목)
31,교양필수,계열교양영역,계열교양,,EDC3118,학생 생활지도 및 상담,2.0,"전체(1,2학기)",교직이론영역(택6)(택 6과목)
32,전공필수,,교과교육,,EEG1513,영어교육입문및진로탐색,3.0,1학년(2학기),
33,전공필수,,교과교육,전공핵심,EEG2612,영어교육론,3.0,2학년(2학기),
34,전공필수,,교과교육,,EEG2613,영어과논리및논술,3.0,2학년(2학기),
35,전공필수,,교과교육,,EEG3705,영어교재연구및지도법,3.0,3학년(2학기),
36,전공필수,,교과교육,전공핵심,EEG4801,지역 연계 영어교육: 과제와 기회,3.0,3학년(2학기),
37,전공필수,,영문학,전공핵심,EEG2642,영문학개론,3.0,1학년(2학기),
38,전공필수,,영어기능교육,전공핵심,EEG2602,영문독해연습 2,3.0,2학년(2학기),
39,전공필수,,영어기능교육,,EEG3706,영어회화 2,3.0,3학년(1학기),
40,전공필수,,영어기능교육,,EEG3707,영작문 2,3.0,3학년(2학기),
41,전공필수,,영어학,전공핵심,EEG2631,영어발음연습및지도법,3.0,2학년(1학기),
42,전공필수,,영어학,전공핵심,EEG3731,영어학개론,3.0,3학년(1학기),
43,전공필수,,영어학,전공핵심,EEG3732,영문법연습및지도법,3.0,3학년(2학기),
44,전공선택,,교과교육,,EEG2201,중등수업의 교과 융합적설계,2.0,2학년(2학기),
45,전공선택,,교과교육,전공핵심,EEG2521,영어과교육과정및교재개발,3.0,2학년(1학기),
46,전공선택,,교과교육,전공핵심,EEG3370,영어과교수능력계발,3.0,3학년(1학기),
47,전공선택,,교과교육,,EEG4405,영어과정중심평가,3.0,4학년(1학기),
48,전공선택,,교과교육,,EEG4406,영어교수법,3.0,4학년(1학기),
49,전공선택,,교과교육,전공집중,EEG4417,영어교육특강,3.0,4학년(2학기),
50,전공선택,,영문학,전공핵심,EEG3741,영미시교육,3.0,3학년(2학기),
51,전공선택,,영문학,전공핵심,EEG4347,영미희곡교육,3.0,3학년(1학기),
52,전공선택,,영문학,,EEG4805,영미소설교육,3.0,4학년(1학기),
53,전공선택,,영어기능교육,전공기반,EEG1521,영어청해연습 1,3.0,1학년(1학기),
54,전공선택,,영어기능교육,전공기반,EEG1522,영문독해연습 1,3.0,1학년(1학기),
55,전공선택,,영어기능교육,전공핵심,EEG2621,영어청해연습 2,3.0,1학년(2학기),
56,전공선택,,영어기능교육,전공기반,EEG2623,영어회화 1,3.0,2학년(2학기),
57,전공선택,,영어기능교육,전공기반,EEG2624,영작문 1,3.0,2학년(1학기),
58,전공선택,,영어기능교육,전공핵심,EEG3327,영문독해연습 3,3.0,3학년(1학기),
59,전공선택,,영어학,전공기반,EEG1531,실용영문법,3.0,1학년(1학기),
60,전공선택,,영어학,전공기반,EEG3346,영어어휘연습,3.0,3학년(2학기),
61,전공선택,,영어학,전공집중,EEG4431,영어학특강,3.0,4학년(2학기),
