,A,B,과목영역,전공영역,학수번호,교과목명,학점,이수시기,비고
23,교양필수,학과(부)교양필수,계열교양영역,,BIO1201,생명과학 2,3.0,1학년(2학기),계열교양영역-기초과학영역(3과목그룹중택1)(택 8학점)
24,교양필수,학과(부)교양필수,계열교양영역,,BIO1202,생명과학실험 2,1.0,1학년(2학기),계열교양영역-기초과학영역(3과목그룹중택1)(택 8학점)
25,교양필수,학과(부)교양필수,계열교양영역,,CHM1021,화학 1,3.0,1학년(1학기),계열교양영역-기초과학영역(3과목그룹중택1)(택 8학점)
26,교양필수,학과(부)교양필수,계열교양영역,,CHM1022,화학 2,3.0,1학년(2학기),계열교양영역-기초과학영역(3과목그룹중택1)(택 8학점)
27,교양필수,학과(부)교양필수,계열교양영역,,CHM1028,화학실험 1,1.0,1학년(1학기),계열교양영역-기초과학영역(3과목그룹중택1)(택 8학점)
28,교양필수,학과(부)교양필수,계열교양영역,,CHM1029,화학실험 2,1.0,1학년(2학기),계열교양영역-기초과학영역(3과목그룹중택1)(택 8학점)
29,교양필수,학과(부)교양필수,계열교양영역,,PHY1001,물리학 1,3.0,1학년(1학기),계열교양영역-기초과학영역(3과목그룹중택1)(택 8학점)
30,교양필수,학과(부)교양필수,계열교양영역,,PHY1002,물리학 2,3.0,1학년(2학기),계열교양영역-기초과학영역(3과목그룹중택1)(택 8학점)
31,교양필수,학과(부)교양필수,계열교양영역,,PHY1003,물리학실험 1,1.0,1학년(1학기),계열교양영역-기초과학영역(3과목그룹중택1)(택 8학점)
32,교양필수,학과(부)교양필수,계열교양영역,,PHY1004,물리학실험 2,1.0,1학년(2학기),계열교양영역-기초과학영역(3과목그룹중택1)(택 8학점)
33,교양필수,학과(부)교양필수,계열교양영역,,BIO1001,생명과학개론,3.0,"1학년(1,2학기)",계열교양영역-기초과학영역(개론)(택 1과목)
34,교양필수,학과(부)교양필수,계열교양영역,,CHM1023,일반화학,3.0,"1학년(1,2학기)",계열교양영역-기초과학영역(개론)(택 1과목)
35,교양필수,학과(부)교양필수,계열교양영역,,FAN1003,식품영양학개론,3.0,1학년(2학기),계열교양영역-기초과학영역(개론)(택 1과목)
36,교양필수,학과(부)교양필수,계열교양영역,,PHY1005,일반물리학,3.0,"1학년(1,2학기)",계열교양영역-기초과학영역(개론)(택 1과목)
37,교양필수,학과(부)교양필수,계열교양영역,,STS1801,일반통계학,3.0,1학년(1학기),계열교양영역-기초과학영역(개론)(택 1과목)
38,전공필수,,진학,전공기반,OCN2101,해양수학 및 실습,3.0,2학년(1학기),
39,전공필수,,진학,전공기반,OCN2201,지질해양학 및 실험,3.0,2학년(2학기),
40,전공필수,,진학,전공기반,OCN2301,물리해양학 및 실험,3.0,2학년(2학기),
41,전공필수,,진학,전공기반,OCN2401,화학해양학 및 실험,3.0,2학년(1학기),
42,전공필수,,진학,전공기반,OCN2501,생물해양학 및 실험,3.0,2학년(1학기),
43,전공필수,,진학,전공집중,OCN3103,해양관측 및 실습,2.0,3학년(1학기),
44,전공필수,,진학,전공집중,OCN4106,해양과학캡스톤 프로젝트,3.0,3학년(2학기),
45,전공필수,,진학,전공집중,OCN4107,학사논문작성 및 발표,2.0,4학년(1학기),
46,전공선택,,,,OCN3312,문제해결형 해양역학자료분석 및 실습,3.0,3학년(1학기),
47,전공선택,,,,OCN3313,해양수치해석 및 프로그래밍,3.0,3학년(2학기),
48,전공선택,,진학,전공핵심,OCN3100,글로벌극지과학 아카데미,3.0,4학년(2학기),
49,전공선택,,진학,전공집중,OCN4108,지역해양현안해결 프로젝트,3.0,4학년(1학기),
50,전공선택,,해양생태,전공핵심,OCN2402,해양환경분석 및 실험,3.0,2학년(2학기),
51,전공선택,,해양생태,전공핵심,OCN2502,해양저서생물학 입문 및 실험,3.0,2학년(2학기),
52,전공선택,,해양생태,전공핵심,OCN3405,환경지화학 및 실험,3.0,3학년(2학기),
53,전공선택,,해양생태,전공핵심,OCN3406,해양생태학,3.0,3학년(2학기),
54,전공선택,,해양생태,전공핵심,OCN3503,식물플랑크톤학 및 실험,3.0,3학년(1학기),
55,전공선택,,해양생태,전공핵심,OCN3504,해양무척추동물의 다양성 및 실험,3.0,3학년(1학기),
56,전공선택,,해양생태,전공핵심,OCN3506,동물플랑크톤학 및 실험,3.0,3학년(2학기),
57,전공선택,,해양생태,전공핵심,OCN4405,연안생지화학,3.0,4학년(2학기),
58,전공선택,,해양생태,전공핵심,OCN4406,해양오염론,3.0,4학년(2학기),
59,전공선택,,해양생태,전공핵심,OCN4407,동위원소지화학,3.0,4학년(1학기),
60,전공선택,,해양생태,전공핵심,OCN4408,극지환경과학,3.0,4학년(1학기),
61,전공선택,,해양생태,전공집중,OCN4409,해양영양염론,3.0,4학년(2학기),
62,전공선택,,해양생태,전공핵심,OCN4509,하구생태학 및 실험,3.0,4학년(1학기),
63,전공선택,,해양생태,전공집중,OCN4512,해양동물행동학 및 실험,3.0,4학년(1학기),
64,전공선택,,해양수산,전공핵심,OCN2602,어류생물학 및 실험,3.0,2학년(1학기),
65,전공선택,,해양수산,전공핵심,OCN3603,어류생태학 및 실험,3.0,3학년(1학기),
66,전공선택,,해양수산,전공핵심,OCN3605,어류생리학 및 실험,3.0,3학년(2학기),
67,전공선택,,해양수산,전공핵심,OCN3606,수산생물학 및 실험,3.0,4학년(1학기),
68,전공선택,,해양수산,전공핵심,OCN4510,적조 및 유해생물학 및 실험,3.0,4학년(2학기),
69,전공선택,,해양수산,전공집중,OCN4606,수산양식학 및 실험,3.0,4학년(2학기),
70,전공선택,,해양조사,전공핵심,OCN2102,해양잠수조사의 이론과 실제,3.0,2학년(1학기),
71,전공선택,,해양조사,,OCN2103,해양야외조사,2.0,3학년(1학기),
72,전공선택,,해양조사,전공핵심,OCN2202,해저지형학 및 실험,3.0,2학년(1학기),
73,전공선택,,해양조사,전공핵심,OCN2302,해양기상학,3.0,4학년(2학기),
74,전공선택,,해양조사,전공기반,OCN2312,해양환경유체역학 및 실험,3.0,2학년(2학기),
75,전공선택,,해양조사,전공핵심,OCN3203,퇴적학 및 실험,3.0,3학년(1학기),
76,전공선택,,해양조사,전공핵심,OCN3204,해양지구물리학,3.0,3학년(2학기),
77,전공선택,,해양조사,전공핵심,OCN3206,연안퇴적역학 및 실험,3.0,3학년(2학기),
78,전공선택,,해양조사,전공핵심,OCN3305,해양순환개론,3.0,3학년(2학기),
79,전공선택,,해양조사,전공핵심,OCN3306,조석파랑론 및 실험,3.0,3학년(1학기),
80,전공선택,,해양조사,전공핵심,OCN3403,해양지화학 및 실험,3.0,2학년(2학기),
81,전공선택,,해양조사,전공핵심,OCN4209,지구환경과학,3.0,4학년(2학기),
82,전공선택,,해양조사,전공핵심,OCN4212,연안퇴적환경론 및 실험,3.0,4학년(2학기),
83,전공선택,,해양조사,전공핵심,OCN4213,층서학 및 실험,3.0,4학년(2학기),
84,전공선택,,해양조사,전공집중,OCN4308,하구 및 연안물리학,3.0,4학년(2학기),
85,전공선택,,해양조사,,OCN4314,문제해결형 해양-AI-모델링,3.0,3학년(2학기),
