,A,B,과목영역,전공영역,학수번호,교과목명,학점,이수시기,비고
28,교양필수,학과(부)교양필수,계열교양,,ACE2105,선형대수,3.0,2학년(1학기),계열교양(택 1과목)
29,전공필수,,공통,전공기반,EEE1001,창의적 전기공학설계,3.0,1학년(2학기),
30,전공필수,,공통,전공기반,EEE2001,회로이론 1,3.0,2학년(1학기),
31,전공필수,,공통,전공기반,EEE2002,회로이론 2,3.0,2학년(2학기),
32,전공필수,,공통,전공기반,EEE2003,전기자기학 1,3.0,2학년(1학기),
33,전공필수,,공통,전공기반,EEE2004,전기자기학 2,3.0,2학년(2학기),
34,전공필수,,공통,전공기반,EEE2005,디지털논리회로,3.0,2학년(2학기),
35,전공필수,,공통,전공기반,EEE2006,기초실험 1,1.0,2학년(1학기),
36,전공필수,,공통,전공기반,EEE2007,기초실험 2,1.0,2학년(2학기),
37,전공필수,,공통,전공핵심,EEE3001,전기기기실험,1.0,3학년(2학기),
38,전공필수,,공통,전공핵심,EEE3002,전기회로실험,1.0,3학년(1학기),
39,전공필수,,공통,전공핵심,EEE4001,전기공학 종합설계,3.0,4학년(1학기),
40,전공필수,,공통,전공기반,EEE2008,전자회로 1,3.0,3학년(1학기),전공필수(택 3과목)
41,전공필수,,물성 및 소자,전공핵심,EEE2201,전기전자물성,3.0,2학년(1학기),전공필수(택 3과목)
42,전공필수,,에너지,,EEE3323,전기기기 및 설계,4.0,3학년(1학기),전공필수(택 3과목)
43,전공필수,,에너지,,EEE3324,전력시스템공학,3.0,3학년(1학기),전공필수(택 3과목)
44,전공필수,,제어 및 컴퓨터,전공집중,EEE3114,자동제어,3.0,3학년(1학기),전공필수(택 3과목)
45,전공선택,,공통,,EEE2010,전자회로2(NCS과정),3.0,3학년(2학기),
46,전공선택,,공통,,EEE3006,아날로그회로설계(NCS과정),3.0,"3학년(1,2학기)",
47,전공선택,,공통,,EEE3007,디지털회로설계(NCS과정),3.0,"3학년(1,2학기)",
48,전공선택,,공통,전공핵심,EEE3009,기술과 창업,2.0,3학년(1학기),
49,전공선택,,공통,전공핵심,EEE3010,확률 및 랜덤변수,3.0,3학년(2학기),
50,전공선택,,공통,전공핵심,EEE3011,전자회로 2,3.0,3학년(2학기),
51,전공선택,,공통,전공핵심,EEE3018,자율주행 자동차 공학,3.0,3학년(2학기),
52,전공선택,,공통,,EEE3019,전기전자계측,3.0,3학년(2학기),
53,전공선택,,물성 및 소자,전공핵심,EEE3203,반도체소자,3.0,3학년(1학기),
54,전공선택,,물성 및 소자,전공핵심,EEE3206,전자디스플레이,3.0,4학년(2학기),
55,전공선택,,물성 및 소자,전공핵심,EEE3210,전력용 반도체소자,3.0,3학년(2학기),
56,전공선택,,에너지,전공핵심,EEE3305,전력전자공학,3.0,4학년(1학기),
57,전공선택,,에너지,전공핵심,EEE3306,전력전자응용,3.0,4학년(2학기),
58,전공선택,,에너지,전공핵심,EEE3311,전기응용,3.0,4학년(1학기),
59,전공선택,,에너지,전공핵심,EEE3313,신재생에너지,3.0,4학년(1학기),
60,전공선택,,에너지,전공핵심,EEE3321,전기자동차 공학,3.0,4학년(2학기),
61,전공선택,,에너지,,EEE3322,에너지 변환용 대형 전력시스템의 이해,3.0,4학년(1학기),
62,전공선택,,에너지,,EEE3325,전력시스템 운영 밎 제어,3.0,3학년(2학기),
63,전공선택,,에너지,,EEE4312,분산에너지시스템,3.0,4학년(1학기),
64,전공선택,,제어 및 컴퓨터,전공집중,EEE3102,제어시스템설계,3.0,3학년(2학기),
65,전공선택,,제어 및 컴퓨터,전공핵심,EEE3104,신호 및 시스템,3.0,3학년(1학기),
66,전공선택,,제어 및 컴퓨터,전공핵심,EEE3105,컴퓨터제어,3.0,4학년(2학기),
67,전공선택,,제어 및 컴퓨터,전공핵심,EEE3106,컴퓨터구조론,3.0,3학년(1학기),
68,전공선택,,제어 및 컴퓨터,전공핵심,EEE3107,컴퓨터네트워크,3.0,4학년(2학기),
69,전공선택,,제어 및 컴퓨터,전공핵심,EEE3108,센서공학,3.0,4학년(1학기),
70,전공선택,,제어 및 컴퓨터,전공핵심,EEE3109,임베디드 시스템 설계,3.0,3학년(2학기),
71,전공선택,,제어 및 컴퓨터,전공핵심,EEE3110,자료구조 및 알고리즘,3.0,3학년(1학기),
72,전공선택,,제어 및 컴퓨터,전공핵심,EEE3112,로봇공학,3.0,4학년(1학기),
73,전공선택,,제어 및 컴퓨터,전공집중,EEE3113,모터제어,3.0,4학년(1학기),
74,전공선택,,제어 및 컴퓨터,,EEE3115,영상신호처리,3.0,3학년(2학기),
75,전공선택,,제어 및 컴퓨터,,EEE4101,아날로그 집적회로 설계,4.0,4학년(1학기),
