,A,B,과목영역,전공영역,학수번호,교과목명,학점,이수시기,비고
0,교양필수,대학교교양필수,,,GEB1112,크로스오버 1 : 인간의 탐색,2.0,1학년(2학기),
1,교양필수,대학교교양필수,,,GEB1113,크로스오버 2 : 자연의 탐색,2.0,1학년(2학기),
2,교양필수,대학교교양필수,,,GEB1116,프로네시스 세미나,2.0,1학년(1학기),
3,교양필수,대학교교양필수,,,GEB1126,문제해결을 위한 글쓰기,3.0,1학년(2학기),
4,교양필수,대학교교양필수,,,GEB1141,미래사회와 소프트웨어-인문사회계열,3.0,1학년(1학기),
5,교양필수,대학교교양필수,,,GEB1151,커리어 디자인 2,1.0,3학년(1학기),
6,교양필수,대학교교양필수,,,GEB1107,의사소통 영어,3.0,1학년(1학기),일반과목군(지정 1과목)
7,교양필수,대학교교양필수,,,GEB1108,의사소통 영어: 중급,3.0,1학년(1학기),일반과목군(지정 1과목)
8,교양필수,대학교교양필수,,,GEB1109,의사소통 영어: 고급,3.0,1학년(1학기),일반과목군(지정 1과목)
9,교양필수,학과(부)교양필수,,,,"핵심교양-2.역사, 사상, 문화",3.0,전체,교양교과과정참조
10,교양필수,학과(부)교양필수,,,,"핵심교양-3.문학, 예술, 상징",3.0,전체,교양교과과정참조
11,교양필수,학과(부)교양필수,,,,"핵심교양-5.자연, 생명, 환경",3.0,전체,교양교과과정참조
12,교양필수,학과(부)교양필수,,,,"핵심교양-6.수리, 정보, 기술",3.0,전체,교양교과과정참조
13,교양필수,학과(부)교양필수,,,,창의,3.0,전체,교양교과과정참조
14,교양필수,학과(부)교양필수,,,,SW�AI,3.0,전체,교양교과과정참조
15,교양필수,계열교양영역,계열교양영역,,CBA1102,경영학원론,3.0,1학년(1학기),
16,교양필수,계열교양영역,계열교양영역,,CBA1103,경제학,3.0,"1학년(1,2학기)",
17,교양필수,계열교양영역,계열교양영역,,CBA1104,통계학,3.0,1학년(1학기),
18,교양필수,계열교양영역,계열교양영역,,CBA1106,회계원론,3.0,1학년(1학기),
19,교양필수,계열교양영역,계열교양영역,,INT1051,실용중국어 1,3.0,1학년(1학기),
20,교양필수,계열교양영역,계열교양영역,,INT1052,실용중국어 2,3.0,1학년(2학기),
21,교양필수,계열교양영역,계열교양영역,,INT1061,실용일본어 1,3.0,1학년(1학기),
22,교양필수,계열교양영역,계열교양영역,,INT1062,실용일본어 2,3.0,1학년(2학기),
23,교양필수,계열교양영역,계열교양영역,,INT2053,실용중국어 3,3.0,2학년(1학기),
24,교양필수,계열교양영역,계열교양영역,,INT2054,실용중국어 4,3.0,2학년(2학기),
25,교양필수,계열교양영역,계열교양영역,,INT2063,실용일본어 3,3.0,2학년(1학기),
26,교양필수,계열교양영역,계열교양영역,,INT2064,실용일본어 4,3.0,2학년(2학기),
27,전공필수,,국제경제,전공핵심,INT3211,국제무역론,3.0,"3학년(1,2학기)",
28,전공선택,,국제경제,전공기반,ECO2201,미시경제학,3.0,2학년(1학기),
29,전공선택,,국제경제,전공기반,ECO2202,거시경제학,3.0,2학년(2학기),
30,전공선택,,국제경제,전공기반,INT1103,무역학원론,3.0,1학년,
31,전공선택,,국제경제,전공기반,INT1111,경상수학,3.0,1학년,
32,전공선택,,국제경제,전공기반,INT2241,국제통상의 이해,3.0,2학년(1학기),
33,전공선택,,국제경제,전공핵심,INT3113,국제금융론,3.0,3학년(2학기),
34,전공선택,,국제경제,전공핵심,INT3130,경제학연습,3.0,3학년(2학기),
