,A,B,과목영역,전공영역,학수번호,교과목명,학점,이수시기,비고
0,교양필수,대학교교양필수,,,GEB1112,크로스오버 1 : 인간의 탐색,2.0,1학년(1학기),
1,교양필수,대학교교양필수,,,GEB1114,크로스오버 3 : 사회의 탐색,2.0,"1학년(1,2학기)",
2,교양필수,대학교교양필수,,,GEB1116,프로네시스 세미나,2.0,1학년(1학기),
3,교양필수,대학교교양필수,,,GEB1126,문제해결을 위한 글쓰기,3.0,1학년(1학기),
4,교양필수,대학교교양필수,,,GEB1143,미래사회와 소프트웨어-IT계열,3.0,1학년(2학기),
5,교양필수,대학교교양필수,,,GEB1151,커리어 디자인 2,1.0,3학년(1학기),
6,교양필수,대학교교양필수,,,GEB1107,의사소통 영어,3.0,1학년(2학기),일반과목군(지정 1과목)
7,교양필수,대학교교양필수,,,GEB1108,의사소통 영어: 중급,3.0,1학년(2학기),일반과목군(지정 1과목)
8,교양필수,대학교교양필수,,,GEB1109,의사소통 영어: 고급,3.0,1학년(2학기),일반과목군(지정 1과목)
9,교양필수,학과(부)교양필수,,,,"핵심교양-1.인간,가치,공존",3.0,전체,교양교과과정참조
10,교양필수,학과(부)교양필수,,,,"핵심교양-2.역사, 사상, 문화",3.0,전체,교양교과과정참조
11,교양필수,학과(부)교양필수,,,,"핵심교양-4.사회, 제도, 세계",3.0,전체,교양교과과정참조
12,교양필수,학과(부)교양필수,,,,"핵심교양-6.수리, 정보, 기술",3.0,전체,교양교과과정참조
13,교양필수,학과(부)교양필수,,,,창의,3.0,전체,교양교과과정참조
14,교양필수,학과(부)교양필수,,,,SW�AI(탄소중립),3.0,전체,교양교과과정참조
15,교양필수,,계열교양,,ACE2104,통계학,3.0,2학년(1학기),
16,교양필수,,계열교양,,MTH1001,일반수학 1,3.0,1학년(1학기),
17,교양필수,,계열교양,,MTH1002,일반수학 2,3.0,1학년(2학기),
18,전공필수,,공통,전공기반,CSE1101,객체지향프로그래밍 1,3.0,1학년(1학기),
19,전공필수,,공통,전공기반,CSE1103,객체지향프로그래밍 2,3.0,1학년(2학기),
20,전공필수,,공통,,CSE1112,컴퓨터공학입문,2.0,1학년(1학기),
21,전공필수,,공통,,CSE1312,이산구조,3.0,1학년(2학기),
22,전공필수,,공통,전공기반,CSE2101,논리회로,3.0,1학년(2학기),
23,전공필수,,공통,전공기반,CSE2112,자료구조,4.0,2학년(1학기),
24,전공필수,,공통,전공핵심,CSE4205,컴퓨터공학 종합설계,3.0,"4학년(1,2학기)",
25,전공선택,,공통,전공기반,CSE1105,창의적컴퓨터공학설계,3.0,1학년(2학기),
26,전공선택,,공통,전공핵심,CSE2105,컴퓨터기반선형대수,3.0,2학년(2학기),
27,전공선택,,공통,,CSE2113,오픈소스SW개론,3.0,2학년(1학기),
28,전공선택,,공통,,CSE3104,컴퓨터응용확률,3.0,3학년(2학기),
29,전공선택,,공통,전공핵심,CSE3203,컴퓨터구조론,3.0,3학년(1학기),
30,전공선택,,공통,,CSE3212,컴퓨터 네트워크,3.0,"3학년(1,2학기)",
31,전공선택,,공통,전공핵심,CSE3308,시스템분석,3.0,3학년(1학기),
32,전공선택,,공통,전공핵심,CSE3309,문제해결기법,4.0,3학년(2학기),
33,전공선택,,공통,전공집중,CSE4201,소프트웨어공학,3.0,4학년(2학기),
34,전공선택,,공통,전공집중,CSE4204,알고리즘,3.0,3학년(1학기),
35,전공선택,,공통,,CSE4232,프로그래밍언어 이론,3.0,4학년(1학기),
36,전공선택,,데이터사이언스,전공핵심,CSE3207,데이터베이스,3.0,3학년(1학기),
37,전공선택,,데이터사이언스,,CSE3211,클라우드 컴퓨팅,3.0,4학년(2학기),
38,전공선택,,데이터사이언스,전공집중,CSE4302,인공지능,3.0,2학년(2학기),
39,전공선택,,데이터사이언스,,CSE4315,기계학습,3.0,4학년(1학기),
40,전공선택,,데이터사이언스,,CSE4566,바이오빅데이터,3.0,3학년(2학기),
41,전공선택,,시스템SW,전공핵심,CSE3206,오퍼레이팅시스템,3.0,3학년(1학기),
42,전공선택,,시스템SW,전공핵심,CSE3209,시스템 프로그래밍,3.0,2학년(2학기),
43,전공선택,,시스템SW,전공핵심,CSE3302,마이크로프로세서응용,3.0,4학년(1학기),
44,전공선택,,시스템SW,전공핵심,CSE3304,임베디드소프트웨어,3.0,3학년(2학기),
45,전공선택,,시스템SW,전공핵심,CSE3307,무선통신 및 네트워킹,3.0,3학년(1학기),
46,전공선택,,시스템SW,,CSE3313,리눅스 프로그래밍,3.0,3학년(2학기),
47,전공선택,,시스템SW,전공핵심,CSE4312,컴파일러,3.0,4학년(1학기),
48,전공선택,,시스템SW,,CSE4313,컴퓨터보안,3.0,4학년(1학기),
49,전공선택,,응용SW,전공기반,CSE2104,인터넷 프로그래밍,3.0,2학년(1학기),
50,전공선택,,응용SW,전공핵심,CSE2107,자바기반응용프로그래밍,3.0,2학년(1학기),
51,전공선택,,응용SW,전공핵심,CSE3204,컴퓨터그래픽스,3.0,3학년(2학기),
52,전공선택,,응용SW,,CSE3210,오픈소스응용프로그래밍,3.0,2학년(2학기),
53,전공선택,,응용SW,전공핵심,CSE4301,전자상거래,3.0,4학년(2학기),
54,전공선택,,응용SW,전공핵심,CSE4303,게임프로그래밍,3.0,4학년(1학기),
55,전공선택,,응용SW,전공핵심,CSE4307,멀티미디어 컴퓨팅,3.0,4학년(1학기),
