,A,B,과목영역,전공영역,학수번호,교과목명,학점,이수시기,비고
0,교양필수,대학교교양필수,,,GEB1112,크로스오버 1 : 인간의 탐색,2.0,1학년(1학기),
1,교양필수,대학교교양필수,,,GEB1114,크로스오버 3 : 사회의 탐색,2.0,1학년(2학기),
2,교양필수,대학교교양필수,,,GEB1116,프로네시스 세미나,2.0,1학년(1학기),
3,교양필수,대학교교양필수,,,GEB1126,문제해결을 위한 글쓰기,3.0,1학년(1학기),
4,교양필수,대학교교양필수,,,GEB1142,미래사회와 소프트웨어-이공계열,3.0,1학년(2학기),
5,교양필수,대학교교양필수,,,GEB1151,커리어 디자인 2,1.0,3학년(1학기),
6,교양필수,대학교교양필수,,,GEB1107,의사소통 영어,3.0,1학년(2학기),일반과목군(지정 1과목)
7,교양필수,대학교교양필수,,,GEB1108,의사소통 영어: 중급,3.0,1학년(2학기),일반과목군(지정 1과목)
8,교양필수,대학교교양필수,,,GEB1109,의사소통 영어: 고급,3.0,1학년(2학기),일반과목군(지정 1과목)
9,교양필수,학과(부)교양필수,,,,"핵심교양-1.인간,가치,공존(공학인증)",3.0,전체,교양교과과정참조
10,교양필수,학과(부)교양필수,,,,"핵심교양-2.역사, 사상, 문화",3.0,전체,교양교과과정참조
11,교양필수,학과(부)교양필수,,,,"핵심교양-3.문학, 예술, 상징",3.0,전체,교양교과과정참조
12,교양필수,학과(부)교양필수,,,,"핵심교양-6.수리, 정보, 기술",3.0,전체,교양교과과정참조
13,교양필수,학과(부)교양필수,,,,창의,3.0,전체,교양교과과정참조
14,교양필수,학과(부)교양필수,,,,SW�AI,3.0,전체,교양교과과정참조
15,교양필수,학과(부)교양필수,계열교양영역,,ACE1301,정보사회와컴퓨터,3.0,"전체(1,2학기)",
16,교양필수,학과(부)교양필수,계열교양영역,,ACE2101,공업수학 1,3.0,2학년(1학기),
17,교양필수,학과(부)교양필수,계열교양영역,,BTE1101,생명공학도를 위한 일반생물학,3.0,1학년(1학기),
18,교양필수,학과(부)교양필수,계열교양영역,,BTE1102,생명공학도를 위한 인체생리학,3.0,1학년(2학기),
19,교양필수,학과(부)교양필수,계열교양영역,,CHM1021,화학 1,3.0,1학년(1학기),
20,교양필수,학과(부)교양필수,계열교양영역,,CHM1022,화학 2,3.0,1학년(2학기),
21,교양필수,학과(부)교양필수,계열교양영역,,CHM1028,화학실험 1,1.0,1학년(1학기),
22,교양필수,학과(부)교양필수,계열교양영역,,CHM1029,화학실험 2,1.0,1학년(2학기),
23,교양필수,학과(부)교양필수,계열교양영역,,MTH1001,일반수학 1,3.0,1학년(1학기),
24,교양필수,학과(부)교양필수,계열교양영역,,MTH1002,일반수학 2,3.0,1학년(2학기),
25,교양필수,학과(부)교양필수,계열교양영역,,PHY1001,물리학 1,3.0,1학년(1학기),
26,교양필수,학과(부)교양필수,계열교양영역,,PHY1003,물리학실험 1,1.0,1학년(1학기),
27,전공필수,,생명공학,전공기반,BTE1201,창의적생명공학설계,3.0,2학년(1학기),
28,전공필수,,생명공학,전공핵심,BTE2101,유기화학 1,3.0,2학년(1학기),
29,전공필수,,생명공학,전공핵심,BTE2102,물리화학,3.0,2학년(1학기),
30,전공필수,,생명공학,,BTE2105,미생물학,3.0,2학년(1학기),
31,전공필수,,생명공학,전공핵심,BTE2202,생공이동현상,3.0,2학년(2학기),
32,전공필수,,생명공학,전공기반,BTE2203,생화학 1,3.0,2학년(2학기),
33,전공필수,,생명공학,전공핵심,BTE3101,생물화학공학,3.0,3학년(1학기),
34,전공필수,,생명공학,전공핵심,BTE3110,생물공학실험 1,2.0,3학년(1학기),
35,전공필수,,생명공학,전공핵심,BTE3111,분자생물학,3.0,2학년(2학기),
36,전공필수,,생명공학,전공핵심,BTE3210,생물공학실험 2,2.0,3학년(2학기),
37,전공필수,,생명공학,전공핵심,BTE4201,생명공학종합설계,3.0,"4학년(1,2학기)",
38,전공선택,,생명공학,전공핵심,BTE2104,생명공학,3.0,1학년(2학기),
39,전공선택,,생명공학,전공핵심,BTE2204,생물공학기초계산,3.0,2학년(2학기),
40,전공선택,,생명공학,전공기반,BTE2206,생공기기분석,3.0,3학년(2학기),
41,전공선택,,생명공학,전공핵심,BTE2207,유기화학 2,3.0,2학년(2학기),
42,전공선택,,생명공학,전공핵심,BTE3103,생화학 2,3.0,3학년(1학기),
43,전공선택,,생명공학,전공핵심,BTE3105,열역학,3.0,3학년(2학기),
44,전공선택,,생명공학,전공핵심,BTE3106,나노바이오공학개론,3.0,3학년(1학기),
45,전공선택,,생명공학,전공핵심,BTE3108,바이오에너지,3.0,3학년(1학기),
46,전공선택,,생명공학,전공핵심,BTE3109,세포배양공학,3.0,4학년(1학기),
47,전공선택,,생명공학,전공핵심,BTE3112,생물반응공학,3.0,3학년(1학기),
48,전공선택,,생명공학,전공핵심,BTE3113,단백질공학,3.0,3학년(1학기),
49,전공선택,,생명공학,전공집중,BTE3203,생물화학공학응용,3.0,3학년(2학기),
50,전공선택,,생명공학,전공핵심,BTE3204,생의학공학,3.0,3학년(2학기),
51,전공선택,,생명공학,전공집중,BTE3205,유전공학,3.0,3학년(1학기),
52,전공선택,,생명공학,전공핵심,BTE3207,생물통계학,3.0,3학년(2학기),
53,전공선택,,생명공학,전공핵심,BTE3208,생명공학 커뮤니케이션 및 윤리,3.0,3학년(1학기),
54,전공선택,,생명공학,전공핵심,BTE3209,바이오기계융합개론,3.0,3학년(2학기),
55,전공선택,,생명공학,전공핵심,BTE3211,기능성 나노소재설계 및 바이오이미징,3.0,4학년(1학기),
56,전공선택,,생명공학,전공핵심,BTE4101,생물정보학 및 실습,3.0,3학년(1학기),
57,전공선택,,생명공학,전공집중,BTE4102,피부과학,3.0,4학년(2학기),
58,전공선택,,생명공학,전공집중,BTE4103,세포생물학,3.0,4학년(1학기),
59,전공선택,,생명공학,전공핵심,BTE4104,분자유전학,3.0,4학년(1학기),
60,전공선택,,생명공학,전공핵심,BTE4107,생물공정공학,3.0,3학년(2학기),
61,전공선택,,생명공학,,BTE4110,공정설계실험,3.0,4학년(1학기),
62,전공선택,,생명공학,전공핵심,BTE4202,생물분리공학,3.0,3학년(2학기),
63,전공선택,,생명공학,전공핵심,BTE4203,식품생물공학,3.0,4학년(2학기),
64,전공선택,,생명공학,전공핵심,BTE4205,생체재료공학,3.0,4학년(1학기),
65,전공선택,,생명공학,전공핵심,BTE4206,바이오산업현장개론,2.0,4학년(1학기),
66,전공선택,,생명공학,전공핵심,BTE4207,바이오산업현장실무,2.0,4학년(2학기),
67,전공선택,,생명공학,,BTE4209,조직공학,3.0,4학년(2학기),
68,전공선택,,생명공학,,BTE4210,합성생물공학,3.0,4학년(2학기),
