,A,B,과목영역,전공영역,학수번호,교과목명,학점,이수시기,비고
25,전공필수,,파이낸스,전공기반,BUS2101,재무관리,3.0,"2학년(1,2학기)",
26,전공필수,,회계,전공기반,BUS2301,재무회계,3.0,"1학년(1,2학기)",
27,전공필수,,SSOM,전공기반,BUS2401,오퍼레이션스 매니지먼트,3.0,"2학년(1,2학기)",
28,전공선택,,경영정보,전공핵심,BUS2602,경영데이터베이스론,3.0,2학년(2학기),
29,전공선택,,경영정보,,BUS2603,고객빅데이터 분석 및 활용,3.0,2학년(2학기),
30,전공선택,,경영정보,전공핵심,BUS3603,고객서비스 및 관계경영론,3.0,3학년(1학기),
31,전공선택,,경영정보,전공핵심,BUS3605,비즈니스애플리케이션컨설팅,3.0,3학년(1학기),
32,전공선택,,경영정보,전공핵심,BUS3606,기업빅데이터활용론,3.0,4학년(1학기),
33,전공선택,,경영정보,,BUS3607,비즈니스 애널리틱스,3.0,3학년(1학기),
34,전공선택,,경영정보,전공핵심,BUS4601,소셜비즈니스경영론,3.0,3학년(2학기),
35,전공선택,,경영정보,전공집중,BUS4603,IT프로젝트혁신사례,3.0,4학년(2학기),
36,전공선택,,공통,,BUS3007,Current Events in Business,3.0,"3학년(1,2학기)",
37,전공선택,,공통,,BUS3008,Preparing for the Global Job Market,3.0,"3학년(1,2학기)",
38,전공선택,,공통,,BUS3009,Principles of Financial Literacy,3.0,"3학년(1,2학기)",
39,전공선택,,공통,전공집중,BUS3803,창업 인턴십,3.0,4학년(2학기),
40,전공선택,,공통,전공기반,BUS4001,사업계획 및 전략 1,2.0,4학년(2학기),
41,전공선택,,공통,전공기반,BUS4002,사업계획 및 전략 2,2.0,4학년(1학기),
42,전공선택,,공통,전공기반,BUS4005,글로벌CEO특강,2.0,4학년(1학기),
43,전공선택,,공통,,BUS4006,비즈니스 캡스톤 프로젝트,3.0,4학년(1학기),
44,전공선택,,공통,전공기반,GFB2101,미시경제,3.0,"3학년(1,2학기)",
45,전공선택,,공통,전공기반,GFB2102,거시경제,3.0,"3학년(1,2학기)",
46,전공선택,,마케팅,,BUS2505,마케팅애널리틱스,3.0,3학년(2학기),
47,전공선택,,마케팅,전공핵심,BUS3501,소비자행동론,3.0,2학년(2학기),
48,전공선택,,마케팅,전공핵심,BUS3502,서비스마케팅,3.0,4학년(2학기),
49,전공선택,,마케팅,,BUS3508,제품과 브랜드관리,3.0,3학년(1학기),
50,전공선택,,마케팅,,BUS3509,마케팅채널관리,3.0,4학년(1학기),
51,전공선택,,마케팅,,BUS3510,디지털 마케팅,3.0,3학년(1학기),
52,전공선택,,마케팅,전공핵심,BUS4501,광고론,3.0,3학년(2학기),
53,전공선택,,마케팅,,BUS4504,4.0시대의 마케팅 전략,3.0,4학년(1학기),
54,전공선택,,인사조직전략,전공핵심,BUS2202,벤처경영,3.0,2학년(2학기),
55,전공선택,,인사조직전략,전공핵심,BUS3201,리더십,3.0,3학년(1학기),
56,전공선택,,인사조직전략,전공핵심,BUS3203,경영전략,3.0,3학년(2학기),
57,전공선택,,인사조직전략,전공핵심,BUS3204,인적자원관리,3.0,"3학년(1,2학기)",
58,전공선택,,인사조직전략,전공핵심,BUS4201,국제경영,3.0,"4학년(1,2학기)",
59,전공선택,,인사조직전략,전공핵심,BUS4202,조직혁신,3.0,4학년(1학기),
60,전공선택,,인사조직전략,전공집중,BUS4203,노사관계,3.0,4학년(1학기),
61,전공선택,,파이낸스,전공핵심,BUS3101,투자론,3.0,3학년(1학기),
62,전공선택,,파이낸스,전공핵심,BUS3102,재무정보분석,3.0,3학년(1학기),
63,전공선택,,파이낸스,전공핵심,BUS3103,기업재무론,3.0,3학년(2학기),
64,전공선택,,파이낸스,전공집중,BUS4102,실전투자,3.0,4학년(2학기),
65,전공선택,,파이낸스,전공집중,BUS4104,금융기관경영론,3.0,4학년(1학기),
66,전공선택,,파이낸스,전공핵심,GFB3201,파생상품,3.0,"3학년(1,2학기)",
67,전공선택,,회계,,BUS2303,관리회계,3.0,2학년(2학기),
68,전공선택,,회계,,BUS2304,원가회계,3.0,"2학년(1,2학기)",
69,전공선택,,회계,전공핵심,BUS3301,중급회계 1,3.0,"3학년(1,2학기)",
70,전공선택,,회계,전공핵심,BUS3302,세법개론,3.0,3학년(1학기),
71,전공선택,,회계,전공핵심,BUS3303,중급회계 2,3.0,3학년(2학기),
72,전공선택,,회계,전공집중,BUS3304,세무회계,3.0,3학년(2학기),
73,전공선택,,회계,전공핵심,BUS4301,연결재무제표론,3.0,4학년(1학기),
74,전공선택,,회계,전공핵심,BUS4302,회계감사론,3.0,4학년(2학기),
75,전공선택,,회계,,BUS4303,정부회계,3.0,4학년(1학기),
76,전공선택,,CreNovation,전공핵심,BUS2801,기업가적 리더십,3.0,2학년(2학기),
77,전공선택,,CreNovation,전공핵심,BUS2802,비즈니스 모델링,3.0,3학년(2학기),
78,전공선택,,CreNovation,전공핵심,BUS3801,기술사업화전략,3.0,3학년(2학기),
79,전공선택,,CreNovation,전공핵심,BUS3804,비즈니스모델혁신사례,3.0,3학년(1학기),
80,전공선택,,CreNovation,전공집중,BUS4801,실전창업,3.0,4학년(1학기),
81,전공선택,,CSR,전공핵심,BUS2701,지속가능경영 사례,3.0,2학년(2학기),
82,전공선택,,CSR,전공핵심,BUS3701,CSR경영전략과 사례,3.0,"2학년(1,2학기)",
83,전공선택,,CSR,전공핵심,BUS3705,CSR과 커뮤니케이션,3.0,3학년(1학기),
84,전공선택,,CSR,전공핵심,BUS4701,윤리경영 및 사례,3.0,3학년(1학기),
85,전공선택,,CSR,전공핵심,BUS4702,기업가정신과 사회적기업,3.0,3학년(2학기),
86,전공선택,,Hospitality Management,,BUS3901,환대 서비스 개론,3.0,"3학년(1,2학기)",
87,전공선택,,Hospitality Management,,BUS3902,호텔경영론,3.0,3학년(1학기),
88,전공선택,,Hospitality Management,,BUS3903,외식경영론,3.0,3학년(1학기),
89,전공선택,,Hospitality Management,,BUS3904,관광경영론,3.0,3학년(2학기),
90,전공선택,,Hospitality Management,,BUS3905,항공 및 여행사 경영론,3.0,3학년(2학기),
91,전공선택,,Hospitality Management,,BUS4902,환대산업 마케팅,3.0,4학년(1학기),
92,전공선택,,SSOM,전공핵심,BUS2402,서비스운영관리,3.0,2학년(2학기),
93,전공선택,,SSOM,전공핵심,BUS2404,공급사슬 전략,3.0,3학년(1학기),
94,전공선택,,SSOM,전공핵심,BUS3403,서비스 품질경영,3.0,3학년(1학기),
95,전공선택,,SSOM,전공핵심,BUS3405,경영과학,3.0,2학년(2학기),
96,전공선택,,SSOM,전공핵심,BUS3406,식스 시그마 품질관리,3.0,3학년(2학기),
97,전공선택,,SSOM,전공핵심,BUS3407,구매 및 공급관리,3.0,3학년(2학기),
98,전공선택,,SSOM,전공핵심,BUS3408,서비스 디자인,3.0,4학년(1학기),
99,전공선택,,SSOM,전공집중,BUS4402,오퍼레이션스 매니지먼트의 이슈와 트렌드 세미나,3.0,4학년(2학기),
