,A,B,과목영역,전공영역,학수번호,교과목명,학점,이수시기,비고
24,교양필수,계열교양영역,계열교양,,EDC1101,교육학개론,2.0,"전체(1,2학기)",교직이론영역(택6)(택 6과목)
25,교양필수,계열교양영역,계열교양,,EDC1104,교육심리,2.0,"전체(1,2학기)",교직이론영역(택6)(택 6과목)
26,교양필수,계열교양영역,계열교양,,EDC1105,교육사회,2.0,"전체(1,2학기)",교직이론영역(택6)(택 6과목)
27,교양필수,계열교양영역,계열교양,,EDC2101,교육과정,2.0,"전체(1,2학기)",교직이론영역(택6)(택 6과목)
28,교양필수,계열교양영역,계열교양,,EDC2103,교육방법 및 교육공학,2.0,"전체(1,2학기)",교직이론영역(택6)(택 6과목)
29,교양필수,계열교양영역,계열교양,,EDC3102,교육평가,2.0,"전체(1,2학기)",교직이론영역(택6)(택 6과목)
30,교양필수,계열교양영역,계열교양,,EDC3106,교육행정 및 교육경영,2.0,"전체(1,2학기)",교직이론영역(택6)(택 6과목)
31,교양필수,계열교양영역,계열교양,,EDC3118,학생 생활지도 및 상담,2.0,"3학년(1,2학기)",교직이론영역(택6)(택 6과목)
32,전공필수,,전공기초,전공기반,EDU1110,교육학입문,3.0,1학년(1학기),
33,전공필수,,전공기초,전공기반,EDU1160,교육학 진로탐색,1.0,1학년(1학기),
34,전공필수,,전공기초,전공기반,EDU2111,교육학논리및논술,3.0,2학년(1학기),
35,전공필수,,전공기초,전공기반,EDU2140,교육학교육론,3.0,2학년(1학기),
36,전공필수,,전공기초,전공기반,EDU2220,교육조사방법론,3.0,2학년(2학기),
37,전공필수,,전공기초,,EDU2235,교육경영론,3.0,3학년(1학기),
38,전공필수,,전공기초,,EDU2245,평생교육론,3.0,2학년(1학기),
39,전공필수,,전공기초,전공기반,EDU3142,교육학교재연구및지도법,3.0,3학년(2학기),
40,전공필수,,전공기초,,EDU3211,현대교육사조,3.0,3학년(2학기),
41,전공필수,,전공기초,,EDU3253,인적자원개발론,3.0,3학년(1학기),
42,전공필수,,전공기초,,EDU3262,테크놀로지의교육적활용,3.0,2학년(1학기),
43,전공필수,,전공심화,,EDU2226,학교상담론,3.0,2학년(2학기),
44,전공선택,,전공기초,전공핵심,EDU2130,평생교육경영론,3.0,2학년(2학기),
45,전공선택,,전공기초,전공핵심,EDU2251,평생교육방법론,3.0,2학년(2학기),
46,전공선택,,전공기초,,EDU2253,교육기초통계,3.0,2학년(1학기),
47,전공선택,,전공기초,,EDU3139,컨텍스트분석,3.0,3학년(2학기),
48,전공선택,,전공기초,전공핵심,EDU3145,평생교육프로그램개발론,3.0,3학년(2학기),
49,전공선택,,전공기초,,EDU3273,교육과 빅데이터,3.0,3학년(1학기),
50,전공선택,,전공기초,,EDU4111,융합교육의 이해와 교수학습설계,3.0,4학년(1학기),
51,전공선택,,전공심화,전공핵심,EDU1220,가정교육과 부모자녀관계,3.0,1학년(2학기),
52,전공선택,,전공심화,전공핵심,EDU2222,리더십개발,3.0,2학년(2학기),
53,전공선택,,전공심화,전공핵심,EDU2223,청년발달,3.0,2학년(1학기),
54,전공선택,,전공심화,전공핵심,EDU2225,인간수행공학,3.0,2학년(2학기),
55,전공선택,,전공심화,,EDU3111,성인학습및상담,3.0,3학년(1학기),
56,전공선택,,전공심화,전공핵심,EDU3144,러닝 사이언스,3.0,3학년(2학기),
57,전공선택,,전공심화,전공핵심,EDU3210,조직개발,3.0,4학년(2학기),
58,전공선택,,전공심화,전공핵심,EDU3223,발달심리,3.0,3학년(2학기),
59,전공선택,,전공심화,전공핵심,EDU3261,교수이론과 설계,3.0,3학년(2학기),
60,전공선택,,전공심화,전공핵심,EDU3272,문제행동과 행동지원,3.0,3학년(2학기),
61,전공선택,,전공심화,전공집중,EDU4110,학습조직과 실천공동체,3.0,4학년(2학기),
62,전공선택,,전공심화,전공집중,EDU4210,HRD프로그램평가,3.0,4학년(2학기),
63,전공선택,,전공심화,전공집중,EDU4225,상담심리,3.0,4학년(1학기),
64,전공선택,,전공심화,전공집중,EDU4274,특수아상담,3.0,4학년(2학기),
