A,B,과목영역,전공영역,학수번호,교과목명,학점,이수시기,비고
전공선택,,컴퓨터소프트웨어,전공집중,ICE4130,컴퓨터비전,3.0,4학년(2학기),
전공선택,,통신 및 멀티미디어,전공핵심,ICE3008,전파공학,3.0,3학년(1학기),
전공선택,,통신 및 멀티미디어,전공핵심,ICE3009,통신이론설계,4.0,3학년(2학기),
전공선택,,통신 및 멀티미디어,전공핵심,ICE3018,디지털신호처리설계,4.0,3학년(2학기),
전공선택,,통신 및 멀티미디어,전공핵심,ICE3019,디스플레이공학,3.0,3학년(2학기),
전공선택,,통신 및 멀티미디어,전공집중,ICE4009,디지털통신시스템설계,4.0,4학년(1학기),
전공선택,,통신 및 멀티미디어,전공핵심,ICE4010,이동통신,3.0,4학년(2학기),
전공선택,,통신 및 멀티미디어,전공집중,ICE4026,정보및부호화이론,3.0,4학년(2학기),
전공선택,,통신 및 멀티미디어,전공핵심,ICE4027,디지털영상처리설계,4.0,4학년(1학기),
전공선택,,통신 및 멀티미디어,전공핵심,ICE4028,멀티미디어시스템,3.0,4학년(2학기),
전공선택,,통신 및 멀티미디어,,ICE4033,인터넷프로토콜,3.0,4학년(1학기),
전공선택,,통신 및 멀티미디어,전공핵심,ICE4102,IoT 응용시스템,3.0,3학년(2학기),
