course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes
ACE1312-001,ACE1312,1,이산수학,2,3.0,교양필수,"[0, 132120576, 0, 0, 0, 0, 0]",최성용,상대평가, 
ARC4306-001,ARC4306,1,건축시공과 관리,4,3.0,전공필수,"[0, 33030144, 0, 0, 0, 0, 0]",신영근,상대평가, 
BNF4101-001,BNF4101,1,파생상품,4,3.0,전공선택,"[0, 132120576, 0, 0, 0, 0, 0]",이기환,상대평가, 
CHE3202-002,CHE3202,2,화학공학실험,3,2.0,전공필수,"[0, 16711680, 0, 0, 0, 0, 0]",양회창,절대평가, 
CHE4100-001,CHE4100,1,화학공학 종합설계,4,3.0,전공필수,"[0, 33030144, 0, 0, 0, 0, 0]",이근형,Pass/Fail,"4학년만 수강 가능,선수"
CHE4100-002,CHE4100,2,화학공학 종합설계,4,3.0,전공필수,"[0, 33030144, 0, 0, 0, 0, 0]",함형철,Pass/Fail,"4학년만 수강 가능,선수"
CSE2113-002,CSE2113,2,오픈소스SW개론,2,3.0,전공선택,"[0, 33030144, 0, 0, 0, 0, 0]",정진만,상대평가,선수
CSE4205-004,CSE4205,4,컴퓨터공학 종합설계,4,3.0,전공필수,"[0, 264241152, 0, 0, 0, 0, 0]",권장우,절대평가,선수
EEE4001-010,EEE4001,10,전기공학 종합설계,4,3.0,전공필수,"[0, 528482304, 0, 0, 0, 0, 0]",김태인,Pass/Fail,선수
EEE4001-011,EEE4001,11,전기공학 종합설계,4,3.0,전공필수,"[0, 528482304, 0, 0, 0, 0, 0]",전재훈,Pass/Fail,선수
FVE4002-005,FVE4002,5,캡스톤 디자인 1,4,3.0,전공선택,"[0, 528482304, 0, 0, 0, 0, 0]",유지원,Pass/Fail, 
ICT2002-001,ICT2002,1,자료구조론,전체,3.0,전공선택,"[0, 33030144, 0, 0, 0, 0, 0]",김승환,상대평가, 
ICT3006-001,ICT3006,1,컴퓨터시스템,전체,3.0,전공선택,"[0, 33030144, 0, 0, 0, 0, 0]",박재현,상대평가, 
INT1103-001,INT1103,1,무역학원론,1,3.0,전공선택,"[0, 33030144, 0, 0, 0, 0, 0]",홍진영,상대평가, 
KIN2020-002,KIN2020,2,하계스포츠세미나,2,2.0,전공선택,"[0, 33030144, 0, 0, 0, 0, 0]",박수정,절대평가, 
MCT2103-001,MCT2103,1,CAD/CAM,2,3.0,전공필수,"[0, 132120576, 0, 0, 0, 0, 0]",최종호,절대평가, 
MCT3605-001,MCT3605,1,임베디드시스템응용,3,3.0,전공선택,"[0, 132120576, 0, 0, 0, 0, 0]",정건옥,절대평가, 
MEG4080-003,MEG4080,3,기계공학종합설계,4,3.0,전공필수,"[0, 33030144, 0, 0, 0, 0, 0]",이철희,Pass/Fail,선수
MEG4080-004,MEG4080,4,기계공학종합설계,4,3.0,전공필수,"[0, 33030144, 0, 0, 0, 0, 0]",김홍근,Pass/Fail,선수
MEG4080-006,MEG4080,6,기계공학종합설계,4,3.0,전공필수,"[0, 33030144, 0, 0, 0, 0, 0]",이상권,Pass/Fail,선수
SBE3001-001,SBE3001,1,이차전지 제작 실습,전체,3.0,전공필수,"[0, 33030144, 0, 0, 0, 0, 0]",최진섭,절대평가, 
SIM3303-001,SIM3303,1,경영과 데이터베이스,3,3.0,전공선택,"[0, 132120576, 0, 0, 0, 0, 0]",서창수,절대평가, 
SSE3132-002,SSE3132,2,사회과학방법론,3,3.0,전공필수,"[0, 33030144, 0, 0, 0, 0, 0]","김지훈,이태정",상대평가, 
UMD4045-001,UMD4045,1,비뇨의학실습,4,2.0,전공선택,"[0, 1072693248, 0, 0, 0, 0, 0]","이택,류지간,강동혁,정두용,김종원",절대평가, 
