course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes
ARC2203-001,ARC2203,1,건축설계 3,2,6.0,전공필수,"[2096640, 0, 0, 2096640, 0, 0, 0]","김광호,배연수",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수"
ARC2203-002,ARC2203,2,건축설계 3,2,6.0,전공필수,"[2096640, 0, 0, 2096640, 0, 0, 0]","최민욱,김형섭",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수"
ARC2203-003,ARC2203,3,건축설계 3,2,6.0,전공필수,"[2096640, 0, 0, 2096640, 0, 0, 0]","최성훈,최주희",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수"
ARC2203-004,ARC2203,4,건축설계 3,2,6.0,전공필수,"[2096640, 0, 0, 2096640, 0, 0, 0]","김윤수,이동진",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수"
ARC2203-006,ARC2203,6,건축설계 3,2,6.0,전공필수,"[2096640, 0, 0, 2096640, 0, 0, 0]","박범진,장익수",절대평가,선수
ARC3205-001,ARC3205,1,건축설계 5,3,6.0,전공필수,"[2096640, 0, 0, 2096640, 0, 0, 0]","임종엽,정우석",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수"
ARC3205-002,ARC3205,2,건축설계 5,3,6.0,전공필수,"[2096640, 0, 0, 2096640, 0, 0, 0]","김경배,이형진",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수"
ARC3205-003,ARC3205,3,건축설계 5,3,6.0,전공필수,"[2096640, 0, 0, 2096640, 0, 0, 0]","박지영,윤용권",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수"
ARC3205-004,ARC3205,4,건축설계 5,3,6.0,전공필수,"[2096640, 0, 0, 2096640, 0, 0, 0]","정웅기,이화숙",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수"
ARC4207-001,ARC4207,1,건축설계 7,4,6.0,전공필수,"[2096640, 0, 0, 2096640, 0, 0, 0]","조민정,변승용",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수"
ARC4207-002,ARC4207,2,건축설계 7,4,6.0,전공필수,"[2096640, 0, 0, 2096640, 0, 0, 0]","정혜진,서정주",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수"
ARC4207-003,ARC4207,3,건축설계 7,4,6.0,전공필수,"[2096640, 0, 0, 2096640, 0, 0, 0]","김재석,김옥현",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수"
ARC4207-004,ARC4207,4,건축설계 7,4,6.0,전공필수,"[2096640, 0, 0, 2096640, 0, 0, 0]","김효진,전재우",절대평가,"영어,English,선수"
