,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes,rating,department,classroom
28,ACE1312-001,ACE1312,1,이산수학,2,3.0,교양필수,[        0 132120576         0         0         0         0         0],최성용,상대평가, ,,소프트웨어융합공학과-소프트웨어융합공학,{'화': '9-203'}
163,ARC4306-001,ARC4306,1,건축시공과 관리,4,3.0,전공필수,[       0 33030144        0        0        0        0        0],신영근,상대평가, ,,건축학부-건축학,{'화': '2남414'}
253,BNF4101-001,BNF4101,1,파생상품,4,3.0,전공선택,[        0 132120576         0         0         0         0         0],이기환,상대평가, ,5.0,금융투자학과-금융투자학,{'화': 'M-301'}
299,BUS2101-004,BUS2101,4,재무관리,전체,3.0,전공필수,[      0 4128768       0       0       0       0       0],최동현,상대평가, ,2.52,경영학과-경영학,{'화': '6-526'}
473,CDN1310-002,CDN1310,2,디자인의 원리,1,3.0,전공선택,[      0 4128768       0       0       0       0       0],김선미,절대평가,(초빙교수)특수교과목,3.06,디자인융합학과-디자인융합학,{'화': '서-110'}
477,CDN1320-002,CDN1320,2,사진과영상,1,3.0,전공선택,[      0 4128768       0       0       0       0       0],이승언,절대평가, ,2.0,디자인융합학과-디자인융합학,{'화': '서-116'}
497,CDN3115-003,CDN3115,3,지역사회와디자인,3,3.0,전공필수,[      0 4128768       0       0       0       0       0],진나래,절대평가, ,2.31,디자인융합학과-디자인융합학,{'화': '서-114'}
534,CHE3202-002,CHE3202,2,화학공학실험,3,2.0,전공필수,[       0 16711680        0        0        0        0        0],양회창,절대평가, ,,화학공학과-화학공학,{'화': '1-029'}
554,CHE4100-001,CHE4100,1,화학공학 종합설계,4,3.0,전공필수,[       0 33030144        0        0        0        0        0],이근형,Pass/Fail,"4학년만 수강 가능,선수",4.0,화학공학과-화학공학,{'화': '60주년-201'}
555,CHE4100-002,CHE4100,2,화학공학 종합설계,4,3.0,전공필수,[       0 33030144        0        0        0        0        0],함형철,Pass/Fail,"4학년만 수강 가능,선수",4.67,화학공학과-화학공학,{'화': '60주년-207'}
639,CHM4613-001,CHM4613,1,공업화학,4,3.0,전공선택,[      0 4128768       0       0       0       0       0],박수진,상대평가, ,2.18,화학과-화학,{'화': '5동505'}
676,CHS4401-001,CHS4401,1,보육실습,4,3.0,전공선택,[      0 4186112       0       0 4186112       0       0],"이완정,김균희",절대평가, ,,아동심리학과-아동심리학,"{'화': '9-515', '금': '9-515'}"
678,CIV1611-001,CIV1611,1,건설재료실험,1,3.0,전공필수,[      0 7864560       0 7864560       0       0       0],정진훈,절대평가, ,4.59,사회인프라공학과-사회인프라공학,"{'화': '2남228', '목': '2남228'}"
679,CIV1611-002,CIV1611,2,건설재료실험,1,3.0,전공필수,[7872000 7872000       0       0       0       0       0],정진훈,절대평가, ,4.59,사회인프라공학과-사회인프라공학,"{'월': '2남228', '화': '2남228'}"
680,CIV1611-003,CIV1611,3,건설재료실험,1,3.0,전공필수,[      0 7864320 7864320       0       0       0       0],정진훈,절대평가, ,4.59,사회인프라공학과-사회인프라공학,"{'화': '2남228', '수': '2남227'}"
