,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes,rating,department,classroom
30,ACE1312-003,ACE1312,3,이산수학,2,3.0,교양필수,[1008    0    0 1008    0    0    0],김린기,상대평가, ,4.33,데이터사이언스학과-데이터사이언스학,"{'월': '5남136', '목': '5남136'}"
38,ACE2101-008,ACE2101,8,공업수학 1,2,3.0,교양필수,[  0 910   0 910   0   0   0],장영호,상대평가, ,3.9,화학공학과-화학공학,"{'화': '5동107A', '목': '5동107A'}"
56,ACE2101-027,ACE2101,27,공업수학 1,2,3.0,교양필수,[  0 910   0 910   0   0   0],김성은,상대평가,선수,,기계공학과-기계공학,"{'화': '2북274', '목': '2북274'}"
117,APL2207-002,APL2207,2,물류회계,전체,3.0,전공선택,[  0 896   0 896   0   0   0],이재형,절대평가,"영어, English",4.06,아태물류학부-물류학,"{'화': '9-003', '목': '9-003'}"
138,ARC2203-001,ARC2203,1,건축설계 3,2,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"김광호,배연수",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수",,건축학부-건축학,"{'월': '4-422A', '목': '4-422A'}"
139,ARC2203-002,ARC2203,2,건축설계 3,2,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"최민욱,김형섭",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수",,건축학부-건축학,"{'월': '4-422B', '목': '4-422B'}"
140,ARC2203-003,ARC2203,3,건축설계 3,2,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"최성훈,최주희",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수",,건축학부-건축학,"{'월': '4-422C', '목': '4-422C'}"
141,ARC2203-004,ARC2203,4,건축설계 3,2,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"김윤수,이동진",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수",,건축학부-건축학,"{'월': '4-422D', '목': '4-422D'}"
142,ARC2203-006,ARC2203,6,건축설계 3,2,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"박범진,장익수",절대평가,선수,,건축학부-건축학,"{'월': '2남512D', '목': '2남512D'}"
147,ARC3205-001,ARC3205,1,건축설계 5,3,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"임종엽,정우석",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수",,건축학부-건축학,"{'월': '4-407A', '목': '4-407A'}"
148,ARC3205-002,ARC3205,2,건축설계 5,3,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"김경배,이형진",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수",,건축학부-건축학,"{'월': '4-407B', '목': '4-407B'}"
149,ARC3205-003,ARC3205,3,건축설계 5,3,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"박지영,윤용권",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수",,건축학부-건축학,"{'월': '4-407C', '목': '4-407C'}"
150,ARC3205-004,ARC3205,4,건축설계 5,3,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"정웅기,이화숙",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수",,건축학부-건축학,"{'월': '4-407D', '목': '4-407D'}"
155,ARC4207-001,ARC4207,1,건축설계 7,4,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"조민정,변승용",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수",,건축학부-건축학,"{'월': '2남420B', '목': '2남420B'}"
156,ARC4207-002,ARC4207,2,건축설계 7,4,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"정혜진,서정주",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수",,건축학부-건축학,"{'월': '2남420C', '목': '2남420C'}"
157,ARC4207-003,ARC4207,3,건축설계 7,4,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"김재석,김옥현",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수",,건축학부-건축학,"{'월': '2남420동', '목': '2남420동'}"
158,ARC4207-004,ARC4207,4,건축설계 7,4,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"김효진,전재우",절대평가,"영어,English,선수",,건축학부-건축학,"{'월': '2남420F', '목': '2남420F'}"
159,ARC4209-001,ARC4209,1,건축설계 9,5,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"김광호,김경배,김효진,최성훈",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수",,건축학부-건축학,"{'월': '2남512A', '목': '2남512A'}"
160,ARC4209-002,ARC4209,2,건축설계 9,5,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"박진호,박지영,김영수,박민환",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수",,건축학부-건축학,"{'월': '2남512B', '목': '2남512B'}"
161,ARC4209-003,ARC4209,3,건축설계 9,5,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"임종엽,박지영,김효진,김윤겸",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수",,건축학부-건축학,"{'월': '2남420G', '목': '2남420G'}"
162,ARC4209-004,ARC4209,4,건축설계 9,5,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"조민정,변승용,김영수,최성훈",절대평가,선수,,건축학부-건축학,"{'월': '2남420H', '목': '2남420H'}"
