,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes,rating,department,classroom
25,ACE1302-007,ACE1302,7,컴퓨터프로그래밍,1,3.0,교양필수,[     0      0      0      0 130560      0      0],이영우,절대평가, ,,반도체시스템공학과-반도체시스템공학,{'금': '5남238'}
47,ACE2101-017,ACE2101,17,공업수학 1,2,3.0,교양필수,[     0 465920      0      0 465920      0      0],정찬석,상대평가,선수,4.75,환경공학과-환경공학,"{'화': '5동107B', '금': '5동107B'}"
49,ACE2101-019,ACE2101,19,공업수학 1,2,3.0,교양필수,[     0 465920      0      0 465920      0      0],정찬석,상대평가,선수,4.75,전기공학과-전기공학,"{'화': '5동115', '금': '5동115'}"
55,ACE2101-026,ACE2101,26,공업수학 1,2,3.0,교양필수,[     0      0 458752      0 458752      0      0],최경표,상대평가, ,3.8,스마트모빌리티공학과-스마트모빌리티공학,"{'수': '5동107A', '금': '5동107A'}"
63,ACE2104-004,ACE2104,4,통계학,2,3.0,교양필수,[     0      0 458864      0 458864      0      0],우화형,상대평가, ,4.75,컴퓨터공학과-컴퓨터공학,"{'수': '하-001', '금': '하-001'}"
105,APL1104-002,APL1104,2,통계학의 이해 1,1,3.0,교양필수,[     0      0      0      0 516096      0      0],현기순,상대평가, ,3.95,아태물류학부-물류학,{'금': '9-101'}
229,BIO2105-001,BIO2105,1,분류생태학 종합실험,2,3.0,전공선택,[      0       0       0       0 2096640       0       0],"조강현,민기식,조장천",절대평가,"영어,English",,생명과학과-생명과학,{'금': '5북413'}
230,BIO2105-002,BIO2105,2,분류생태학 종합실험,2,3.0,전공선택,[      0       0       0       0 2096640       0       0],"조강현,민기식,조장천",절대평가,"영어,English",,기타-원어강의,{'금': '5북525'}
332,BUS3006-001,BUS3006,1,비즈니스 영어,전체,3.0,전공필수,[     0      0 458752      0 458752      0      0],브래넌,상대평가,English,3.98,경영학과-경영학,"{'수': '6-127', '금': '6-127'}"
371,BUS4104-001,BUS4104,1,금융기관경영론,전체,3.0,전공선택,[     0      0      0      0 516096      0      0],유전무,상대평가, ,4.65,경영학과-경영학,{'금': '6-526'}
388,CBA1102-006,CBA1102,6,경영학원론,1,3.0,교양필수,[     0      0      0      0 516096      0      0],윤여준,상대평가, ,4.17,글로벌금융학과-글로벌금융학,{'금': '6-527'}
447,CCM2315-002,CCM2315,2,영상콘텐츠 제작 실습,3,3.0,전공선택,[      0       0       0       0 2088960       0       0],"한재연,정우람",절대평가, ,,문화콘텐츠문화경영학과-문화콘텐츠문화경영학,{'금': '5남532'}
449,CCM2323-002,CCM2323,2,매체 스토리텔링 분석,3,3.0,전공선택,[     0      0      0      0 516096      0      0],백태현,상대평가, ,4.61,문화콘텐츠문화경영학과-문화콘텐츠문화경영학,{'금': '5남533'}
459,CCM3414-001,CCM3414,1,문화산업분석실습,3,3.0,전공선택,[     0      0      0      0 516096      0      0],장준도,상대평가, ,4.22,문화콘텐츠문화경영학과-문화콘텐츠문화경영학,{'금': '5남331'}
538,CHE3202-006,CHE3202,6,화학공학실험,3,2.0,전공필수,[     0      0      0      0 261120      0      0],이기영,절대평가, ,5.0,화학공학과-화학공학,{'금': '1-029'}
551,CHE3300-004,CHE3300,4,공업화학실험,3,2.0,전공필수,[     0      0      0      0 261120      0      0],최진섭,Pass/Fail, ,,화학공학과-화학공학,{'금': '4-216'}
552,CHE3300-005,CHE3300,5,공업화학실험,3,2.0,전공필수,[     0      0      0      0 261120      0      0],양승재,Pass/Fail, ,3.0,화학공학과-화학공학,{'금': '2북564B'}
553,CHE3300-006,CHE3300,6,공업화학실험,3,2.0,전공필수,[     0      0      0      0 261120      0      0],황예진,Pass/Fail, ,4.4,화학공학과-화학공학,{'금': '2남335'}
676,CHS4401-001,CHS4401,1,보육실습,4,3.0,전공선택,[      0 4186112       0       0 4186112       0       0],"이완정,김균희",절대평가, ,,아동심리학과-아동심리학,"{'화': '9-515', '금': '9-515'}"
690,CIV2511-002,CIV2511,2,측량학 및 실습,2,3.0,전공필수,[     0      0      0      0 261120      0      0],박준구,절대평가, ,4.86,사회인프라공학과-사회인프라공학,{'금': '2남225'}
712,COM2200-001,COM2200,1,저널리즘개론,전체,3.0,전공필수,[     0      0      0      0 516096      0      0],성지연,상대평가, ,4.4,미디어커뮤니케이션학과-미디어커뮤니케이션학,{'금': '9-306'}
714,COM2300-002,COM2300,2,방송학개론,전체,3.0,전공필수,[     0      0      0      0 516096      0      0],심용운,상대평가, ,4.15,미디어커뮤니케이션학과-미디어커뮤니케이션학,{'금': '9-303'}
745,CON3607-001,CON3607,1,소비자정량분석 및 실습,3,3.0,전공필수,[      0       0       0       0 2088960       0       0],조향숙,절대평가, ,4.77,소비자학과-소비자학,{'금': '9-501'}
748,CON4111-001,CON4111,1,행동재무학,4,3.0,전공선택,[     0      0      0      0 516096      0      0],장경영,상대평가, ,,소비자학과-소비자학,{'금': '9-504'}
757,CSE1101-004,CSE1101,4,객체지향프로그래밍 1,1,3.0,전공필수,[     0      0      0 123360 123360      0      0],이연,상대평가, ,4.5,컴퓨터공학과-컴퓨터공학,"{'목': '하-322', '금': '하-322'}"
775,CSE2112-002,CSE2112,2,자료구조,2,4.0,전공필수,[     0  57344      0  57344 122880      0      0],심정섭,상대평가,선수,4.68,컴퓨터공학과-컴퓨터공학,"{'화': '하-220', '목': '하-220', '금': '하-322'}"
776,CSE2112-003,CSE2112,3,자료구조,2,4.0,전공필수,[     0    112  57344      0 122880      0      0],배승환,상대평가,선수,4.23,컴퓨터공학과-컴퓨터공학,"{'화': '하-001', '수': '하-220', '금': '하-320'}"
778,CSE2112-005,CSE2112,5,자료구조,2,4.0,전공필수,[     0 122880      0 122880 122880      0      0],김영호,상대평가,선수,4.94,컴퓨터공학과-컴퓨터공학,"{'화': '하-324', '목': '하-324', '금': '하-324'}"
842,DET3019-001,DET3019,1,게임프로그래밍,3,3.0,전공선택,[     0      0      0      0 516096      0      0],김종현,절대평가, ,,디자인테크놀로지학과-디자인테크놀로지학,{'금': '5남137'}
847,DET4003-001,DET4003,1,퓨처프러덕트 디자인,4,3.0,전공선택,[     0      0      0      0 516096      0      0],"성보경,이덕찬",Pass/Fail, ,,디자인테크놀로지학과-디자인테크놀로지학,{'금': '60주년-908'}
871,ECE2222-010,ECE2222,10,기초실험 1,2,1.0,전공필수,[     0      0      0      0 122880      0      0],박인호,절대평가, ,,전자공학과-전자공학,{'금': '하-328'}
898,ECE4326-001,ECE4326,1,영상시스템설계,4,4.0,전공선택,[464896      0      0 464896 464896      0      0],송병철,상대평가, ,4.88,전자공학과-전자공학,"{'월': '하-228', '목': '하-228', '금': '하-228'}"
899,ECE4343-001,ECE4343,1,아날로그회로설계,4,4.0,전공선택,[     0 984960      0      0 984960      0      0],박인호,상대평가, ,,전자공학과-전자공학,"{'화': '하-003', '금': '하-003'}"
912,ECE4471-001,ECE4471,1,시스템소프트웨어설계,4,3.0,전공선택,[     0      0      0      0 516096      0      0],메히디,절대평가,English,4.0,기타-원어강의,{'금': '하-226'}
944,EDC1101-002,EDC1101,2,교육학개론,전체,2.0,교직과정,[     0      0      0      0 122880      0      0],최종인,절대평가, ,4.44,기타-사범대 교직과정,{'금': '5동208A'}
975,EDC3311-004,EDC3311,4,학교폭력예방 및 학생의 이해,전체,2.0,교직과정,[     0      0      0      0 122880      0      0],조상현,절대평가, ,5.0,교육학과-교육학,{'금': '서-328'}
988,EDC4223-001,EDC4223,1,학교현장실습,4,3.0,교직과정,[     0      0      0      0 516096      0      0],"이현우,조미혜,권나영,정이화",절대평가, ,,교육학과-교육학,{'금': '서-306'}
1020,EEE3002-003,EEE3002,3,전기회로실험,3,1.0,전공필수,[     0      0      0      0 122880      0      0],김광기,절대평가, ,4.29,전기공학과-전기공학,{'금': '하-005'}
1023,EEE3002-006,EEE3002,6,전기회로실험,3,1.0,전공필수,[     0      0      0      0 122880      0      0],김재국,절대평가, ,4.46,전기공학과-전기공학,{'금': '하-006'}
1031,EEE3113-001,EEE3113,1,모터제어,전체,3.0,전공선택,[     0      0      0      0 516096      0      0],신영균,상대평가,바쿠대학 학생만 수강,,전기공학과-전기공학,{'금': '하-132'}
1174,FAN2401-001,FAN2401,1,조리원리 및 실습,2,3.0,전공선택,[     0      0      0      0 261120      0      0],김혜영,절대평가, ,,식품영양학과-식품영양학,{'금': '1-307'}
