,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes
13,ACE1301-005,ACE1301,5,정보사회와컴퓨터,1,3.0,교양필수,[ 896    0 7168    0    0    0    0],노정훈,절대평가, 
27,ACE1310-001,ACE1310,1,공학전산응용,1,3.0,교양필수,[     0      0   7168 458752      0      0      0],최민지,절대평가, 
33,ACE2101-003,ACE2101,3,공업수학 1,2,3.0,교양필수,[64512     0 64512     0     0     0     0],장태수,상대평가,선수
41,ACE2101-011,ACE2101,11,공업수학 1,2,3.0,교양필수,[8064    0 8064    0    0    0    0],이선영,상대평가, 
42,ACE2101-012,ACE2101,12,공업수학 1,2,3.0,교양필수,[64512     0 64512     0     0     0     0],이선영,상대평가, 
53,ACE2101-023,ACE2101,23,공업수학 1,2,3.0,교양필수,[   0    0 8064    0 8064    0    0],최경표,상대평가,선수
54,ACE2101-024,ACE2101,24,공업수학 1,2,3.0,교양필수,[7280    0 7280    0    0    0    0],이은경,상대평가,선수
66,ACE2104-007,ACE2104,7,통계학,2,3.0,교양필수,[7168    0 7168    0    0    0    0],노설현,상대평가, 
73,ACE2105-007,ACE2105,7,선형대수,2,3.0,교양필수,[   0 7168 7168    0    0    0    0],세라오,상대평가,English
85,AIE1001-001,AIE1001,1,객체지향프로그래밍 1,1,3.0,전공필수,[     0 983040  15360      0      0      0      0],김영성,절대평가, 
95,AIE3006-001,AIE3006,1,운영체제론,3,3.0,전공선택,[     0      0 465920 465920      0      0      0],송민석,상대평가, 
106,APL1106-001,APL1106,1,물류수학,1,3.0,교양필수,[7168    0 7168    0    0    0    0],임현우,상대평가, 
107,APL1106-002,APL1106,2,물류수학,1,3.0,교양필수,[7168    0 7168    0    0    0    0],김대진,상대평가, 
110,APL2103-001,APL2103,1,국제물류론,전체,3.0,전공필수,[7168    0 7168    0    0    0    0],정해영,상대평가, 
121,APL2406-001,APL2406,1,항공물류론,전체,3.0,전공선택,[7168    0 7168    0    0    0    0],박용화,상대평가, 
122,APL2501-001,APL2501,1,물류계량분석,전체,3.0,전공선택,[7168    0 7168    0    0    0    0],김태승,절대평가, 
136,ARC2002-002,ARC2002,2,디지털미디어 1,2,3.0,전공필수,[    0     0 64512     0     0     0     0],홍승완,절대평가,"영어,English"
