,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes,rating,department,classroom
15,ACE1301-007,ACE1301,7,정보사회와컴퓨터,1,3.0,교양필수,[  0  14   0 112   0   0   0],이석환,절대평가, ,4.71,산업경영공학과-산업경영공학,"{'화': '2북464', '목': '2북474'}"
20,ACE1302-002,ACE1302,2,컴퓨터프로그래밍,1,3.0,교양필수,[  0   0   0 510   0   0   0],김영호,절대평가, ,4.54,전기공학과-전기공학,{'목': '60주년-809'}
30,ACE1312-003,ACE1312,3,이산수학,2,3.0,교양필수,[1008    0    0 1008    0    0    0],김린기,상대평가, ,4.33,데이터사이언스학과-데이터사이언스학,"{'월': '5남136', '목': '5남136'}"
31,ACE2101-001,ACE2101,1,공업수학 1,2,3.0,교양필수,[   0 7280    0 7280    0    0    0],김홍근,상대평가,선수,,기계공학과-기계공학,"{'화': '2북365', '목': '2북365'}"
43,ACE2101-013,ACE2101,13,공업수학 1,2,3.0,교양필수,[  0 126   0 126   0   0   0],장영호,상대평가, ,3.9,신소재공학과-신소재공학,"{'화': '5동107A', '목': '5동107A'}"
45,ACE2101-015,ACE2101,15,공업수학 1,2,3.0,교양필수,[  0   0   0 126   0   0   0],박국동,상대평가,선수,4.47,사회인프라공학과-사회인프라공학,{'목': '2남228'}
72,ACE2105-006,ACE2105,6,선형대수,2,3.0,교양필수,[  0 112   0 112   0   0   0],박대영,상대평가,선수,4.25,정보통신공학과-정보통신공학,"{'화': '하-230', '목': '하-230'}"
94,AIE3002-001,AIE3002,1,알고리즘,3,3.0,전공필수,[  0 112   0 112   0   0   0],김도국,상대평가, ,,인공지능공학과-인공지능공학,"{'화': '5남332', '목': '5남332'}"
108,APL2101-001,APL2101,1,물류관리론,전체,3.0,전공필수,[  0 112   0 112   0   0   0],김화중,상대평가, ,4.05,아태물류학부-물류학,"{'화': '9-006', '목': '9-006'}"
115,APL2106-002,APL2106,2,Business English 2,전체,3.0,전공필수,[  0 112   0 112   0   0   0],제임스패턴,상대평가,English,4.15,기타-원어강의,"{'화': '9-003', '목': '9-003'}"
118,APL2301-001,APL2301,1,화물운송론,전체,3.0,전공선택,[  0 112   0 112   0   0   0],박민영,상대평가, ,3.92,아태물류학부-물류학,"{'화': '9-101', '목': '9-101'}"
127,APL4226-001,APL4226,1,물류AI프로그래밍,전체,3.0,전공선택,[  0 240   0 240   0   0   0],남대식,절대평가, ,4.36,아태물류학부-물류학,"{'화': '9-012', '목': '9-012'}"
129,APL4418-001,APL4418,1,국제복합운송,전체,3.0,전공선택,[  0   0   0 126   0   0   0],김종철,절대평가,"영어,English GLOBA전용",,기타-원어강의,{'목': '9-206'}
152,ARC4110-001,ARC4110,1,건축이론,4,3.0,전공선택,[112   0   0 112   0   0   0],임종엽,상대평가, ,,건축학부-건축학,"{'월': '2남414', '목': '2남414'}"
181,ARE4410-001,ARE4410,1,건축공학종합설계,4,4.0,전공필수,[  0   0   0 510   0   0   0],"김영석,조재훈,김의종,최민지",Pass/Fail,선수,,건축학부-건축공학,{'목': '4-421A'}
182,ARE4410-002,ARE4410,2,건축공학종합설계,4,4.0,전공필수,[  0   0   0 510   0   0   0],"김영석,양재근,조재훈,김창혁",Pass/Fail,선수,,건축학부-건축공학,{'목': '4-421B'}
183,ARE4410-003,ARE4410,3,건축공학종합설계,4,4.0,전공필수,[  0   0   0 510   0   0   0],"정성훈,조재훈,조재완",Pass/Fail,선수,,건축학부-건축공학,{'목': '4-421C'}
184,ARE4410-004,ARE4410,4,건축공학종합설계,4,4.0,전공필수,[  0   0   0 510   0   0   0],"정성훈,양재근,조재훈,최민지",Pass/Fail,선수,,건축학부-건축공학,{'목': '4-421D'}
185,ARE4410-005,ARE4410,5,건축공학종합설계,4,4.0,전공필수,[  0   0   0 510   0   0   0],"조재훈,김의종,김창혁,최민지",Pass/Fail,선수,,건축학부-건축공학,{'목': '4-421동'}
195,ASE2020-001,ASE2020,1,동역학,2,3.0,전공필수,[  0 112   0 112   0   0   0],김정호,상대평가, ,3.98,항공우주공학과-항공우주공학,"{'화': '항공-216', '목': '항공-216'}"
204,ASE3093-001,ASE3093,1,자동제어,3,3.0,전공필수,[  0 112   0 112   0   0   0],김종한,상대평가, ,4.18,항공우주공학과-항공우주공학,"{'화': '항공-217', '목': '항공-217'}"
223,BIO1102-001,BIO1102,1,생명과학실험 1,1,1.0,교양필수,[  0   0   0 240   0   0   0],김정화,절대평가, ,,화학과-화학,{'목': '5북525'}
232,BIO2109-001,BIO2109,1,동물생리학,2,3.0,전공필수,[126   0   0 126   0   0   0],이창중,상대평가, ,4.75,생명과학과-생명과학,"{'월': '5동506', '목': '5동506'}"
238,BIO3106-001,BIO3106,1,생태학,3,3.0,전공선택,[  0   0 112 112   0   0   0],조강현,상대평가, ,4.0,생명과학과-생명과학,"{'수': '5서366', '목': '5서366'}"
274,BTE1201-002,BTE1201,2,창의적생명공학설계,2,3.0,전공필수,[  0   0   0 126   0   0   0],김민식,Pass/Fail, ,,생명공학과-생명공학,{'목': '2동256'}
301,BUS2201-002,BUS2201,2,조직행동,전체,3.0,전공필수,[7280    0    0 7280    0    0    0],강대석,상대평가, ,3.03,경영학과-경영학,"{'월': '6-226', '목': '6-226'}"
302,BUS2201-003,BUS2201,3,조직행동,전체,3.0,전공필수,[  0   0   0 126   0   0   0],홍계훈,상대평가, ,3.94,경영학과-경영학,{'목': '6-126'}
310,BUS2304-001,BUS2304,1,원가회계,전체,3.0,전공선택,[  0   0   0 126   0   0   0],안재환,상대평가, ,4.95,경영학과-경영학,{'목': '6-325'}
314,BUS2401-003,BUS2401,3,오퍼레이션스 매니지먼트,전체,3.0,전공필수,[  0 112   0 112   0   0   0],김성범,상대평가, ,2.83,경영학과-경영학,"{'화': '6-625', '목': '6-625'}"
335,BUS3007-001,BUS3007,1,Current Events in Business,전체,3.0,전공선택,[  0 112   0 112   0   0   0],마이클쿡,절대평가,English,5.0,기타-원어강의,"{'화': '6-127', '목': '6-127'}"
347,BUS3302-001,BUS3302,1,세법개론,전체,3.0,전공선택,[112   0   0 112   0   0   0],신승묘,상대평가, ,3.79,경영학과-경영학,"{'월': '6-521', '목': '6-521'}"
350,BUS3303-001,BUS3303,1,중급회계 2,전체,3.0,전공선택,[  0 112   0 112   0   0   0],진대현,상대평가, ,3.93,경영학과-경영학,"{'화': '6-220', '목': '6-220'}"
373,BUS4203-001,BUS4203,1,노사관계,전체,3.0,전공선택,[  0   0   0 126   0   0   0],정현선,상대평가, ,4.93,경영학과-경영학,{'목': '6-320'}
380,BUS4601-002,BUS4601,2,소셜비즈니스경영론,전체,3.0,전공선택,[  0   0   0 126   0   0   0],김연태,상대평가, ,4.06,경영학과-경영학,{'목': '6-327'}
396,CBA1103-003,CBA1103,3,경제학,전체,3.0,교양필수,[  0   0   0 126   0   0   0],이해근,상대평가, ,4.23,경영학과-경영학,{'목': '60주년-510'}
409,CBA1106-002,CBA1106,2,회계원론,전체,3.0,교양필수,[7280    0    0 7280    0    0    0],이수정,상대평가, ,3.8,경영학과-경영학,"{'월': '6-527', '목': '6-527'}"
418,CBA1107-001,CBA1107,1,기업법,전체,3.0,교양필수,[  0 112   0 112   0   0   0],박민우,상대평가, ,4.79,경영학과-경영학,"{'화': '6-526', '목': '6-526'}"
438,CCM1316-001,CCM1316,1,문화 기호와 상상력,3,3.0,전공선택,[112   0   0 112   0   0   0],이수진,상대평가, ,3.94,문화콘텐츠문화경영학과-문화콘텐츠문화경영학,"{'월': '5남535', '목': '5남535'}"
439,CCM1417-001,CCM1417,1,신화와 문화콘텐츠,4,3.0,전공선택,[  0 112   0 112   0   0   0],강수환,상대평가, ,4.4,문화콘텐츠문화경영학과-문화콘텐츠문화경영학,"{'화': '5남532', '목': '5남532'}"
462,CCM4213-002,CCM4213,2,영상커뮤니케이션,2,3.0,전공선택,[  0 112   0 112   0   0   0],이종영,상대평가, ,4.44,문화콘텐츠문화경영학과-문화콘텐츠문화경영학,"{'화': '5남533', '목': '5남533'}"
507,CDN4347-001,CDN4347,1,그래픽프로젝트,4,3.0,전공선택,[  0   0   0 126   0   0   0],조영민,Pass/Fail, ,,디자인융합학과-디자인융합학,{'목': '서-110'}
516,CHE1103-003,CHE1103,3,화공매트랩 기초,1,3.0,교양필수,[   0    0    0 1008    0    0    0],백인환,절대평가, ,4.91,화학공학과-화학공학,{'목': '5남238'}
518,CHE2100-002,CHE2100,2,물리화학 1,2,3.0,전공필수,[     0 458864      0 458864      0      0      0],심상은,상대평가, ,4.61,화학공학과-화학공학,"{'화': '5동110', '목': '5동110'}"
527,CHE2108-001,CHE2108,1,재료과학,2,3.0,전공선택,[112   0   0 112   0   0   0],정지원,상대평가, ,3.63,화학공학과-화학공학,"{'월': '60주년-707', '목': '60주년-707'}"
