,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes,rating,department,classroom
13,ACE1301-005,ACE1301,5,정보사회와컴퓨터,1,3.0,교양필수,[ 896    0 7168    0    0    0    0],노정훈,절대평가, ,,기계공학과-기계공학,"{'월': '2북465', '수': '2북364'}"
29,ACE1312-002,ACE1312,2,이산수학,1,3.0,교양필수,[1008    0    0    0 1008    0    0],마명걸,상대평가,"영어,English",5.0,기타-원어강의,"{'월': '9-217', '금': '9-217'}"
30,ACE1312-003,ACE1312,3,이산수학,2,3.0,교양필수,[1008    0    0 1008    0    0    0],김린기,상대평가, ,4.33,데이터사이언스학과-데이터사이언스학,"{'월': '5남136', '목': '5남136'}"
41,ACE2101-011,ACE2101,11,공업수학 1,2,3.0,교양필수,[8064    0 8064    0    0    0    0],이선영,상대평가, ,3.9,고분자공학과-고분자공학,"{'월': '5동107A', '수': '5동107A'}"
50,ACE2101-020,ACE2101,20,공업수학 1,2,3.0,교양필수,[910   0 910   0   0   0   0],이은경,상대평가,선수,4.9,전기공학과-전기공학,"{'월': '5동115', '수': '5동115'}"
96,AIE3007-001,AIE3007,1,데이터베이스,3,3.0,전공선택,[896 896   0   0   0   0   0],서영덕,상대평가, ,3.82,인공지능공학과-인공지능공학,"{'월': '하-001', '화': '하-001'}"
175,ARE3207-002,ARE3207,2,건축설비,3,3.0,전공필수,[8064    0 8064    0    0    0    0],김의종,상대평가,선수,5.0,건축학부-건축공학,"{'월': '4-421', '수': '4-421'}"
220,BIO1101-001,BIO1101,1,생명과학 1,1,3.0,교양필수,[910   0 910   0   0   0   0],손세진,상대평가, ,3.0,화학과-화학,"{'월': '5서366', '수': '5서366'}"
231,BIO2108-001,BIO2108,1,세포생물학,2,3.0,전공필수,[1008 1008    0    0    0    0    0],김정화,상대평가, ,4.1,생명과학과-생명과학,"{'월': '5동506', '화': '5동506'}"
297,BUS2101-002,BUS2101,2,재무관리,전체,3.0,전공필수,[910 910   0   0   0   0   0],손규현,상대평가, ,4.54,경영학과-경영학,"{'월': '6-320', '화': '6-320'}"
300,BUS2201-001,BUS2201,1,조직행동,전체,3.0,전공필수,[8064    0    0 8064    0    0    0],강대석,상대평가, ,3.03,경영학과-경영학,"{'월': '6-226', '목': '6-226'}"
308,BUS2301-004,BUS2301,4,재무회계,전체,3.0,전공필수,[896 896   0   0   0   0   0],윤선주,상대평가, ,4.41,경영학과-경영학,"{'월': '6-325', '화': '6-325'}"
348,BUS3302-002,BUS3302,2,세법개론,전체,3.0,전공선택,[896   0   0 896   0   0   0],신승묘,상대평가, ,3.79,경영학과-경영학,"{'월': '6-521', '목': '6-521'}"
352,BUS3403-002,BUS3403,2,서비스 품질경영,전체,3.0,전공선택,[896 896   0   0   0   0   0],김서영,상대평가, ,4.86,경영학과-경영학,"{'월': '6-526', '화': '6-526'}"
375,BUS4303-001,BUS4303,1,정부회계,전체,3.0,전공선택,[896 896   0   0   0   0   0],최수영,상대평가, ,,경영학과-경영학,"{'월': '6-220', '화': '6-220'}"
465,CCM4311-001,CCM4311,1,수사학의이해,3,3.0,전공선택,[896   0 896   0   0   0   0],이문기,상대평가, ,4.49,문화콘텐츠문화경영학과-문화콘텐츠문화경영학,"{'월': '5남331', '수': '5남331'}"
466,CDN1001-001,CDN1001,1,H.O.S.T. 미디어랩 1,전체,1.0,전공선택,[384   0   0   0   0   0   0],강희라,Pass/Fail,PS 교과목,,디자인융합학과-디자인융합학,{'월': '서-121'}
533,CHE3202-001,CHE3202,1,화학공학실험,3,2.0,전공필수,[510   0   0   0   0   0   0],김건중,절대평가, ,5.0,화학공학과-화학공학,{'월': '1-029'}
601,CHM1027-009,CHM1027,9,일반화학실험,1,1.0,교양필수,[480   0   0   0   0   0   0],김정호,절대평가, ,4.46,사회인프라공학과-사회인프라공학,{'월': '5동510'}
621,CHM2402-001,CHM2402,1,분석화학 1,2,3.0,전공필수,[910   0   0 910   0   0   0],신동하,상대평가, ,,화학과-화학,"{'월': '5동507', '목': '5동507'}"
628,CHM3302-001,CHM3302,1,무기화학 2,3,3.0,전공필수,[910   0   0 910   0   0   0],박성진,상대평가, ,4.6,화학과-화학,"{'월': '5동508', '목': '5동508'}"
651,CHN2339-001,CHN2339,1,중국지역 탐구,2,3.0,전공선택,[896   0 896   0   0   0   0],민정기,상대평가, ,2.33,중국학과-중국학,"{'월': '5남509', '수': '5남509'}"
655,CHN3121-001,CHN3121,1,중국어글쓰기 1,3,3.0,전공선택,[896   0 896   0   0   0   0],전성광,절대평가,Chinese,3.64,중국학과-중국학,"{'월': '5남454', '수': '5남454'}"
685,CIV2311-001,CIV2311,1,기초수리학,2,3.0,전공필수,[896 896   0   0   0   0   0],김경훈,상대평가, ,3.5,사회인프라공학과-사회인프라공학,"{'월': '2남227', '화': '2남227'}"
692,CIV3100-001,CIV3100,1,구조해석,3,3.0,전공선택,[1008 1008    0    0    0    0    0],이종한,절대평가,"영어,English,선수",3.6,기타-원어강의,"{'월': '2남225', '화': '2남225'}"
699,CIV3710-001,CIV3710,1,프로젝트견적,3,3.0,전공선택,[896   0 896   0   0   0   0],신도형,상대평가, ,4.7,사회인프라공학과-사회인프라공학,"{'월': '2남225', '수': '2남225'}"
704,CIV4210-001,CIV4210,1,플랜트 기초공학,4,3.0,전공선택,[896   0 896   0   0   0   0],나선홍,절대평가,"영어,English",,기타-원어강의,"{'월': '2남228', '수': '2남228'}"
