,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes,rating,department,classroom
40,ACE2101-010,ACE2101,10,공업수학 1,2,3.0,교양필수,[   0    0  896 7168    0    0    0],김민식,상대평가,선수,,생명공학과-생명공학,"{'수': '2동252', '목': '2동256'}"
41,ACE2101-011,ACE2101,11,공업수학 1,2,3.0,교양필수,[8064    0 8064    0    0    0    0],이선영,상대평가, ,3.9,고분자공학과-고분자공학,"{'월': '5동107A', '수': '5동107A'}"
44,ACE2101-014,ACE2101,14,공업수학 1,2,3.0,교양필수,[    0     0 58240     0 58240     0     0],최경표,상대평가, ,3.8,신소재공학과-신소재공학,"{'수': '5동107B', '금': '5동107B'}"
50,ACE2101-020,ACE2101,20,공업수학 1,2,3.0,교양필수,[910   0 910   0   0   0   0],이은경,상대평가,선수,4.9,전기공학과-전기공학,"{'월': '5동115', '수': '5동115'}"
53,ACE2101-023,ACE2101,23,공업수학 1,2,3.0,교양필수,[   0    0 8064    0 8064    0    0],최경표,상대평가,선수,3.8,정보통신공학과-정보통신공학,"{'수': '5동105B', '금': '5동105B'}"
59,ACE2103-001,ACE2103,1,수치해석,3,3.0,교양필수,[    0     0   896 57344     0     0     0],최민지,상대평가, ,5.0,건축학부-건축공학,"{'수': '60주년-809', '목': '60주년-808'}"
64,ACE2104-005,ACE2104,5,통계학,2,3.0,교양필수,[      0       0 3670912       0 3670912       0       0],우화형,상대평가, ,4.75,컴퓨터공학과-컴퓨터공학,"{'수': '하-001', '금': '하-001'}"
143,ARC2302-001,ARC2302,1,건축환경계획,2,3.0,전공필수,[  0 896 896   0   0   0   0],김형섭,상대평가, ,4.0,건축학부-건축학,"{'화': '2남414', '수': '2남414'}"
175,ARE3207-002,ARE3207,2,건축설비,3,3.0,전공필수,[8064    0 8064    0    0    0    0],김의종,상대평가,선수,5.0,건축학부-건축공학,"{'월': '4-421', '수': '4-421'}"
199,ASE2091-002,ASE2091,2,3-D 캐드 및 프린팅,2,2.0,전공선택,[    0     0 32256     0     0     0     0],이창열,절대평가, ,,항공우주공학과-항공우주공학,{}
203,ASE3072-001,ASE3072,1,고속공기역학,3,3.0,전공선택,[3584    0 3584    0    0    0    0],박진석,상대평가,선수,4.3,항공우주공학과-항공우주공학,"{'월': '항공-217', '수': '항공-217'}"
210,ASE4070-001,ASE4070,1,항공기개념설계,4,3.0,전공선택,[   0 3584 3584    0    0    0    0],이승수,상대평가,선수,4.0,항공우주공학과-항공우주공학,"{'화': '항공-215', '수': '항공-215'}"
220,BIO1101-001,BIO1101,1,생명과학 1,1,3.0,교양필수,[910   0 910   0   0   0   0],손세진,상대평가, ,3.0,화학과-화학,"{'월': '5서366', '수': '5서366'}"
225,BIO1102-003,BIO1102,3,생명과학실험 1,전체,1.0,교양필수,[   0    0 7680    0    0    0    0],손세진,절대평가, ,,생명과학과-생명과학,{'수': '5북525'}
237,BIO3105-001,BIO3105,1,동물계통분류학,3,3.0,전공선택,[  0 896 896   0   0   0   0],민기식,상대평가, ,4.25,생명과학과-생명과학,"{'화': '5서366', '수': '5서366'}"
275,BTE2101-001,BTE2101,1,유기화학 1,2,3.0,전공필수,[     0      0 459648 459648      0      0      0],임현규,절대평가,"영어,English,선수",4.0,기타-원어강의,"{'수': '2동256', '목': '2동256'}"
290,BTE4101-002,BTE4101,2,생물정보학 및 실습,3,3.0,전공선택,[ 240    0 1920    0    0    0    0],홍성주,절대평가,선수,5.0,생명공학과-생명공학,"{'월': '2동256', '수': '6-326'}"
