,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes,rating,department,classroom
234,BIO3101-001,BIO3101,1,생물학연구방법실습 1,3,2.0,전공선택,[     0      0      0      0      0 130560      0],이한솔,절대평가,"영어,English",,생명과학과-생명과학,{'토': '5북413'}
245,BNF2201-001,BNF2201,1,금융시장론,2,3.0,전공필수,[      0       0       0       0       0 2064384       0],이기환,상대평가, ,5.0,금융투자학과-금융투자학,{'토': '60주년-101'}
251,BNF3302-001,BNF3302,1,중급회계,3,3.0,전공선택,[      0       0       0       0       0 2064384       0],강경이,상대평가, ,5.0,금융투자학과-금융투자학,{'토': '60주년-207'}
257,BNF4501-001,BNF4501,1,서비스마케팅,4,3.0,전공선택,[      0       0       0       0       0 2064384       0],성준현,상대평가, ,,금융투자학과-금융투자학,{'토': 'M-206'}
263,BPE3102-001,BPE3102,1,생물유기화학,3,3.0,전공필수,[      0       0       0       0       0 2064384       0],임현규,상대평가, ,,바이오제약공학과-바이오제약공학,{'토': '60주년-107'}
266,BPE4101-001,BPE4101,1,생물화학공학,4,3.0,전공필수,[      0       0       0       0       0 2064384       0],부지윤,상대평가, ,4.67,바이오제약공학과-바이오제약공학,{'토': '60주년-108'}
420,CBA1107-003,CBA1107,3,기업법,3,3.0,교양필수,[      0       0       0       0       0 2064384       0],박민우,상대평가, ,4.79,산업경영학과-산업경영학,{'토': '9-303'}
2086,ITC2207-001,ITC2207,1,C언어응용,2,3.0,전공필수,[14680064        0        0        0        0   229376        0],김태간,절대평가, ,5.0,소프트웨어융합공학과-소프트웨어융합공학,"{'월': 'M-306', '토': '5동116A'}"
2088,ITC3211-001,ITC3211,1,IoT프로그래밍,3,3.0,전공선택,[      0       0       0       0       0 2064384       0],박승보,절대평가, ,,소프트웨어융합공학과-소프트웨어융합공학,{'토': 'M-203'}
2089,ITC3402-001,ITC3402,1,오퍼레이팅시스템,3,3.0,전공선택,[      0       0       0       0       0 2064384       0],성낙현,상대평가, ,,소프트웨어융합공학과-소프트웨어융합공학,{'토': '9-403'}
2090,ITC3407-001,ITC3407,1,데이터베이스,2,3.0,전공선택,[       0        0 14680064        0        0   229376        0],김종훈,상대평가, ,,소프트웨어융합공학과-소프트웨어융합공학,"{'수': 'M-206', '토': '5남240'}"
2099,ITC4618-001,ITC4618,1,기계학습,4,3.0,전공선택,[      0       0       0       0       0 2064384       0],최성용,절대평가, ,,소프트웨어융합공학과-소프트웨어융합공학,{'토': 'M-303'}
2165,MCT2601-001,MCT2601,1,회로이론,2,3.0,전공필수,[      0       0       0       0       0 2064384       0],정건옥,상대평가, ,3.75,메카트로닉스공학과-메카트로닉스공학,{'토': '6-426'}
2171,MCT3606-001,MCT3606,1,액츄에이터개론,3,3.0,전공선택,[      0       0       0       0       0 2064384       0],이우형,상대평가, ,,메카트로닉스공학과-메카트로닉스공학,{'토': '9-203'}
2175,MCT4108-001,MCT4108,1,메카트로닉스 시스템설계,4,3.0,전공선택,[      0       0       0       0       0 2064384       0],최종호,상대평가, ,,메카트로닉스공학과-메카트로닉스공학,{'토': '6-326'}
2330,MTH1001-039,MTH1001,39,일반수학 1,1,3.0,교양필수,[      0       0       0       0       0 2064384       0],김영국,상대평가, ,3.67,메카트로닉스공학과-메카트로닉스공학,{'토': '5동115'}
2680,SEG1001-001,SEG1001,1,반도체개론,1,3.0,교양필수,[      0       0       0       0       0 2064384       0],남윤우,상대평가, ,,반도체산업융합학과-반도체산업융합,{'토': 'M-205'}
2684,SIM1002-003,SIM1002,3,경영자료처리이론,1,3.0,교양필수,[      0       0       0       0       0 2064384       0],김성희,절대평가, ,3.0,금융투자학과-금융투자학,{'토': '60주년-808'}
