,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes,rating,department,classroom
25,ACE1302-007,ACE1302,7,컴퓨터프로그래밍,1,3.0,교양필수,[     0      0      0      0 130560      0      0],이영우,절대평가, ,,반도체시스템공학과-반도체시스템공학,{'금': '5남238'}
29,ACE1312-002,ACE1312,2,이산수학,1,3.0,교양필수,[1008    0    0    0 1008    0    0],마명걸,상대평가,"영어,English",5.0,기타-원어강의,"{'월': '9-217', '금': '9-217'}"
32,ACE2101-002,ACE2101,2,공업수학 1,2,3.0,교양필수,[   0 1008    0    0 1008    0    0],전상표,상대평가,선수,,기계공학과-기계공학,"{'화': '5동107A', '금': '5동107A'}"
44,ACE2101-014,ACE2101,14,공업수학 1,2,3.0,교양필수,[    0     0 58240     0 58240     0     0],최경표,상대평가, ,3.8,신소재공학과-신소재공학,"{'수': '5동107B', '금': '5동107B'}"
53,ACE2101-023,ACE2101,23,공업수학 1,2,3.0,교양필수,[   0    0 8064    0 8064    0    0],최경표,상대평가,선수,3.8,정보통신공학과-정보통신공학,"{'수': '5동105B', '금': '5동105B'}"
64,ACE2104-005,ACE2104,5,통계학,2,3.0,교양필수,[      0       0 3670912       0 3670912       0       0],우화형,상대평가, ,4.75,컴퓨터공학과-컴퓨터공학,"{'수': '하-001', '금': '하-001'}"
89,AIE2001-002,AIE2001,2,자료구조,2,4.0,전공필수,[  14    0   14    0 7680    0    0],김병형,절대평가, ,2.0,인공지능공학과-인공지능공학,"{'월': '5남332', '수': '5남332', '금': '60주년-906'}"
164,ARC4307-001,ARC4307,1,친환경건축,4,3.0,전공필수,[   0    0    0    0 1008    0    0],"박지영,김형섭",상대평가, ,,건축학부-건축학,{'금': '2남414'}
188,ARS1113-001,ARS1113,1,영화와 대중문화,전체,3.0,교양필수,[   0    0    0    0 1008    0    0],임택,상대평가, ,4.77,연극영화학과-연극영화학,{'금': '5서365'}
206,ASE3112-001,ASE3112,1,항공우주공학실험 1,3,2.0,전공필수,[    0     0     0     0 32256     0     0],김종한,절대평가, ,3.0,항공우주공학과-항공우주공학,{'금': '항공-419A'}
216,ASE4140-001,ASE4140,1,항공우주요소설계 1,4,3.0,전공선택,[    0     0     0     0 32256     0     0],이성택,상대평가, ,3.89,항공우주공학과-항공우주공학,{'금': '항공-215'}
229,BIO2105-001,BIO2105,1,분류생태학 종합실험,2,3.0,전공선택,[      0       0       0       0 2096640       0       0],"조강현,민기식,조장천",절대평가,"영어,English",,생명과학과-생명과학,{'금': '5북413'}
230,BIO2105-002,BIO2105,2,분류생태학 종합실험,2,3.0,전공선택,[      0       0       0       0 2096640       0       0],"조강현,민기식,조장천",절대평가,"영어,English",,기타-원어강의,{'금': '5북525'}
276,BTE2102-001,BTE2102,1,물리화학,2,3.0,전공필수,[  0 896   0   0 896   0   0],부지윤,상대평가, ,5.0,생명공학과-생명공학,"{'화': '2동256', '금': '2동256'}"
293,BTE4205-001,BTE4205,1,생체재료공학,4,3.0,전공선택,[   0    0    0 8064 8064    0    0],정우진,상대평가, ,3.91,생명공학과-생명공학,"{'목': '2동252', '금': '2동252'}"
339,BUS3101-002,BUS3101,2,투자론,전체,3.0,전공선택,[   0    0    0    0 1008    0    0],유전무,상대평가, ,4.62,경영학과-경영학,{'금': '6-526'}
366,BUS3804-001,BUS3804,1,비즈니스모델혁신사례,전체,3.0,전공선택,[   0    0    0    0 1008    0    0],김현주,상대평가, ,,경영학과-경영학,{'금': '6-521'}
377,BUS4504-001,BUS4504,1,4.0시대의 마케팅 전략,전체,3.0,전공선택,[   0    0    0    0 1008    0    0],윤경희,상대평가, ,4.63,경영학과-경영학,{'금': '6-126'}
403,CBA1104-006,CBA1104,6,통계학,전체,3.0,교양필수,[   0    0    0    0 8064    0    0],현기순,상대평가, ,3.75,경영학과-경영학,{'금': '6-327'}
410,CBA1106-003,CBA1106,3,회계원론,전체,3.0,교양필수,[   0    0    0    0 8064    0    0],안재환,상대평가, ,4.87,경영학과-경영학,{'금': '6-325'}
446,CCM2315-001,CCM2315,1,영상콘텐츠 제작 실습,3,3.0,전공선택,[   0    0    0    0 4080    0    0],"한재연,정우람",절대평가, ,,문화콘텐츠문화경영학과-문화콘텐츠문화경영학,{'금': '5남532'}
470,CDN1003-002,CDN1003,2,H.O.S.T. 미디어랩 3,전체,1.0,전공선택,[   0    0    0    0 1536    0    0],성상희,Pass/Fail,PS 교과목,4.0,디자인융합학과-디자인융합학,{'금': '서-110'}
