,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes,rating,department,classroom
78,ACE9501-004,ACE9501,4,다학년 연구프로젝트 1,전체,1.0,전공선택,[      0 1572864       0       0       0       0       0],김학일,절대평가,"영어,English",,기타-원어강의,{'화': '7-601'}
79,ACE9501-005,ACE9501,5,다학년 연구프로젝트 1,전체,1.0,전공선택,[      0 1572864       0       0       0       0       0],"정대용,이선곤",Pass/Fail, ,5.0,공과대학(FVE)-미래자동차공학,{'화': '60주년-612'}
83,ACE9503-004,ACE9503,4,다학년 연구프로젝트 3,전체,1.0,전공선택,[      0 1572864       0       0       0       0       0],김학일,절대평가,"영어,English",,기타-원어강의,{'화': '7-601'}
84,ACE9503-005,ACE9503,5,다학년 연구프로젝트 3,전체,1.0,전공선택,[      0 1572864       0       0       0       0       0],"정대용,이선곤",Pass/Fail, ,,공과대학(FVE)-미래자동차공학,{'화': '60주년-612'}
163,ARC4306-001,ARC4306,1,건축시공과 관리,4,3.0,전공필수,[       0 33030144        0        0        0        0        0],신영근,상대평가, ,,건축학부-건축학,{'화': '2남414'}
283,BTE3110-001,BTE3110,1,생물공학실험 1,3,2.0,전공필수,[      0 2088960       0       0       0       0       0],백종윤,절대평가,선수,,생명공학과-생명공학,{'화': 'C-106'}
299,BUS2101-004,BUS2101,4,재무관리,전체,3.0,전공필수,[      0 4128768       0       0       0       0       0],최동현,상대평가, ,2.52,경영학과-경영학,{'화': '6-526'}
473,CDN1310-002,CDN1310,2,디자인의 원리,1,3.0,전공선택,[      0 4128768       0       0       0       0       0],김선미,절대평가,(초빙교수)특수교과목,3.06,디자인융합학과-디자인융합학,{'화': '서-110'}
477,CDN1320-002,CDN1320,2,사진과영상,1,3.0,전공선택,[      0 4128768       0       0       0       0       0],이승언,절대평가, ,2.0,디자인융합학과-디자인융합학,{'화': '서-116'}
497,CDN3115-003,CDN3115,3,지역사회와디자인,3,3.0,전공필수,[      0 4128768       0       0       0       0       0],진나래,절대평가, ,2.31,디자인융합학과-디자인융합학,{'화': '서-114'}
534,CHE3202-002,CHE3202,2,화학공학실험,3,2.0,전공필수,[       0 16711680        0        0        0        0        0],양회창,절대평가, ,,화학공학과-화학공학,{'화': '1-029'}
554,CHE4100-001,CHE4100,1,화학공학 종합설계,4,3.0,전공필수,[       0 33030144        0        0        0        0        0],이근형,Pass/Fail,"4학년만 수강 가능,선수",4.0,화학공학과-화학공학,{'화': '60주년-201'}
555,CHE4100-002,CHE4100,2,화학공학 종합설계,4,3.0,전공필수,[       0 33030144        0        0        0        0        0],함형철,Pass/Fail,"4학년만 수강 가능,선수",4.67,화학공학과-화학공학,{'화': '60주년-207'}
639,CHM4613-001,CHM4613,1,공업화학,4,3.0,전공선택,[      0 4128768       0       0       0       0       0],박수진,상대평가, ,2.18,화학과-화학,{'화': '5동505'}
