,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes,rating,department,classroom
61,ACE2104-002,ACE2104,2,통계학,3,3.0,교양필수,[  0   0   0   0   0 126   0],최성용,상대평가, ,4.92,소프트웨어융합공학과-소프트웨어융합공학,{'토': '9-203'}
200,ASE2100-001,ASE2100,1,항공우주 다학년 프로젝트 1,2,1.0,전공필수,[ 0  0  0  0  0 30  0],목성훈,Pass/Fail, ,,항공우주공학과-항공우주공학,{'토': '항공-201'}
211,ASE4122-001,ASE4122,1,항공우주종합설계 1,4,2.0,전공필수,[  0   0   0   0   0 126   0],"이승수,박진석",절대평가, ,,항공우주공학과-항공우주공학,{'토': '항공-216'}
212,ASE4122-002,ASE4122,2,항공우주종합설계 1,4,2.0,전공필수,[  0   0   0   0   0 126   0],노태성,절대평가, ,,항공우주공학과-항공우주공학,{'토': '항공-203'}
252,BNF3401-001,BNF3401,1,부동산금융의이해,3,3.0,전공선택,[  0   0   0   0   0 126   0],강상선,상대평가, ,,금융투자학과-금융투자학,{'토': '9-217'}
255,BNF4304-001,BNF4304,1,회계정보처리론,4,3.0,전공선택,[  0   0   0   0   0 126   0],강경이,절대평가, ,5.0,금융투자학과-금융투자학,{'토': 'M-203'}
264,BPE3103-001,BPE3103,1,미생물학,3,3.0,전공필수,[  0   0   0   0   0 126   0],"김응수,최시선",상대평가, ,,바이오제약공학과-바이오제약공학,{'토': '60주년-107'}
268,BPE4103-001,BPE4103,1,GMP 규정 및 품질관리개론,4,3.0,전공필수,[  0   0   0   0   0 126   0],이규화,상대평가, ,,바이오제약공학과-바이오제약공학,{'토': '60주년-108'}
391,CBA1102-009,CBA1102,9,경영학원론,1,3.0,교양필수,[  0   0   0   0   0 126   0],이재환,상대평가, ,5.0,금융투자학과-금융투자학,{'토': '60주년-710'}
405,CBA1104-008,CBA1104,8,통계학,2,3.0,교양필수,[  0   0   0   0   0 126   0],윤상진,상대평가, ,,금융투자학과-금융투자학,{'토': '6-326'}
640,CHM4614-001,CHM4614,1,화학특론,4,3.0,전공선택,[  0   0   0   0   0 126   0],김동욱,절대평가,"영어,English",5.0,기타-원어강의,{'토': '5서356'}
1318,GEB1107-030,GEB1107,30,의사소통 영어,1,3.0,교양필수,[  0   0   0   0   0 126   0],스티브콘틱,상대평가,미래융합대학 전용분반,4.78,기타-교양영어,{'토': '60주년-706'}
1320,GEB1107-032,GEB1107,32,의사소통 영어,1,3.0,교양필수,[  0   0   0   0   0 126   0],코너,상대평가,미래융합대학 전용분반,4.9,기타-교양영어,{'토': '60주년-701'}
1939,ICE4024-001,ICE4024,1,정보통신종합설계,4,3.0,전공필수,[  0   0   0   0   0 510   0],"박재현,이한호",Pass/Fail,선수,,정보통신공학과-정보통신공학,{'토': '하-002'}
1940,ICE4024-002,ICE4024,2,정보통신종합설계,4,3.0,전공필수,[      0       0       0 7864350       0 7864350       0],"김유성,최원익",Pass/Fail,선수,,정보통신공학과-정보통신공학,"{'목': '하-207', '토': '하-207'}"
1941,ICE4024-003,ICE4024,3,정보통신종합설계,4,3.0,전공필수,[      0       0       0 7864350       0 7864350       0],"유상조,박대영",Pass/Fail,선수,,정보통신공학과-정보통신공학,"{'목': '하-230', '토': '하-230'}"
1942,ICE4024-004,ICE4024,4,정보통신종합설계,4,3.0,전공필수,[  0   0   0   0   0 510   0],"이승걸,서영교",Pass/Fail,선수,,정보통신공학과-정보통신공학,{'토': '하-232'}
1943,ICE4024-005,ICE4024,5,정보통신종합설계,4,3.0,전공필수,[      0       0       0 7864350       0 7864350       0],"김춘우,오범환,박인규",Pass/Fail,선수,,정보통신공학과-정보통신공학,"{'목': '하-422', '토': '하-422'}"
1944,ICE4024-006,ICE4024,6,정보통신종합설계,4,3.0,전공필수,[      0       0       0 7864350       0 7864350       0],"김학일,이용우",Pass/Fail,선수,,정보통신공학과-정보통신공학,"{'목': '하-424', '토': '하-424'}"
2079,ITC1201-001,ITC1201,1,컴퓨터공학기초,1,3.0,전공필수,[14680064        0        0        0        0       14        0],남춘성,절대평가, ,,소프트웨어융합공학과-소프트웨어융합공학,"{'월': 'M-303', '토': '60주년-809'}"
2082,ITC1207-001,ITC1207,1,프로그래밍 기초,1,3.0,전공선택,[14680064        0        0        0        0       14        0],김종훈,절대평가, ,,소프트웨어융합공학과-소프트웨어융합공학,"{'월': 'M-206', '토': '60주년-808'}"
2093,ITC4056-001,ITC4056,1,클라이언트프로그래밍,4,3.0,전공선택,[  0   0   0   0   0 126   0],조향덕,절대평가, ,,소프트웨어융합공학과-소프트웨어융합공학,{'토': '2북465'}
