,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes,rating,department,classroom
98,AIE4001-001,AIE4001,1,인공지능종합설계,전체,3.0,전공필수,[33030144        0        0        0        0        0        0],"이현규,김병형",상대평가, ,,인공지능공학과-인공지능공학,{'월': '5남332'}
123,APL2502-001,APL2502,1,물류법의 이해,전체,3.0,전공선택,[4128768       0       0       0       0       0       0],김린,상대평가, ,4.28,아태물류학부-물류학,{'월': '9-206'}
317,BUS2501-002,BUS2501,2,마케팅 원론,전체,3.0,전공필수,[4128768       0       0       0       0       0       0],안대천,절대평가,"영어,English",3.72,경영학과-경영학,{'월': '6-327'}
321,BUS2503-001,BUS2503,1,마케팅원론(NCS과정),전체,3.0,전공선택,[3727360       0       0       0       0       0       0],"전표훈,이재홍",상대평가, ,,경영학과-경영학,{'월': '6-226'}
349,BUS3302-003,BUS3302,3,세법개론,전체,3.0,전공선택,[3670016       0       0 3670016       0       0       0],신승묘,상대평가, ,3.79,경영학과-경영학,"{'월': '6-521', '목': '6-521'}"
386,CBA1102-004,CBA1102,4,경영학원론,전체,3.0,교양필수,[7864320       0       0       0       0       0       1],김미화,절대평가, ,4.25,경영학과-경영학,"{'셀': '웹강의', '월': '6-126'}"
390,CBA1102-008,CBA1102,8,경영학원론,1,3.0,교양필수,[33030144        0        0        0        0        0        0],한하늘,상대평가, ,4.75,국제통상학과-국제통상학,{'월': '6-624'}
478,CDN1320-003,CDN1320,3,사진과영상,1,3.0,전공선택,[4128768       0       0       0       0       0       0],한수지,절대평가, ,,디자인융합학과-디자인융합학,{'월': '서-116'}
490,CDN2314-002,CDN2314,2,타이포그래피,2,3.0,전공선택,[4128768       0       0       0       0       0       0],김수정,절대평가, ,4.3,디자인융합학과-디자인융합학,{'월': '서-110'}
504,CDN3329-002,CDN3329,2,UI 디자인,3,3.0,전공선택,[4128768       0       0       0       0       0       0],김민영,절대평가, ,,디자인융합학과-디자인융합학,{'월': '서-122'}
512,CDN4356-003,CDN4356,3,미디어콘텐츠프로젝트,4,3.0,전공선택,[4128768       0       0       0       0       0       0],심윤선,Pass/Fail, ,,디자인융합학과-디자인융합학,{'월': '서-114'}
633,CHM4409-001,CHM4409,1,분석 및 기기분석 화학실험,2,2.0,전공필수,[16711680        0        0        0        0        0        0],노철언,절대평가, ,1.2,화학과-화학,{'월': '5동411A'}
679,CIV1611-002,CIV1611,2,건설재료실험,1,3.0,전공필수,[7872000 7872000       0       0       0       0       0],정진훈,절대평가, ,4.59,사회인프라공학과-사회인프라공학,"{'월': '2남228', '화': '2남228'}"
687,CIV2411-001,CIV2411,1,환경공학 및 실험,2,3.0,전공필수,[7987200 7987200       0       0       0       0       0],김동훈,절대평가,"영어,English",3.22,기타-원어강의,"{'월': '2남227', '화': '2남227'}"
688,CIV2411-002,CIV2411,2,환경공학 및 실험,2,3.0,전공필수,[7987200 7987200       0       0       0       0       0],김동훈,절대평가,"영어,English",3.22,사회인프라공학과-사회인프라공학,"{'월': '2남227', '화': '2남227'}"
696,CIV3220-002,CIV3220,2,지반공학 및 실험,3,3.0,전공선택,[7864320   15360       0       0       0       0       0],송기일,절대평가,"영어,English",,사회인프라공학과-사회인프라공학,"{'월': '2남127', '화': '2남225'}"
769,CSE2104-004,CSE2104,4,인터넷 프로그래밍,2,3.0,전공선택,[133693440         0         0         0         0         0         0],유영훈,상대평가,선수,4.05,컴퓨터공학과-컴퓨터공학,{'월': '하-322'}
780,CSE2113-001,CSE2113,1,오픈소스SW개론,2,3.0,전공선택,[33030144        0        0        0        0        0        0],서영덕,상대평가,선수,3.17,컴퓨터공학과-컴퓨터공학,{'월': '하-120'}
823,DET1005-001,DET1005,1,기초선형대수,1,3.0,전공필수,[33030144        0        0        0        0        0        0],김종현,절대평가, ,,디자인테크놀로지학과-디자인테크놀로지학,{'월': '60주년-908'}
913,ECE4480-001,ECE4480,1,전자공학종합설계,4,2.0,전공필수,[7864320       0       0       0       0       0       0],이호재,절대평가, ,,전자공학과-전자공학,{'월': '하-010'}
914,ECE4480-002,ECE4480,2,전자공학종합설계,4,2.0,전공필수,[7864320       0       0       0       0       0       0],강지훈,절대평가, ,,전자공학과-전자공학,{'월': '하-226'}
971,EDC3118-001,EDC3118,1,학생 생활지도 및 상담,4,2.0,교직과정,[7864320       0       0       0       0       0       0],전미경,절대평가, ,,교육학과-교육학,{'월': '5동111'}
1008,EEE2006-001,EEE2006,1,기초실험 1,2,1.0,전공필수,[7864320       0       0       0       0       0       0],김대유,절대평가, ,,전기공학과-전기공학,{'월': '하-332'}
1274,FVE4027-001,FVE4027,1,자동차 사이버보안,전체,3.0,전공선택,[8257536       0       0       0       0       0       0],윤세욱,상대평가, ,,공과대학(FVE)-미래자동차공학,{'월': '7-601'}
1628,GEE2015-004,GEE2015,4,기초수학,전체,3.0,교양선택,[3727360       0 3727360       0       0       0       0],김혁,Pass/Fail,수학,,기타-일반교양,"{'월': '5동107A', '수': '5동107A'}"
1694,GEE4003-001,GEE4003,1,기업 수요지향기술 종합설계,전체,3.0,교양선택,[33030144        0        0        0        0        0        0],최종식,Pass/Fail,프런티어학부대학,,기타-일반교양,{'월': '60주년-101'}
1696,GEE4004-001,GEE4004,1,효율적 기술개발과 기업가 정신,전체,3.0,교양선택,[4128768       0       0       0       0       0       0],김성기,Pass/Fail,"프런티어학부대학,창의영역",,기타-일반교양,{'월': '6-427'}
1900,IBT4109-001,IBT4109,1,경영통계 심화-R 이용한 경영 자료 분석,4,3.0,전공선택,[7864320       0 7864320       0       0       0       0],샤모하마디,상대평가,English,,기타-원어강의,"{'월': '2북465', '수': '2북465'}"
1903,IBT4206-001,IBT4206,1,공학과 경영학 융합 캡스톤 디자인 (이론),4,3.0,전공선택,[4128768       0       0       0       0       0       0],"메히디,김빅토리아",절대평가,English,,IBT학과-국제경영학,{'월': 'M-224'}
1955,ICT2005-001,ICT2005,1,프로그램언어,전체,3.0,전공선택,[133693440         0         0         0         0         0         0],이경자,절대평가, ,4.6,소프트웨어융합대학(SCSC)-연계전공(SCSC),{'월': '60주년-906'}
1958,ICT4005-001,ICT4005,1,데이터마이닝,전체,3.0,전공선택,[33030144        0        0        0        0        0        0],김승환,상대평가, ,4.82,소프트웨어융합대학(SCSC)-연계전공(SCSC),{'월': '60주년-907'}
1980,IEN4118-001,IEN4118,1,신기술시장분석,4,3.0,전공선택,[16711680        0        0        0        0        0        0],임세실,절대평가, ,,산업경영공학과-산업경영공학,{'월': '2북464'}
2079,ITC1201-001,ITC1201,1,컴퓨터공학기초,1,3.0,전공필수,[14680064        0        0        0        0       14        0],남춘성,절대평가, ,,소프트웨어융합공학과-소프트웨어융합공학,"{'월': 'M-303', '토': '60주년-809'}"
2082,ITC1207-001,ITC1207,1,프로그래밍 기초,1,3.0,전공선택,[14680064        0        0        0        0       14        0],김종훈,절대평가, ,,소프트웨어융합공학과-소프트웨어융합공학,"{'월': 'M-206', '토': '60주년-808'}"
2084,ITC2203-001,ITC2203,1,인터넷프로그래밍,전체,3.0,전공선택,[14680064        0        0        0        0     3584        0],차상진,절대평가, ,,소프트웨어융합공학과-소프트웨어융합공학,"{'월': '9-203', '토': '5남238'}"
2086,ITC2207-001,ITC2207,1,C언어응용,2,3.0,전공필수,[14680064        0        0        0        0   229376        0],김태간,절대평가, ,5.0,소프트웨어융합공학과-소프트웨어융합공학,"{'월': 'M-306', '토': '5동116A'}"
2128,KIN2020-001,KIN2020,1,하계스포츠세미나,2,2.0,전공선택,[33030144        0        0        0        0        0        0],박동호,절대평가, ,,스포츠과학과-스포츠과학,{'월': '5서556'}
2181,MCT9005-001,MCT9005,1,공학프로젝트 1,3,3.0,전공선택,[132120576         0         0         0         0         0         0],정건옥,Pass/Fail, ,,메카트로닉스공학과-메카트로닉스공학,{'월': 'M-203'}
2182,MCT9005-002,MCT9005,2,공학프로젝트 1,3,3.0,전공선택,[132120576         0         0         0         0         0         0],이우형,Pass/Fail, ,,메카트로닉스공학과-메카트로닉스공학,{'월': 'M-205'}
