,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes,rating,department,classroom
5,AAO3038-001,AAO3038,1,전쟁과 무기체계,전체,3.0,일반선택,[516096      0      0      0      0      0      0],김정필,절대평가, ,,기타-비사대교직,{'월': '60주년-609'}
24,ACE1302-006,ACE1302,6,컴퓨터프로그래밍,1,3.0,교양필수,[122880 122880      0      0      0      0      0],오이식,절대평가, ,4.64,전자공학과-전자공학,"{'월': '60주년-809', '화': '60주년-809'}"
33,ACE2101-003,ACE2101,3,공업수학 1,2,3.0,교양필수,[64512     0 64512     0     0     0     0],장태수,상대평가,선수,,기계공학과-기계공학,"{'월': '5동102', '수': '5동102'}"
35,ACE2101-005,ACE2101,5,공업수학 1,2,3.0,교양필수,[57344  7168     0     0     0     0     0],구원철,상대평가, ,4.68,조선해양공학과-조선해양공학,"{'월': '2북466', '화': '2북467'}"
42,ACE2101-012,ACE2101,12,공업수학 1,2,3.0,교양필수,[64512     0 64512     0     0     0     0],이선영,상대평가, ,3.9,신소재공학과-신소재공학,"{'월': '5동107A', '수': '5동107A'}"
90,AIE2003-001,AIE2003,1,선형대수,2,3.0,전공필수,[57344     0 57344     0     0     0     0],노설현,상대평가, ,,인공지능공학과-인공지능공학,"{'월': '5남332', '수': '5남332'}"
103,APL1101-002,APL1101,2,물류학의 이해,1,3.0,교양필수,[57344     0 57344     0     0     0     0],김대진,상대평가, ,5.0,아태물류학부-물류학,"{'월': '9-003', '수': '9-003'}"
111,APL2103-002,APL2103,2,국제물류론,전체,3.0,전공필수,[516096      0      0      0      0      0      0],장영태,절대평가,"영어,English",2.56,아태물류학부-물류학,{'월': '9-101'}
131,ARC1201-001,ARC1201,1,건축설계 1,1,3.0,전공필수,[2096640       0       0       0       0       0       0],홍승완,절대평가,"영어,English",3.8,건축학부-건축학,{'월': '2남414A'}
132,ARC1201-002,ARC1201,2,건축설계 1,1,3.0,전공필수,[2096640       0       0       0       0       0       0],정혜진,절대평가,"영어,English",4.6,건축학부-건축학,{'월': '2남414B'}
133,ARC1201-003,ARC1201,3,건축설계 1,1,3.0,전공필수,[2096640       0       0       0       0       0       0],박유진,절대평가,"영어,English",4.33,건축학부-건축학,{'월': '2남414C'}
134,ARC1201-004,ARC1201,4,건축설계 1,1,3.0,전공필수,[2096640       0       0       0       0       0       0],강제용,절대평가,"영어,English",5.0,건축학부-건축학,{'월': '2남414D'}
138,ARC2203-001,ARC2203,1,건축설계 3,2,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"김광호,배연수",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수",,건축학부-건축학,"{'월': '4-422A', '목': '4-422A'}"
139,ARC2203-002,ARC2203,2,건축설계 3,2,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"최민욱,김형섭",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수",,건축학부-건축학,"{'월': '4-422B', '목': '4-422B'}"
140,ARC2203-003,ARC2203,3,건축설계 3,2,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"최성훈,최주희",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수",,건축학부-건축학,"{'월': '4-422C', '목': '4-422C'}"
141,ARC2203-004,ARC2203,4,건축설계 3,2,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"김윤수,이동진",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수",,건축학부-건축학,"{'월': '4-422D', '목': '4-422D'}"
142,ARC2203-006,ARC2203,6,건축설계 3,2,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"박범진,장익수",절대평가,선수,,건축학부-건축학,"{'월': '2남512D', '목': '2남512D'}"
147,ARC3205-001,ARC3205,1,건축설계 5,3,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"임종엽,정우석",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수",,건축학부-건축학,"{'월': '4-407A', '목': '4-407A'}"
148,ARC3205-002,ARC3205,2,건축설계 5,3,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"김경배,이형진",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수",,건축학부-건축학,"{'월': '4-407B', '목': '4-407B'}"
149,ARC3205-003,ARC3205,3,건축설계 5,3,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"박지영,윤용권",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수",,건축학부-건축학,"{'월': '4-407C', '목': '4-407C'}"
150,ARC3205-004,ARC3205,4,건축설계 5,3,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"정웅기,이화숙",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수",,건축학부-건축학,"{'월': '4-407D', '목': '4-407D'}"
155,ARC4207-001,ARC4207,1,건축설계 7,4,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"조민정,변승용",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수",,건축학부-건축학,"{'월': '2남420B', '목': '2남420B'}"
156,ARC4207-002,ARC4207,2,건축설계 7,4,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"정혜진,서정주",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수",,건축학부-건축학,"{'월': '2남420C', '목': '2남420C'}"
157,ARC4207-003,ARC4207,3,건축설계 7,4,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"김재석,김옥현",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수",,건축학부-건축학,"{'월': '2남420동', '목': '2남420동'}"
