,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes,rating,department,classroom
39,ACE2101-009,ACE2101,9,공업수학 1,2,3.0,교양필수,[14  0 14  0  0  0  0],허윤석,상대평가,선수,4.8,생명공학과-생명공학,"{'월': '2동256', '수': '2동256'}"
50,ACE2101-020,ACE2101,20,공업수학 1,2,3.0,교양필수,[910   0 910   0   0   0   0],이은경,상대평가,선수,4.9,전기공학과-전기공학,"{'월': '5동115', '수': '5동115'}"
51,ACE2101-021,ACE2101,21,공업수학 1,2,3.0,교양필수,[126   0 126   0   0   0   0],이은경,상대평가,선수,4.9,전자공학과-전자공학,"{'월': '5동115', '수': '5동115'}"
58,ACE2102-002,ACE2102,2,공업수학 2,2,3.0,교양필수,[126   0 126   0   0   0   0],연룡하,절대평가,Chinese,4.5,기타-원어강의,"{'월': '5동102', '수': '5동102'}"
62,ACE2104-003,ACE2104,3,통계학,2,3.0,교양필수,[    0     0 57358     0 57358     0     0],우화형,상대평가, ,4.75,컴퓨터공학과-컴퓨터공학,"{'수': '하-001', '금': '하-001'}"
65,ACE2104-006,ACE2104,6,통계학,2,3.0,교양필수,[  0   0 126   0   0   0   0],이한청,상대평가, ,4.93,컴퓨터공학과-컴퓨터공학,{'수': '하-001'}
70,ACE2105-004,ACE2105,4,선형대수,2,3.0,교양필수,[    0     0 57358     0 57358     0     0],김춘우,상대평가,선수,3.22,정보통신공학과-정보통신공학,"{'수': '하-230', '금': '하-230'}"
71,ACE2105-005,ACE2105,5,선형대수,2,3.0,교양필수,[    0     0 57358     0 57358     0     0],김춘우,상대평가,선수,3.22,정보통신공학과-정보통신공학,"{'수': '하-230', '금': '하-230'}"
88,AIE2001-001,AIE2001,1,자료구조,2,4.0,전공필수,[14  0 14  0 30  0  0],김병형,절대평가, ,2.0,인공지능공학과-인공지능공학,"{'월': '5남332', '수': '5남332', '금': '60주년-906'}"
89,AIE2001-002,AIE2001,2,자료구조,2,4.0,전공필수,[  14    0   14    0 7680    0    0],김병형,절대평가, ,2.0,인공지능공학과-인공지능공학,"{'월': '5남332', '수': '5남332', '금': '60주년-906'}"
112,APL2105-001,APL2105,1,Business English 1,전체,3.0,전공필수,[14  0 14  0  0  0  0],제임스패턴,상대평가,English,4.36,아태물류학부-물류학,"{'월': '9-003', '수': '9-003'}"
128,APL4321-001,APL4321,1,물류비즈니스모델링,4,3.0,전공선택,[  0   0 126   0   0   0   0],김종철,절대평가,"영어, English",,기타-원어강의,{'수': '9-010'}
154,ARC4116-001,ARC4116,1,도시설계,4,3.0,전공필수,[  0   0 126   0   0   0   0],김경배,상대평가, ,,건축학부-건축학,{'수': '2남414'}
171,ARE2203-001,ARE2203,1,건축환경-열환경,2,3.0,전공선택,[126   0 126   0   0   0   0],조재훈,상대평가,선수,4.0,건축학부-건축공학,"{'월': '2남409', '수': '2남409'}"
179,ARE4309-001,ARE4309,1,공정관리,4,3.0,전공선택,[ 0 14 14  0  0  0  0],고용호,절대평가,"영어,English,선수",,건축학부-건축공학,"{'화': '4-421', '수': '4-421'}"
187,ARS1104-001,ARS1104,1,파워바디플랜,전체,3.0,교양필수,[  0   0 126   0   0   0   0],송정란,절대평가, ,4.89,스포츠과학과-스포츠과학,{'수': '5동111'}
196,ASE2055-001,ASE2055,1,열역학,2,3.0,전공필수,[229390      0 229390      0      0      0      0],노태성,상대평가, ,3.74,항공우주공학과-항공우주공학,"{'월': '항공-216', '수': '항공-216'}"
197,ASE2055-002,ASE2055,2,열역학,2,3.0,전공필수,[229390      0 229390      0      0      0      0],노태성,상대평가, ,3.74,항공우주공학과-항공우주공학,"{'월': '항공-216', '수': '항공-216'}"
220,BIO1101-001,BIO1101,1,생명과학 1,1,3.0,교양필수,[910   0 910   0   0   0   0],손세진,상대평가, ,3.0,화학과-화학,"{'월': '5서366', '수': '5서366'}"
289,BTE4101-001,BTE4101,1,생물정보학 및 실습,3,3.0,전공선택,[240   0  30   0   0   0   0],홍성주,절대평가,선수,5.0,생명공학과-생명공학,"{'월': '2동256', '수': '6-326'}"
326,BUS2601-005,BUS2601,5,경영정보론,전체,3.0,전공필수,[  0   0 126   0   0   0   0],김연태,상대평가, ,3.69,경영학과-경영학,{'수': '6-327'}
328,BUS2701-002,BUS2701,2,지속가능경영 사례,전체,3.0,전공선택,[ 0 14 14  0  0  0  0],배성미,상대평가, ,2.86,경영학과-경영학,"{'화': '6-327', '수': '6-320'}"
336,BUS3008-001,BUS3008,1,Preparing for the Global Job Market,전체,3.0,전공선택,[14  0 14  0  0  0  0],마이클쿡,절대평가,English,4.83,기타-원어강의,"{'월': '6-127', '수': '6-127'}"
338,BUS3101-001,BUS3101,1,투자론,전체,3.0,전공선택,[126   0 126   0   0   0   0],한재준,상대평가, ,4.0,경영학과-경영학,"{'월': '6-325', '수': '6-325'}"
345,BUS3301-001,BUS3301,1,중급회계 1,전체,3.0,전공선택,[14  0 14  0  0  0  0],조형진,상대평가, ,5.0,경영학과-경영학,"{'월': '6-625', '수': '6-625'}"
355,BUS3501-002,BUS3501,2,소비자행동론,전체,3.0,전공선택,[  0   0 126   0   0   0   0],김정원,상대평가, ,4.17,경영학과-경영학,{'수': '6-226'}
393,CBA1102-011,CBA1102,11,경영학원론,1,3.0,교양필수,[14  0 14  0  0  0  0],배경미,상대평가,"영어,English",2.89,기타-원어강의,"{'월': 'M-224', '수': 'M-121'}"
398,CBA1104-001,CBA1104,1,통계학,전체,3.0,교양필수,[14  0 14  0  0  0  0],조정래,상대평가, ,4.14,경영학과-경영학,"{'월': '6-526', '수': '6-526'}"
445,CCM2213-002,CCM2213,2,스토리텔링 입문,2,3.0,전공선택,[  0   0 126   0   0   0   0],육상효,절대평가,"영어,English",4.33,기타-원어강의,{'수': '5남331'}
505,CDN3331-001,CDN3331,1,퍼블릭케이션 디자인,3,3.0,전공선택,[  0   0 126   0   0   0   0],권기홍,절대평가, ,4.4,디자인융합학과-디자인융합학,{'수': '서-114'}
572,CHM1021-004,CHM1021,4,화학 1,1,3.0,교양필수,[126   0 126   0   0   0   0],조경철,상대평가, ,5.0,생명공학과-생명공학,"{'월': '5동507', '수': '5동507'}"
576,CHM1021-008,CHM1021,8,화학 1,1,3.0,교양필수,[126   0 126   0   0   0   0],조경철,상대평가, ,5.0,환경공학과-환경공학,"{'월': '5동505', '수': '5동505'}"
581,CHM1021-013,CHM1021,13,화학 1,1,3.0,교양필수,[126   0 126   0   0   0   0],최성환,상대평가, ,,자유전공학부-자유전공학부,"{'월': '5동508', '수': '5동508'}"
584,CHM1023-003,CHM1023,3,일반화학,1,3.0,교양필수,[126   0 126   0   0   0   0],오세영,상대평가, ,4.53,기계공학과-기계공학,"{'월': '5동507', '수': '5동507'}"
586,CHM1023-005,CHM1023,5,일반화학,1,3.0,교양필수,[126   0 126   0   0   0   0],오세영,상대평가, ,4.53,조선해양공학과-조선해양공학,"{'월': '5동505', '수': '5동505'}"
594,CHM1027-002,CHM1027,2,일반화학실험,1,1.0,교양필수,[ 0  0 30  0  0  0  0],강동원,절대평가, ,,기계공학과-기계공학,{'수': '5동510'}
613,CHM1028-010,CHM1028,10,화학실험 1,1,1.0,교양필수,[ 0  0 30  0  0  0  0],김희선,절대평가, ,4.35,물리학과-물리학,{'수': '5동511'}
625,CHM3113-001,CHM3113,1,반응속도론,3,3.0,전공선택,[126   0 126   0   0   0   0],김명웅,절대평가,"영어,English",4.67,화학과-화학,"{'월': '5동508', '수': '5동508'}"
627,CHM3217-001,CHM3217,1,유기화학 3,3,3.0,전공선택,[126   0 126   0   0   0   0],조동규,절대평가,"영어,English",5.0,기타-원어강의,"{'월': '5서356', '수': '5서356'}"
634,CHM4409-002,CHM4409,2,분석 및 기기분석 화학실험,2,2.0,전공필수,[  0   0 510   0   0   0   0],신동하,절대평가, ,5.0,화학과-화학,{'수': '5동411A'}
663,CHN4341-001,CHN4341,1,중국지역학주제설계,4,3.0,전공필수,[ 0  0 14  0 14  0  0],차태근,Pass/Fail, ,4.58,중국학과-중국학,"{'수': '5남454', '금': '5남531'}"
