,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes,rating,department,classroom
13,ACE1301-005,ACE1301,5,정보사회와컴퓨터,1,3.0,교양필수,[ 896    0 7168    0    0    0    0],노정훈,절대평가, ,,기계공학과-기계공학,"{'월': '2북465', '수': '2북364'}"
27,ACE1310-001,ACE1310,1,공학전산응용,1,3.0,교양필수,[     0      0   7168 458752      0      0      0],최민지,절대평가, ,5.0,건축학부-건축공학,"{'수': '60주년-809', '목': '60주년-808'}"
33,ACE2101-003,ACE2101,3,공업수학 1,2,3.0,교양필수,[64512     0 64512     0     0     0     0],장태수,상대평가,선수,,기계공학과-기계공학,"{'월': '5동102', '수': '5동102'}"
41,ACE2101-011,ACE2101,11,공업수학 1,2,3.0,교양필수,[8064    0 8064    0    0    0    0],이선영,상대평가, ,3.9,고분자공학과-고분자공학,"{'월': '5동107A', '수': '5동107A'}"
42,ACE2101-012,ACE2101,12,공업수학 1,2,3.0,교양필수,[64512     0 64512     0     0     0     0],이선영,상대평가, ,3.9,신소재공학과-신소재공학,"{'월': '5동107A', '수': '5동107A'}"
53,ACE2101-023,ACE2101,23,공업수학 1,2,3.0,교양필수,[   0    0 8064    0 8064    0    0],최경표,상대평가,선수,3.8,정보통신공학과-정보통신공학,"{'수': '5동105B', '금': '5동105B'}"
54,ACE2101-024,ACE2101,24,공업수학 1,2,3.0,교양필수,[7280    0 7280    0    0    0    0],이은경,상대평가,선수,4.9,정보통신공학과-정보통신공학,"{'월': '5동115', '수': '5동115'}"
66,ACE2104-007,ACE2104,7,통계학,2,3.0,교양필수,[7168    0 7168    0    0    0    0],노설현,상대평가, ,,인공지능공학과-인공지능공학,"{'월': '5남332', '수': '5남332'}"
73,ACE2105-007,ACE2105,7,선형대수,2,3.0,교양필수,[   0 7168 7168    0    0    0    0],세라오,상대평가,English,,기타-원어강의,"{'화': 'M-121', '수': 'M-121'}"
85,AIE1001-001,AIE1001,1,객체지향프로그래밍 1,1,3.0,전공필수,[     0 983040  15360      0      0      0      0],김영성,절대평가, ,3.86,인공지능공학과-인공지능공학,"{'화': '5남332', '수': '60주년-906'}"
95,AIE3006-001,AIE3006,1,운영체제론,3,3.0,전공선택,[     0      0 465920 465920      0      0      0],송민석,상대평가, ,,인공지능공학과-인공지능공학,"{'수': '하-120', '목': '하-120'}"
106,APL1106-001,APL1106,1,물류수학,1,3.0,교양필수,[7168    0 7168    0    0    0    0],임현우,상대평가, ,3.51,아태물류학부-물류학,"{'월': '9-006', '수': '9-006'}"
107,APL1106-002,APL1106,2,물류수학,1,3.0,교양필수,[7168    0 7168    0    0    0    0],김대진,상대평가, ,3.5,아태물류학부-물류학,"{'월': '9-003', '수': '9-003'}"
110,APL2103-001,APL2103,1,국제물류론,전체,3.0,전공필수,[7168    0 7168    0    0    0    0],정해영,상대평가, ,3.86,아태물류학부-물류학,"{'월': '6-624', '수': '6-624'}"
121,APL2406-001,APL2406,1,항공물류론,전체,3.0,전공선택,[7168    0 7168    0    0    0    0],박용화,상대평가, ,4.63,아태물류학부-물류학,"{'월': '9-101', '수': '9-101'}"
122,APL2501-001,APL2501,1,물류계량분석,전체,3.0,전공선택,[7168    0 7168    0    0    0    0],김태승,절대평가, ,4.05,아태물류학부-물류학,"{'월': '9-206', '수': '9-206'}"
136,ARC2002-002,ARC2002,2,디지털미디어 1,2,3.0,전공필수,[    0     0 64512     0     0     0     0],홍승완,절대평가,"영어,English",4.5,건축학부-건축학,{'수': '2남430A'}
146,ARC3106-001,ARC3106,1,주거계획,3,3.0,전공선택,[   0 7168 7168    0    0    0    0],조민정,상대평가, ,,건축학부-건축학,"{'화': '2남414', '수': '2남414'}"
175,ARE3207-002,ARE3207,2,건축설비,3,3.0,전공필수,[8064    0 8064    0    0    0    0],김의종,상대평가,선수,5.0,건축학부-건축공학,"{'월': '4-421', '수': '4-421'}"
199,ASE2091-002,ASE2091,2,3-D 캐드 및 프린팅,2,2.0,전공선택,[    0     0 32256     0     0     0     0],이창열,절대평가, ,,항공우주공학과-항공우주공학,{}
209,ASE4064-001,ASE4064,1,추진기관설계,4,3.0,전공선택,[ 3584     0 28672     0     0     0     0],이상복,상대평가,선수,,항공우주공학과-항공우주공학,"{'월': '항공-216', '수': '항공-217'}"
219,BIO1001-003,BIO1001,3,생명과학개론,1,3.0,교양필수,[    0 64512 64512     0     0     0     0],김정호,상대평가, ,4.38,식품영양학과-식품영양학,"{'화': '5동506', '수': '5동506'}"
221,BIO1101-002,BIO1101,2,생명과학 1,전체,3.0,교양필수,[   0 7280 7280    0    0    0    0],윤진미,상대평가, ,4.67,생명과학과-생명과학,"{'화': '5동506', '수': '5동506'}"
225,BIO1102-003,BIO1102,3,생명과학실험 1,전체,1.0,교양필수,[   0    0 7680    0    0    0    0],손세진,절대평가, ,,생명과학과-생명과학,{'수': '5북525'}
235,BIO3102-001,BIO3102,1,분자생물학,3,3.0,전공선택,[   0 7168 7168    0    0    0    0],"배성호,김정화",상대평가, ,3.82,생명과학과-생명과학,"{'화': '5서365', '수': '5서365'}"
279,BTE2105-002,BTE2105,2,미생물학,2,3.0,전공필수,[7168    0 7168    0    0    0    0],"김응수,임현규",상대평가,선수,4.5,생명공학과-생명공학,"{'월': '2동252', '수': '2동252'}"
286,BTE3112-001,BTE3112,1,생물반응공학,3,3.0,전공선택,[     0 465920 465920      0      0      0      0],권순조,절대평가,"영어,English",4.5,기타-원어강의,"{'화': '2동252', '수': '2동252'}"
294,BTE4206-001,BTE4206,1,바이오산업현장개론,4,2.0,전공선택,[   0    0 7680    0    0    0    0],허윤석,Pass/Fail, ,,생명공학과-생명공학,{'수': '2동256'}
298,BUS2101-003,BUS2101,3,재무관리,전체,3.0,전공필수,[   0    0 7168    0  112    0    0],정진영,상대평가, ,3.53,경영학과-경영학,"{'수': '6-226', '금': '6-220'}"
