,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes,rating,department,classroom
33,ACE2101-003,ACE2101,3,공업수학 1,2,3.0,교양필수,[64512     0 64512     0     0     0     0],장태수,상대평가,선수,,기계공학과-기계공학,"{'월': '5동102', '수': '5동102'}"
42,ACE2101-012,ACE2101,12,공업수학 1,2,3.0,교양필수,[64512     0 64512     0     0     0     0],이선영,상대평가, ,3.9,신소재공학과-신소재공학,"{'월': '5동107A', '수': '5동107A'}"
44,ACE2101-014,ACE2101,14,공업수학 1,2,3.0,교양필수,[    0     0 58240     0 58240     0     0],최경표,상대평가, ,3.8,신소재공학과-신소재공학,"{'수': '5동107B', '금': '5동107B'}"
62,ACE2104-003,ACE2104,3,통계학,2,3.0,교양필수,[    0     0 57358     0 57358     0     0],우화형,상대평가, ,4.75,컴퓨터공학과-컴퓨터공학,"{'수': '하-001', '금': '하-001'}"
70,ACE2105-004,ACE2105,4,선형대수,2,3.0,교양필수,[    0     0 57358     0 57358     0     0],김춘우,상대평가,선수,3.22,정보통신공학과-정보통신공학,"{'수': '하-230', '금': '하-230'}"
71,ACE2105-005,ACE2105,5,선형대수,2,3.0,교양필수,[    0     0 57358     0 57358     0     0],김춘우,상대평가,선수,3.22,정보통신공학과-정보통신공학,"{'수': '하-230', '금': '하-230'}"
90,AIE2003-001,AIE2003,1,선형대수,2,3.0,전공필수,[57344     0 57344     0     0     0     0],노설현,상대평가, ,,인공지능공학과-인공지능공학,"{'월': '5남332', '수': '5남332'}"
103,APL1101-002,APL1101,2,물류학의 이해,1,3.0,교양필수,[57344     0 57344     0     0     0     0],김대진,상대평가, ,5.0,아태물류학부-물류학,"{'월': '9-003', '수': '9-003'}"
136,ARC2002-002,ARC2002,2,디지털미디어 1,2,3.0,전공필수,[    0     0 64512     0     0     0     0],홍승완,절대평가,"영어,English",4.5,건축학부-건축학,{'수': '2남430A'}
174,ARE3108-002,ARE3108,2,철근콘크리트 건축구조,3,3.0,전공선택,[    0 57344 57344     0     0     0     0],정성훈,상대평가,선수,5.0,건축학부-건축공학,"{'화': '4-421', '수': '4-421'}"
186,ARS1001-001,ARS1001,1,미술과여행,전체,3.0,교양필수,[     0      0 516096      0      0      0      0],김문정,상대평가, ,4.75,조형예술학과-조형예술학,{'수': '서-331'}
199,ASE2091-002,ASE2091,2,3-D 캐드 및 프린팅,2,2.0,전공선택,[    0     0 32256     0     0     0     0],이창열,절대평가, ,,항공우주공학과-항공우주공학,{}
209,ASE4064-001,ASE4064,1,추진기관설계,4,3.0,전공선택,[ 3584     0 28672     0     0     0     0],이상복,상대평가,선수,,항공우주공학과-항공우주공학,"{'월': '항공-216', '수': '항공-217'}"
217,BIO1001-001,BIO1001,1,생명과학개론,1,3.0,교양필수,[57344     0 57344     0     0     0     0],한성규,상대평가, ,,수학과-수학,"{'월': '5서460', '수': '5서460'}"
219,BIO1001-003,BIO1001,3,생명과학개론,1,3.0,교양필수,[    0 64512 64512     0     0     0     0],김정호,상대평가, ,4.38,식품영양학과-식품영양학,"{'화': '5동506', '수': '5동506'}"
222,BIO1101-003,BIO1101,3,생명과학 1,전체,3.0,교양필수,[    0 57344 57344     0     0     0     0],민기식,상대평가, ,3.5,해양과학과-해양과학,"{'화': '5서366', '수': '5서366'}"
242,BIO4205-001,BIO4205,1,바이오의학개론,4,3.0,전공선택,[57344     0 57344     0     0     0     0],손세진,상대평가, ,1.5,생명과학과-생명과학,"{'월': '5동506', '수': '5동506'}"
288,BTE3205-001,BTE3205,1,유전공학,3,3.0,전공선택,[57344     0 57344     0     0     0     0],김응수,상대평가, ,,생명공학과-생명공학,"{'월': '2동256', '수': '2동256'}"
295,BTE4209-001,BTE4209,1,조직공학,4,3.0,전공선택,[57344     0 57344     0     0     0     0],권순조,절대평가,"영어,English",,기타-원어강의,"{'월': '2동252', '수': '2동252'}"
307,BUS2301-003,BUS2301,3,재무회계,전체,3.0,전공필수,[     0      0 516096      0      0      0      0],배성미,상대평가, ,4.15,경영학과-경영학,{'수': '6-521'}
322,BUS2601-001,BUS2601,1,경영정보론,전체,3.0,전공필수,[    0     0 57344 57344     0     0     0],박규홍,상대평가, ,4.81,경영학과-경영학,"{'수': '6-220', '목': '6-220'}"
333,BUS3006-002,BUS3006,2,비즈니스 영어,전체,3.0,전공필수,[57344     0 57344     0     0     0     0],마이클쿡,상대평가,English,4.15,경영학과-경영학,"{'월': '6-526', '수': '6-526'}"
340,BUS3101-003,BUS3101,3,투자론,2,3.0,전공선택,[57344     0 57344     0     0     0     0],전성주,절대평가,"영어, English",4.29,기타-원어강의,"{'월': '6-624', '수': '6-626'}"
341,BUS3102-001,BUS3102,1,재무정보분석,전체,3.0,전공선택,[     0      0 516096      0      0      0      0],김락준,상대평가, ,4.1,경영학과-경영학,{'수': '60주년-507'}
361,BUS3603-001,BUS3603,1,고객서비스 및 관계경영론,전체,3.0,전공선택,[    0     0 57344     0     0     0     1],김철수,상대평가, ,3.94,경영학과-경영학,"{'셀': '웹강의', '수': '6-320'}"
363,BUS3607-001,BUS3607,1,비즈니스 애널리틱스,전체,3.0,전공선택,[57344     0 57344     0     0     0     0],허원창,상대평가, ,5.0,경영학과-경영학,"{'월': '6-327', '수': '6-327'}"
368,BUS3903-001,BUS3903,1,외식경영론,전체,3.0,전공선택,[    0     0 57344     0 57344     0     0],브래넌,절대평가,English,4.0,기타-원어강의,"{'수': '6-127', '금': '6-127'}"
