,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes,rating,department,classroom
138,ARC2203-001,ARC2203,1,건축설계 3,2,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"김광호,배연수",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수",,건축학부-건축학,"{'월': '4-422A', '목': '4-422A'}"
139,ARC2203-002,ARC2203,2,건축설계 3,2,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"최민욱,김형섭",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수",,건축학부-건축학,"{'월': '4-422B', '목': '4-422B'}"
140,ARC2203-003,ARC2203,3,건축설계 3,2,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"최성훈,최주희",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수",,건축학부-건축학,"{'월': '4-422C', '목': '4-422C'}"
141,ARC2203-004,ARC2203,4,건축설계 3,2,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"김윤수,이동진",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수",,건축학부-건축학,"{'월': '4-422D', '목': '4-422D'}"
142,ARC2203-006,ARC2203,6,건축설계 3,2,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"박범진,장익수",절대평가,선수,,건축학부-건축학,"{'월': '2남512D', '목': '2남512D'}"
147,ARC3205-001,ARC3205,1,건축설계 5,3,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"임종엽,정우석",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수",,건축학부-건축학,"{'월': '4-407A', '목': '4-407A'}"
148,ARC3205-002,ARC3205,2,건축설계 5,3,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"김경배,이형진",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수",,건축학부-건축학,"{'월': '4-407B', '목': '4-407B'}"
149,ARC3205-003,ARC3205,3,건축설계 5,3,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"박지영,윤용권",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수",,건축학부-건축학,"{'월': '4-407C', '목': '4-407C'}"
150,ARC3205-004,ARC3205,4,건축설계 5,3,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"정웅기,이화숙",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수",,건축학부-건축학,"{'월': '4-407D', '목': '4-407D'}"
155,ARC4207-001,ARC4207,1,건축설계 7,4,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"조민정,변승용",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수",,건축학부-건축학,"{'월': '2남420B', '목': '2남420B'}"
156,ARC4207-002,ARC4207,2,건축설계 7,4,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"정혜진,서정주",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수",,건축학부-건축학,"{'월': '2남420C', '목': '2남420C'}"
157,ARC4207-003,ARC4207,3,건축설계 7,4,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"김재석,김옥현",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수",,건축학부-건축학,"{'월': '2남420동', '목': '2남420동'}"
158,ARC4207-004,ARC4207,4,건축설계 7,4,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"김효진,전재우",절대평가,"영어,English,선수",,건축학부-건축학,"{'월': '2남420F', '목': '2남420F'}"
159,ARC4209-001,ARC4209,1,건축설계 9,5,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"김광호,김경배,김효진,최성훈",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수",,건축학부-건축학,"{'월': '2남512A', '목': '2남512A'}"
160,ARC4209-002,ARC4209,2,건축설계 9,5,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"박진호,박지영,김영수,박민환",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수",,건축학부-건축학,"{'월': '2남512B', '목': '2남512B'}"
161,ARC4209-003,ARC4209,3,건축설계 9,5,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"임종엽,박지영,김효진,김윤겸",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수",,건축학부-건축학,"{'월': '2남420G', '목': '2남420G'}"
162,ARC4209-004,ARC4209,4,건축설계 9,5,6.0,전공필수,[2096640       0       0 2096640       0       0       0],"조민정,변승용,김영수,최성훈",절대평가,선수,,건축학부-건축학,"{'월': '2남420H', '목': '2남420H'}"
265,BPE3106-001,BPE3106,1,단백질공학설계,3,5.0,전공선택,[        0         0         0 536346624         0         0         0],양윤정,Pass/Fail, ,,바이오제약공학과-바이오제약공학,{'목': '항공-216'}
270,BPE4106-001,BPE4106,1,생물공정제어 최적화,4,5.0,전공선택,[        0         0         0 536346624         0         0         0],신화성,Pass/Fail, ,,바이오제약공학과-바이오제약공학,{'목': '항공-217'}
284,BTE3110-002,BTE3110,2,생물공학실험 1,3,2.0,전공필수,[      0       0       0 2088960       0       0       0],백종윤,절대평가,선수,,생명공학과-생명공학,{'목': 'C-106'}
292,BTE4201-001,BTE4201,1,생명공학종합설계,4,3.0,전공필수,[       0        0        0 33030144        0        0        0],정우진,Pass/Fail,선수,,생명공학과-생명공학,{'목': '2동252'}
349,BUS3302-003,BUS3302,3,세법개론,전체,3.0,전공선택,[3670016       0       0 3670016       0       0       0],신승묘,상대평가, ,3.79,경영학과-경영학,"{'월': '6-521', '목': '6-521'}"
416,CBA1106-009,CBA1106,9,회계원론,1,3.0,교양필수,[       0        0        0 33030144        0        0        0],한하늘,상대평가, ,5.0,국제통상학과-국제통상학,{'목': '6-624'}
475,CDN1310-004,CDN1310,4,디자인의 원리,1,3.0,전공선택,[      0       0       0 4128768       0       0       0],김선미,절대평가,(초빙교수)특수교과목,3.06,디자인융합학과-디자인융합학,{'목': '서-116'}
486,CDN2220-002,CDN2220,2,캐릭터디자인,2,3.0,전공선택,[      0       0       0 4128768       0       0       0],주마나몽,절대평가, ,3.5,디자인융합학과-디자인융합학,{'목': '서-122'}
509,CDN4347-003,CDN4347,3,그래픽프로젝트,4,3.0,전공선택,[      0       0       0 4128768       0       0       0],조영민,Pass/Fail, ,,디자인융합학과-디자인융합학,{'목': '서-110'}
536,CHE3202-004,CHE3202,4,화학공학실험,3,2.0,전공필수,[       0        0        0 16711680        0        0        0],황성원,절대평가, ,2.0,화학공학과-화학공학,{'목': '1-029'}
678,CIV1611-001,CIV1611,1,건설재료실험,1,3.0,전공필수,[      0 7864560       0 7864560       0       0       0],정진훈,절대평가, ,4.59,사회인프라공학과-사회인프라공학,"{'화': '2남228', '목': '2남228'}"
697,CIV3220-003,CIV3220,3,지반공학 및 실험,3,3.0,전공선택,[      0       0       0 7864560       0       0       0],윤여원,절대평가, ,3.87,사회인프라공학과-사회인프라공학,{'목': '2남127'}
836,DET2016-003,DET2016,3,IoT UX디자인,2,3.0,전공필수,[       0        0        0 33030144        0        0        0],이덕찬,절대평가, ,,디자인테크놀로지학과-디자인테크놀로지학,{'목': '5남132'}
839,DET3003-001,DET3003,1,디자인테크놀로지세미나,3,3.0,전공선택,[      0       0       0 4128768       0       0       0],김후석,절대평가, ,,디자인테크놀로지학과-디자인테크놀로지학,{'목': '60주년-908'}
873,ECE2222-012,ECE2222,12,기초실험 1,2,1.0,전공필수,[      0       0       0 1966080       0       0       0],박인호,절대평가, ,,전자공학과-전자공학,{'목': '하-328'}
950,EDC1105-003,EDC1105,3,교육사회,전체,2.0,교직과정,[      0       0       0 7864320       0       0       0],강선희,절대평가, ,,교육학과-교육학,{'목': '서-401'}
954,EDC1106-004,EDC1106,4,AI의 이해와 교육적 활용,1,3.0,교양필수,[       0        0        0 33030144        0        0        0],장한별,상대평가, ,3.17,교육학과-교육학,{'목': '60주년-509'}
960,EDC2103-001,EDC2103,1,교육방법 및 교육공학,전체,2.0,교직과정,[      0       0       0 7864320       0       0       0],홍영일,절대평가, ,4.48,교육학과-교육학,{'목': '60주년-711'}
1011,EEE2006-004,EEE2006,4,기초실험 1,2,1.0,전공필수,[      0       0       0 7864320       0       0       0],이천,절대평가, ,3.0,전기공학과-전기공학,{'목': '하-332'}
1025,EEE3106-001,EEE3106,1,컴퓨터구조론,3,3.0,전공선택,[       0        0        0 33030144        0        0        0],신영균,상대평가, ,4.7,전기공학과-전기공학,{'목': '하-132'}
1028,EEE3110-001,EEE3110,1,자료구조 및 알고리즘,3,3.0,전공선택,[      0       0       0 3677184 3677184       0       0],조영근,상대평가, ,5.0,전기공학과-전기공학,"{'목': '하-224', '금': '하-224'}"
1163,ENV4002-001,ENV4002,1,환경공학종합설계,4,3.0,전공필수,[      0       0       0 4128768       0       0       0],"조석연,배재호",상대평가, ,3.0,환경공학과-환경공학,{'목': '2동250'}
1164,ENV4002-002,ENV4002,2,환경공학종합설계,4,3.0,전공필수,[      0       0       0 4128768       0       0       0],"황용우,김창균",상대평가, ,,환경공학과-환경공학,{'목': '4-317'}
1165,ENV4002-003,ENV4002,3,환경공학종합설계,4,3.0,전공필수,[      0       0       0 4128768       0       0       0],"김정환,전기준",상대평가, ,,환경공학과-환경공학,{'목': '4-313'}
1212,FAT4904-001,FAT4904,1,전시 기획 연구,4,3.0,전공필수,[      0       0       0 4128768       0       0       0],정현,상대평가, ,,조형예술학과-조형예술학,{'목': '서-331'}
1546,GED1007-004,GED1007,4,"독서세미나 : 인간, 가치, 공존",1,3.0,교양선택,[      0       0       0 4128768       0       0       0],미셸권,Pass/Fail,English,,기타-원어강의,{'목': 'M-322'}
1575,GED3016-001,GED3016,1,애니메이션속의 상상과 인식,전체,3.0,교양선택,[      0       0       0 4128768       0       0       0],정종현,상대평가,한국어문학,,기타-핵심교양,{'목': '5남521'}
1625,GEE2015-001,GEE2015,1,기초수학,전체,3.0,교양선택,[      0 3677184       0 3677184       0       0       0],김형돈,Pass/Fail,수학,,기타-일반교양,"{'화': '5동106B', '목': '5동106B'}"
1783,GEO3131-001,GEO3131,1,교통체계분석 및 계획,3,3.0,전공선택,[      0       0 1966080 1966080       0       0       0],최광열,절대평가, ,,공간정보공학과-공간정보공학,"{'수': '4-320', '목': '4-336'}"
1798,GFB3103-001,GFB3103,1,금융실무의 이해,3,3.0,전공선택,[       0        0        0 33030144        0        0        0],장환,상대평가, ,4.25,글로벌금융학과-글로벌금융학,{'목': '6-626'}
1836,HKO3206-001,HKO3206,1,설화와 민속의 이해,3,3.0,전공선택,[      0       0       0 4128768       0       0       0],김준희,상대평가, ,4.17,한국어문학과-한국어문학,{'목': '5남534'}
1913,ICE2002-003,ICE2002,3,회로이론,2,3.0,전공필수,[      0 3670016       0 3670016       0       0       0],서영교,상대평가, ,4.29,정보통신공학과-정보통신공학,"{'화': '하-002', '목': '하-002'}"
1940,ICE4024-002,ICE4024,2,정보통신종합설계,4,3.0,전공필수,[      0       0       0 7864350       0 7864350       0],"김유성,최원익",Pass/Fail,선수,,정보통신공학과-정보통신공학,"{'목': '하-207', '토': '하-207'}"
1941,ICE4024-003,ICE4024,3,정보통신종합설계,4,3.0,전공필수,[      0       0       0 7864350       0 7864350       0],"유상조,박대영",Pass/Fail,선수,,정보통신공학과-정보통신공학,"{'목': '하-230', '토': '하-230'}"
1943,ICE4024-005,ICE4024,5,정보통신종합설계,4,3.0,전공필수,[      0       0       0 7864350       0 7864350       0],"김춘우,오범환,박인규",Pass/Fail,선수,,정보통신공학과-정보통신공학,"{'목': '하-422', '토': '하-422'}"
1944,ICE4024-006,ICE4024,6,정보통신종합설계,4,3.0,전공필수,[      0       0       0 7864350       0 7864350       0],"김학일,이용우",Pass/Fail,선수,,정보통신공학과-정보통신공학,"{'목': '하-424', '토': '하-424'}"
1956,ICT3001-001,ICT3001,1,알고리즘,전체,3.0,전공선택,[       0        0        0 33030144        0        0        0],김종훈,상대평가, ,4.39,소프트웨어융합대학(SCSC)-연계전공(SCSC),{'목': '60주년-906'}
1964,IEN2014-002,IEN2014,2,확률 및 통계,2,3.0,전공필수,[      0       0       0 3727360 3727360       0       0],이희남,상대평가, ,4.39,산업경영공학과-산업경영공학,"{'목': '2북671', '금': '2북671'}"
1973,IEN3202-001,IEN3202,1,산업정보화,3,3.0,전공선택,[      0       0       0 4128768       0       0       0],송종수,절대평가,"영어, English",4.82,기타-원어강의,{'목': '2북474'}
