,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes,rating,department,classroom
9,ACE1301-001,ACE1301,1,정보사회와컴퓨터,1,3.0,교양필수,[  0 112   0   0  14   0   0],원종구,절대평가, ,,기계공학과-기계공학,"{'화': '5남238', '금': '2북365'}"
18,ACE1301-010,ACE1301,10,정보사회와컴퓨터,전체,3.0,교양필수,[  0   0   0   0 126   0   0],이윤정,절대평가, ,3.88,신소재공학과-신소재공학,{'금': '5남238'}
19,ACE1302-001,ACE1302,1,컴퓨터프로그래밍,1,3.0,교양필수,[  0   0   0   0 510   0   0],윤정희,절대평가, ,4.83,전기공학과-전기공학,{'금': '60주년-809'}
46,ACE2101-016,ACE2101,16,공업수학 1,2,3.0,교양필수,[  0   0   0   0 126   0   0],박국동,상대평가,선수,4.47,사회인프라공학과-사회인프라공학,{'금': '2남228'}
62,ACE2104-003,ACE2104,3,통계학,2,3.0,교양필수,[    0     0 57358     0 57358     0     0],우화형,상대평가, ,4.75,컴퓨터공학과-컴퓨터공학,"{'수': '하-001', '금': '하-001'}"
70,ACE2105-004,ACE2105,4,선형대수,2,3.0,교양필수,[    0     0 57358     0 57358     0     0],김춘우,상대평가,선수,3.22,정보통신공학과-정보통신공학,"{'수': '하-230', '금': '하-230'}"
71,ACE2105-005,ACE2105,5,선형대수,2,3.0,교양필수,[    0     0 57358     0 57358     0     0],김춘우,상대평가,선수,3.22,정보통신공학과-정보통신공학,"{'수': '하-230', '금': '하-230'}"
88,AIE2001-001,AIE2001,1,자료구조,2,4.0,전공필수,[14  0 14  0 30  0  0],김병형,절대평가, ,2.0,인공지능공학과-인공지능공학,"{'월': '5남332', '수': '5남332', '금': '60주년-906'}"
151,ARC3304-001,ARC3304,1,건축재료,3,3.0,전공필수,[  0   0   0   0 126   0   0],정혜진,상대평가, ,5.0,건축학부-건축학,{'금': '60주년-108'}
167,ARE1403-001,ARE1403,1,건축공학개론,1,3.0,전공필수,[  0   0   0   0 126   0   0],"김영석,정성훈,김의종,조재완,김창혁",상대평가, ,,건축학부-건축공학,{'금': '4-421'}
172,ARE2303-001,ARE2303,1,건축일반구조 및 재료,2,3.0,전공선택,[  0   0   0   0 126   0   0],조영호,상대평가, ,4.33,건축학부-건축공학,{'금': '2남409'}
285,BTE3110-003,BTE3110,3,생물공학실험 1,3,2.0,전공필수,[  0   0   0   0 510   0   0],임현규,절대평가,선수,,생명공학과-생명공학,{'금': 'C-106'}
369,BUS3905-001,BUS3905,1,항공 및 여행사 경영론,전체,3.0,전공선택,[  0   0   0   0 126   0   0],정숙엽,상대평가, ,,기타-원어강의,{'금': '6-320'}
389,CBA1102-007,CBA1102,7,경영학원론,1,3.0,교양필수,[  0   0   0   0 126   0   0],김칭우,상대평가, ,4.34,아태물류학부-물류학,{'금': '9-101'}
402,CBA1104-005,CBA1104,5,통계학,전체,3.0,교양필수,[  0   0   0   0 126   0   0],현기순,상대평가, ,3.75,경영학과-경영학,{'금': '6-327'}
414,CBA1106-007,CBA1106,7,회계원론,전체,3.0,교양필수,[  0   0   0   0 126   0   0],김희주,상대평가, ,,경영학과-경영학,{'금': '6-325'}
429,CCA2001-001,CCA2001,1,빅데이터분석과 시각화,전체,3.0,전공선택,[  0   0   0   0 126   0   0],김진수,상대평가, ,,정치외교학과-기후위기대응,{'금': '9-602'}
448,CCM2323-001,CCM2323,1,매체 스토리텔링 분석,3,3.0,전공선택,[  0   0   0   0 126   0   0],백태현,상대평가, ,4.61,문화콘텐츠문화경영학과-문화콘텐츠문화경영학,{'금': '5남533'}
456,CCM3410-001,CCM3410,1,문화마케팅기획실습,3,3.0,전공선택,[  0   0   0   0 126   0   0],송기란,상대평가, ,4.6,문화콘텐츠문화경영학과-문화콘텐츠문화경영학,{'금': '5남535'}
