,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes
33,ACE2101-003,ACE2101,3,공업수학 1,2,3.0,교양필수,[64512     0 64512     0     0     0     0],장태수,상대평가,선수
42,ACE2101-012,ACE2101,12,공업수학 1,2,3.0,교양필수,[64512     0 64512     0     0     0     0],이선영,상대평가, 
44,ACE2101-014,ACE2101,14,공업수학 1,2,3.0,교양필수,[    0     0 58240     0 58240     0     0],최경표,상대평가, 
62,ACE2104-003,ACE2104,3,통계학,2,3.0,교양필수,[    0     0 57358     0 57358     0     0],우화형,상대평가, 
70,ACE2105-004,ACE2105,4,선형대수,2,3.0,교양필수,[    0     0 57358     0 57358     0     0],김춘우,상대평가,선수
71,ACE2105-005,ACE2105,5,선형대수,2,3.0,교양필수,[    0     0 57358     0 57358     0     0],김춘우,상대평가,선수
85,AIE1001-001,AIE1001,1,객체지향프로그래밍 1,1,3.0,전공필수,[     0 983040  15360      0      0      0      0],김영성,절대평가, 
90,AIE2003-001,AIE2003,1,선형대수,2,3.0,전공필수,[57344     0 57344     0     0     0     0],노설현,상대평가, 
103,APL1101-002,APL1101,2,물류학의 이해,1,3.0,교양필수,[57344     0 57344     0     0     0     0],김대진,상대평가, 
136,ARC2002-002,ARC2002,2,디지털미디어 1,2,3.0,전공필수,[    0     0 64512     0     0     0     0],홍승완,절대평가,"영어,English"
174,ARE3108-002,ARE3108,2,철근콘크리트 건축구조,3,3.0,전공선택,[    0 57344 57344     0     0     0     0],정성훈,상대평가,선수
186,ARS1001-001,ARS1001,1,미술과여행,전체,3.0,교양필수,[     0      0 516096      0      0      0      0],김문정,상대평가, 
199,ASE2091-002,ASE2091,2,3-D 캐드 및 프린팅,2,2.0,전공선택,[    0     0 32256     0     0     0     0],이창열,절대평가, 
209,ASE4064-001,ASE4064,1,추진기관설계,4,3.0,전공선택,[ 3584     0 28672     0     0     0     0],이상복,상대평가,선수
217,BIO1001-001,BIO1001,1,생명과학개론,1,3.0,교양필수,[57344     0 57344     0     0     0     0],한성규,상대평가, 
219,BIO1001-003,BIO1001,3,생명과학개론,1,3.0,교양필수,[    0 64512 64512     0     0     0     0],김정호,상대평가, 
222,BIO1101-003,BIO1101,3,생명과학 1,전체,3.0,교양필수,[    0 57344 57344     0     0     0     0],민기식,상대평가, 
242,BIO4205-001,BIO4205,1,바이오의학개론,4,3.0,전공선택,[57344     0 57344     0     0     0     0],손세진,상대평가, 
288,BTE3205-001,BTE3205,1,유전공학,3,3.0,전공선택,[57344     0 57344     0     0     0     0],김응수,상대평가, 
295,BTE4209-001,BTE4209,1,조직공학,4,3.0,전공선택,[57344     0 57344     0     0     0     0],권순조,절대평가,"영어,English"
307,BUS2301-003,BUS2301,3,재무회계,전체,3.0,전공필수,[     0      0 516096      0      0      0      0],배성미,상대평가, 
322,BUS2601-001,BUS2601,1,경영정보론,전체,3.0,전공필수,[    0     0 57344 57344     0     0     0],박규홍,상대평가, 
333,BUS3006-002,BUS3006,2,비즈니스 영어,전체,3.0,전공필수,[57344     0 57344     0     0     0     0],마이클쿡,상대평가,English
340,BUS3101-003,BUS3101,3,투자론,2,3.0,전공선택,[57344     0 57344     0     0     0     0],전성주,절대평가,"영어, English"
341,BUS3102-001,BUS3102,1,재무정보분석,전체,3.0,전공선택,[     0      0 516096      0      0      0      0],김락준,상대평가, 
361,BUS3603-001,BUS3603,1,고객서비스 및 관계경영론,전체,3.0,전공선택,[    0     0 57344     0     0     0     1],김철수,상대평가, 
363,BUS3607-001,BUS3607,1,비즈니스 애널리틱스,전체,3.0,전공선택,[57344     0 57344     0     0     0     0],허원창,상대평가, 
368,BUS3903-001,BUS3903,1,외식경영론,전체,3.0,전공선택,[    0     0 57344     0 57344     0     0],브래넌,절대평가,English
379,BUS4601-001,BUS4601,1,소셜비즈니스경영론,전체,3.0,전공선택,[     0      0 516096      0      0      0      0],김연태,상대평가, 
384,CBA1102-002,CBA1102,2,경영학원론,전체,3.0,교양필수,[    0     0 15360     0     0     0     1],서창수,절대평가, 
397,CBA1103-004,CBA1103,4,경제학,전체,3.0,교양필수,[     0      0 516096      0      0      0      0],유만식,상대평가, 
401,CBA1104-004,CBA1104,4,통계학,전체,3.0,교양필수,[57344     0 57344     0     0     0     0],조정래,상대평가, 
408,CBA1106-001,CBA1106,1,회계원론,전체,3.0,교양필수,[57344     0 57344     0     0     0     0],이수정,상대평가, 
431,CCA2005-001,CCA2005,1,기후위기와 ESG경영,전체,3.0,전공선택,[     0      0 516096      0      0      0      0],최정철,상대평가, 
436,CCM1214-001,CCM1214,1,테크놀로지와 문화예술,2,3.0,전공선택,[     0      0 516096      0      0      0      0],윤나라,절대평가, 
453,CCM3212-002,CCM3212,2,문화마케팅,2,3.0,전공선택,[     0      0 516096      0      0      0      0],김형주,상대평가, 
491,CDN2314-003,CDN2314,3,타이포그래피,2,3.0,전공선택,[    0     0 64512     0     0     0     0],김진희,절대평가, 
499,CDN3311-002,CDN3311,2,라이프시스템디자인,3,3.0,전공선택,[     0      0 516096      0      0      0      0],심윤선,절대평가, 
501,CDN3318-002,CDN3318,2,아이덴티티디자인,3,3.0,전공선택,[     0      0 516096      0      0      0      0],성상희,절대평가, 
515,CHE1103-002,CHE1103,2,화공매트랩 기초,1,3.0,교양필수,[     0      0 516096      0      0      0      0],장인주,절대평가, 
521,CHE2102-001,CHE2102,1,유기화학 1,2,3.0,전공필수,[57344     0 57344     0     0     0     0],육지호,상대평가, 
522,CHE2102-002,CHE2102,2,유기화학 1,2,3.0,전공필수,[57344     0 57344     0     0     0     0],황예진,상대평가, 
