,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes,rating,department,classroom
4,AAO3037-001,AAO3037,1,국가안보의 이해,전체,3.0,일반선택,[126   0   0   0   0   0   0],김정필,절대평가, ,,기타-비사대교직,{'월': '60주년-508'}
39,ACE2101-009,ACE2101,9,공업수학 1,2,3.0,교양필수,[14  0 14  0  0  0  0],허윤석,상대평가,선수,4.8,생명공학과-생명공학,"{'월': '2동256', '수': '2동256'}"
50,ACE2101-020,ACE2101,20,공업수학 1,2,3.0,교양필수,[910   0 910   0   0   0   0],이은경,상대평가,선수,4.9,전기공학과-전기공학,"{'월': '5동115', '수': '5동115'}"
51,ACE2101-021,ACE2101,21,공업수학 1,2,3.0,교양필수,[126   0 126   0   0   0   0],이은경,상대평가,선수,4.9,전자공학과-전자공학,"{'월': '5동115', '수': '5동115'}"
58,ACE2102-002,ACE2102,2,공업수학 2,2,3.0,교양필수,[126   0 126   0   0   0   0],연룡하,절대평가,Chinese,4.5,기타-원어강의,"{'월': '5동102', '수': '5동102'}"
67,ACE2105-001,ACE2105,1,선형대수,2,3.0,교양필수,[14 14  0  0  0  0  0],원종훈,상대평가, ,4.3,전기공학과-전기공학,"{'월': '하-강당', '화': '하-강당'}"
88,AIE2001-001,AIE2001,1,자료구조,2,4.0,전공필수,[14  0 14  0 30  0  0],김병형,절대평가, ,2.0,인공지능공학과-인공지능공학,"{'월': '5남332', '수': '5남332', '금': '60주년-906'}"
89,AIE2001-002,AIE2001,2,자료구조,2,4.0,전공필수,[  14    0   14    0 7680    0    0],김병형,절대평가, ,2.0,인공지능공학과-인공지능공학,"{'월': '5남332', '수': '5남332', '금': '60주년-906'}"
112,APL2105-001,APL2105,1,Business English 1,전체,3.0,전공필수,[14  0 14  0  0  0  0],제임스패턴,상대평가,English,4.36,아태물류학부-물류학,"{'월': '9-003', '수': '9-003'}"
171,ARE2203-001,ARE2203,1,건축환경-열환경,2,3.0,전공선택,[126   0 126   0   0   0   0],조재훈,상대평가,선수,4.0,건축학부-건축공학,"{'월': '2남409', '수': '2남409'}"
196,ASE2055-001,ASE2055,1,열역학,2,3.0,전공필수,[229390      0 229390      0      0      0      0],노태성,상대평가, ,3.74,항공우주공학과-항공우주공학,"{'월': '항공-216', '수': '항공-216'}"
197,ASE2055-002,ASE2055,2,열역학,2,3.0,전공필수,[229390      0 229390      0      0      0      0],노태성,상대평가, ,3.74,항공우주공학과-항공우주공학,"{'월': '항공-216', '수': '항공-216'}"
218,BIO1001-002,BIO1001,2,생명과학개론,1,3.0,교양필수,[126   0   0   0   0   0   0],안동하,상대평가, ,4.88,통계학과-통계학,{'월': '5서366'}
220,BIO1101-001,BIO1101,1,생명과학 1,1,3.0,교양필수,[910   0 910   0   0   0   0],손세진,상대평가, ,3.0,화학과-화학,"{'월': '5서366', '수': '5서366'}"
232,BIO2109-001,BIO2109,1,동물생리학,2,3.0,전공필수,[126   0   0 126   0   0   0],이창중,상대평가, ,4.75,생명과학과-생명과학,"{'월': '5동506', '목': '5동506'}"
281,BTE3101-002,BTE3101,2,생물화학공학,3,3.0,전공필수,[7182 7182    0    0    0    0    0],백영빈,절대평가,"영어,English,선수",5.0,기타-원어강의,"{'월': '2동256', '화': '2동256'}"
297,BUS2101-002,BUS2101,2,재무관리,전체,3.0,전공필수,[910 910   0   0   0   0   0],손규현,상대평가, ,4.54,경영학과-경영학,"{'월': '6-320', '화': '6-320'}"
304,BUS2201-005,BUS2201,5,조직행동,전체,3.0,전공필수,[126   0   0   0   0   0   0],민정원,절대평가,"영어,English",4.83,기타-원어강의,{'월': '6-327'}
313,BUS2401-002,BUS2401,2,오퍼레이션스 매니지먼트,전체,3.0,전공필수,[126   0   0   0   0   0   0],김연성,상대평가, ,3.52,경영학과-경영학,{'월': '6-226'}
336,BUS3008-001,BUS3008,1,Preparing for the Global Job Market,전체,3.0,전공선택,[14  0 14  0  0  0  0],마이클쿡,절대평가,English,4.83,기타-원어강의,"{'월': '6-127', '수': '6-127'}"
338,BUS3101-001,BUS3101,1,투자론,전체,3.0,전공선택,[126   0 126   0   0   0   0],한재준,상대평가, ,4.0,경영학과-경영학,"{'월': '6-325', '수': '6-325'}"
345,BUS3301-001,BUS3301,1,중급회계 1,전체,3.0,전공선택,[14  0 14  0  0  0  0],조형진,상대평가, ,5.0,경영학과-경영학,"{'월': '6-625', '수': '6-625'}"
393,CBA1102-011,CBA1102,11,경영학원론,1,3.0,교양필수,[14  0 14  0  0  0  0],배경미,상대평가,"영어,English",2.89,기타-원어강의,"{'월': 'M-224', '수': 'M-121'}"
398,CBA1104-001,CBA1104,1,통계학,전체,3.0,교양필수,[14  0 14  0  0  0  0],조정래,상대평가, ,4.14,경영학과-경영학,"{'월': '6-526', '수': '6-526'}"
407,CBA1105-002,CBA1105,2,경영자료분석,전체,3.0,교양필수,[ 14 112   0   0   0   0   0],김형기,상대평가, ,4.68,경영학과-경영학,"{'월': '6-326', '화': '6-325'}"
421,CBA1108-001,CBA1108,1,인하 비즈니스 커리어 디자인,전체,1.0,교양필수,[6 0 0 0 0 0 0],심영기,상대평가, ,,경영학과-경영학,{'월': '6-527'}
510,CDN4356-001,CDN4356,1,미디어콘텐츠프로젝트,4,3.0,전공선택,[126   0   0   0   0   0   0],강희라,Pass/Fail, ,,디자인융합학과-디자인융합학,{'월': '서-121'}
529,CHE2108-003,CHE2108,3,재료과학,2,3.0,전공선택,[126 126   0   0   0   0   0],양승재,절대평가,"영어,English",4.47,화학공학과-화학공학,"{'월': '5동211', '화': '5동211'}"
