,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes,rating,department,classroom
4,AAO3037-001,AAO3037,1,국가안보의 이해,전체,3.0,일반선택,[126   0   0   0   0   0   0],김정필,절대평가, ,,기타-비사대교직,{'월': '60주년-508'}
29,ACE1312-002,ACE1312,2,이산수학,1,3.0,교양필수,[1008    0    0    0 1008    0    0],마명걸,상대평가,"영어,English",5.0,기타-원어강의,"{'월': '9-217', '금': '9-217'}"
30,ACE1312-003,ACE1312,3,이산수학,2,3.0,교양필수,[1008    0    0 1008    0    0    0],김린기,상대평가, ,4.33,데이터사이언스학과-데이터사이언스학,"{'월': '5남136', '목': '5남136'}"
34,ACE2101-004,ACE2101,4,공업수학 1,2,3.0,교양필수,[112   0 112   0   0   0   0],이승수,상대평가, ,3.8,항공우주공학과-항공우주공학,"{'월': '항공-216', '수': '항공-216'}"
37,ACE2101-007,ACE2101,7,공업수학 1,2,3.0,교양필수,[458864      0 458864      0      0      0      0],이선영,상대평가, ,3.9,화학공학과-화학공학,"{'월': '5동102', '수': '5동102'}"
48,ACE2101-018,ACE2101,18,공업수학 1,2,3.0,교양필수,[112   0 112   0   0   0   0],김진,상대평가, ,4.29,에너지자원공학과-에너지자원공학,"{'월': '2북463A', '수': '2북463A'}"
51,ACE2101-021,ACE2101,21,공업수학 1,2,3.0,교양필수,[126   0 126   0   0   0   0],이은경,상대평가,선수,4.9,전자공학과-전자공학,"{'월': '5동115', '수': '5동115'}"
54,ACE2101-024,ACE2101,24,공업수학 1,2,3.0,교양필수,[7280    0 7280    0    0    0    0],이은경,상대평가,선수,4.9,정보통신공학과-정보통신공학,"{'월': '5동115', '수': '5동115'}"
57,ACE2102-001,ACE2102,1,공업수학 2,전체,3.0,교양필수,[ 112 7168    0    0    0    0    0],양재근,상대평가, ,4.33,건축학부-건축공학,"{'월': '4-421', '화': '2남409'}"
58,ACE2102-002,ACE2102,2,공업수학 2,2,3.0,교양필수,[126   0 126   0   0   0   0],연룡하,절대평가,Chinese,4.5,기타-원어강의,"{'월': '5동102', '수': '5동102'}"
68,ACE2105-002,ACE2105,2,선형대수,2,3.0,교양필수,[112   0 112   0   0   0   0],이호재,상대평가,선수,3.7,전자공학과-전자공학,"{'월': '하-010', '수': '하-010'}"
69,ACE2105-003,ACE2105,3,선형대수,2,3.0,교양필수,[112   0 112   0   0   0   0],임홍기,상대평가,선수,4.29,전자공학과-전자공학,"{'월': '하-003', '수': '하-003'}"
93,AIE3001-001,AIE3001,1,기계학습,3,3.0,전공필수,[112   0 112   0   0   0   0],김병형,상대평가, ,3.33,인공지능공학과-인공지능공학,"{'월': '5남136', '수': '5남136'}"
104,APL1104-001,APL1104,1,통계학의 이해 1,1,3.0,교양필수,[112   0 112   0   0   0   0],황태성,상대평가, ,4.56,아태물류학부-물류학,"{'월': '9-006', '수': '9-006'}"
113,APL2105-002,APL2105,2,Business English 1,전체,3.0,전공필수,[112   0 112   0   0   0   0],제임스패턴,상대평가,English,4.36,기타-원어강의,"{'월': '9-003', '수': '9-003'}"
119,APL2302-001,APL2302,1,물류의사결정론,전체,3.0,전공선택,[112   0 112   0   0   0   0],김용진,절대평가,"영어,English",4.39,아태물류학부-물류학,"{'월': '9-101', '수': '9-101'}"
125,APL3413-001,APL3413,1,공항경영론,전체,3.0,전공선택,[112   0 112   0   0   0   0],박용화,절대평가, ,3.83,아태물류학부-물류학,"{'월': '9-602', '수': '9-602'}"
152,ARC4110-001,ARC4110,1,건축이론,4,3.0,전공선택,[112   0   0 112   0   0   0],임종엽,상대평가, ,,건축학부-건축학,"{'월': '2남414', '목': '2남414'}"
171,ARE2203-001,ARE2203,1,건축환경-열환경,2,3.0,전공선택,[126   0 126   0   0   0   0],조재훈,상대평가,선수,4.0,건축학부-건축공학,"{'월': '2남409', '수': '2남409'}"
207,ASE3222-001,ASE3222,1,항공우주 첨단재료,3,3.0,전공선택,[112   0 112   0   0   0   0],이창열,상대평가, ,4.33,항공우주공학과-항공우주공학,"{'월': '항공-217', '수': '항공-217'}"
218,BIO1001-002,BIO1001,2,생명과학개론,1,3.0,교양필수,[126   0   0   0   0   0   0],안동하,상대평가, ,4.88,통계학과-통계학,{'월': '5서366'}
231,BIO2108-001,BIO2108,1,세포생물학,2,3.0,전공필수,[1008 1008    0    0    0    0    0],김정화,상대평가, ,4.1,생명과학과-생명과학,"{'월': '5동506', '화': '5동506'}"
232,BIO2109-001,BIO2109,1,동물생리학,2,3.0,전공필수,[126   0   0 126   0   0   0],이창중,상대평가, ,4.75,생명과학과-생명과학,"{'월': '5동506', '목': '5동506'}"
278,BTE2105-001,BTE2105,1,미생물학,2,3.0,전공필수,[112   0 112   0   0   0   0],"김응수,임현규",상대평가,선수,4.5,생명공학과-생명공학,"{'월': '2동252', '수': '2동252'}"
282,BTE3109-001,BTE3109,1,세포배양공학,4,3.0,전공선택,[458864      0 458864      0      0      0      0],백종윤,절대평가,"영어,English",4.29,기타-원어강의,"{'월': '2동256', '수': '2동256'}"
289,BTE4101-001,BTE4101,1,생물정보학 및 실습,3,3.0,전공선택,[240   0  30   0   0   0   0],홍성주,절대평가,선수,5.0,생명공학과-생명공학,"{'월': '2동256', '수': '6-326'}"
290,BTE4101-002,BTE4101,2,생물정보학 및 실습,3,3.0,전공선택,[ 240    0 1920    0    0    0    0],홍성주,절대평가,선수,5.0,생명공학과-생명공학,"{'월': '2동256', '수': '6-326'}"
301,BUS2201-002,BUS2201,2,조직행동,전체,3.0,전공필수,[7280    0    0 7280    0    0    0],강대석,상대평가, ,3.03,경영학과-경영학,"{'월': '6-226', '목': '6-226'}"
304,BUS2201-005,BUS2201,5,조직행동,전체,3.0,전공필수,[126   0   0   0   0   0   0],민정원,절대평가,"영어,English",4.83,기타-원어강의,{'월': '6-327'}
313,BUS2401-002,BUS2401,2,오퍼레이션스 매니지먼트,전체,3.0,전공필수,[126   0   0   0   0   0   0],김연성,상대평가, ,3.52,경영학과-경영학,{'월': '6-226'}
318,BUS2501-003,BUS2501,3,마케팅 원론,전체,3.0,전공필수,[112 112   0   0   0   0   0],허원무,상대평가, ,4.65,경영학과-경영학,"{'월': '6-320', '화': '6-320'}"
331,BUS3002-002,BUS3002,2,비즈니스영어 2,전체,3.0,전공필수,[112   0 112   0   0   0   0],마이클쿡,상대평가,English,3.88,경영학과-경영학,"{'월': '6-127', '수': '6-127'}"
338,BUS3101-001,BUS3101,1,투자론,전체,3.0,전공선택,[126   0 126   0   0   0   0],한재준,상대평가, ,4.0,경영학과-경영학,"{'월': '6-325', '수': '6-325'}"
346,BUS3301-002,BUS3301,2,중급회계 1,전체,3.0,전공선택,[112   0 112   0   0   0   0],조형진,상대평가, ,5.0,경영학과-경영학,"{'월': '6-625', '수': '6-625'}"
347,BUS3302-001,BUS3302,1,세법개론,전체,3.0,전공선택,[112   0   0 112   0   0   0],신승묘,상대평가, ,3.79,경영학과-경영학,"{'월': '6-521', '목': '6-521'}"
387,CBA1102-005,CBA1102,5,경영학원론,전체,3.0,교양필수,[120   0   0   0   0   0   1],박승욱,절대평가, ,4.19,경영학과-경영학,"{'셀': '웹강의', '월': '6-126'}"
399,CBA1104-002,CBA1104,2,통계학,전체,3.0,교양필수,[112   0 112   0   0   0   0],조정래,상대평가, ,4.14,경영학과-경영학,"{'월': '6-526', '수': '6-526'}"
406,CBA1105-001,CBA1105,1,경영자료분석,전체,3.0,교양필수,[112  14   0   0   0   0   0],김형기,상대평가, ,4.68,경영학과-경영학,"{'월': '6-326', '화': '6-325'}"
409,CBA1106-002,CBA1106,2,회계원론,전체,3.0,교양필수,[7280    0    0 7280    0    0    0],이수정,상대평가, ,3.8,경영학과-경영학,"{'월': '6-527', '목': '6-527'}"
423,CBA1108-003,CBA1108,3,인하 비즈니스 커리어 디자인,전체,1.0,교양필수,[24  0  0  0  0  0  0],김부길,상대평가, ,4.0,경영학과-경영학,{'월': '6-220'}
434,CCM1213-001,CCM1213,1,플롯유형론,2,3.0,전공선택,[112   0 112   0   0   0   0],김만수,상대평가, ,3.68,문화콘텐츠문화경영학과-문화콘텐츠문화경영학,"{'월': '5남533', '수': '5남533'}"
437,CCM1315-001,CCM1315,1,만화와 문학,3,3.0,전공선택,[112 112   0   0   0   0   0],김세리,상대평가, ,4.53,문화콘텐츠문화경영학과-문화콘텐츠문화경영학,"{'월': '5남505', '화': '5남505'}"
438,CCM1316-001,CCM1316,1,문화 기호와 상상력,3,3.0,전공선택,[112   0   0 112   0   0   0],이수진,상대평가, ,3.94,문화콘텐츠문화경영학과-문화콘텐츠문화경영학,"{'월': '5남535', '목': '5남535'}"
461,CCM4213-001,CCM4213,1,영상커뮤니케이션,2,3.0,전공선택,[112   0 112   0   0   0   0],정혜승,상대평가, ,4.56,문화콘텐츠문화경영학과-문화콘텐츠문화경영학,"{'월': '5남532', '수': '5남532'}"
482,CDN2126-001,CDN2126,1,디자인세미나,2,3.0,전공선택,[112   0 112   0   0   0   0],강현주,상대평가, ,4.33,디자인융합학과-디자인융합학,"{'월': '서-110', '수': '서-110'}"
510,CDN4356-001,CDN4356,1,미디어콘텐츠프로젝트,4,3.0,전공선택,[126   0   0   0   0   0   0],강희라,Pass/Fail, ,,디자인융합학과-디자인융합학,{'월': '서-121'}
527,CHE2108-001,CHE2108,1,재료과학,2,3.0,전공선택,[112   0   0 112   0   0   0],정지원,상대평가, ,3.63,화학공학과-화학공학,"{'월': '60주년-707', '목': '60주년-707'}"
528,CHE2108-002,CHE2108,2,재료과학,2,3.0,전공선택,[112   0   0 112   0   0   0],양회창,상대평가, ,3.47,화학공학과-화학공학,"{'월': '5동111', '목': '5동111'}"
529,CHE2108-003,CHE2108,3,재료과학,2,3.0,전공선택,[126 126   0   0   0   0   0],양승재,절대평가,"영어,English",4.47,화학공학과-화학공학,"{'월': '5동211', '화': '5동211'}"
530,CHE3201-001,CHE3201,1,화학반응공학,3,3.0,전공필수,[7280    0 7280    0    0    0    0],탁용석,상대평가,선수,4.63,화학공학과-화학공학,"{'월': '2동259', '수': '2동259'}"
533,CHE3202-001,CHE3202,1,화학공학실험,3,2.0,전공필수,[510   0   0   0   0   0   0],김건중,절대평가, ,5.0,화학공학과-화학공학,{'월': '1-029'}
542,CHE3210-001,CHE3210,1,공정제어,3,3.0,전공선택,[112 112   0   0   0   0   0],황성원,절대평가,"영어,English",4.27,화학공학과-화학공학,"{'월': '60주년-107', '화': '2동259'}"
559,CHE4301-001,CHE4301,1,전기화학공학,4,3.0,전공선택,[   112      0 458752      0      0      0      0],최진섭,상대평가, ,3.52,화학공학과-화학공학,"{'월': '5동110', '수': '5동111'}"
568,CHE4407-001,CHE4407,1,AI/빅데이터 소재공학,4,3.0,전공선택,[112   0   0 112   0   0   0],이용진,절대평가, ,3.2,화학공학과-화학공학,"{'월': '2북465', '목': '2북465'}"
572,CHM1021-004,CHM1021,4,화학 1,1,3.0,교양필수,[126   0 126   0   0   0   0],조경철,상대평가, ,5.0,생명공학과-생명공학,"{'월': '5동507', '수': '5동507'}"
573,CHM1021-005,CHM1021,5,화학 1,1,3.0,교양필수,[7280    0    0 7280    0    0    0],최영식,상대평가, ,4.28,고분자공학과-고분자공학,"{'월': '5동507', '목': '5동507'}"
576,CHM1021-008,CHM1021,8,화학 1,1,3.0,교양필수,[126   0 126   0   0   0   0],조경철,상대평가, ,5.0,환경공학과-환경공학,"{'월': '5동505', '수': '5동505'}"
581,CHM1021-013,CHM1021,13,화학 1,1,3.0,교양필수,[126   0 126   0   0   0   0],최성환,상대평가, ,,자유전공학부-자유전공학부,"{'월': '5동508', '수': '5동508'}"
584,CHM1023-003,CHM1023,3,일반화학,1,3.0,교양필수,[126   0 126   0   0   0   0],오세영,상대평가, ,4.53,기계공학과-기계공학,"{'월': '5동507', '수': '5동507'}"
586,CHM1023-005,CHM1023,5,일반화학,1,3.0,교양필수,[126   0 126   0   0   0   0],오세영,상대평가, ,4.53,조선해양공학과-조선해양공학,"{'월': '5동505', '수': '5동505'}"
587,CHM1023-006,CHM1023,6,일반화학,1,3.0,교양필수,[7280    0    0 7280    0    0    0],양상희,상대평가, ,,사회인프라공학과-사회인프라공학,"{'월': '5동505', '목': '5동505'}"
617,CHM2101-001,CHM2101,1,양자화학,2,3.0,전공필수,[7280    0    0 7280    0    0    0],김찬경,절대평가,"영어,English",4.75,기타-원어강의,"{'월': '5서356', '목': '5서356'}"
618,CHM2101-002,CHM2101,2,양자화학,2,3.0,전공필수,[7280    0    0 7280    0    0    0],김정호,절대평가,"영어,English",4.96,화학과-화학,"{'월': '5서357', '목': '5서357'}"
625,CHM3113-001,CHM3113,1,반응속도론,3,3.0,전공선택,[126   0 126   0   0   0   0],김명웅,절대평가,"영어,English",4.67,화학과-화학,"{'월': '5동508', '수': '5동508'}"
627,CHM3217-001,CHM3217,1,유기화학 3,3,3.0,전공선택,[126   0 126   0   0   0   0],조동규,절대평가,"영어,English",5.0,기타-원어강의,"{'월': '5서356', '수': '5서356'}"
630,CHM3501-001,CHM3501,1,생화학 1,3,3.0,전공필수,[7280    0    0 7280    0    0    0],소재원,상대평가, ,4.08,화학과-화학,"{'월': '5동508', '목': '5동508'}"
646,CHN2009-002,CHN2009,2,중국어회화 1,2,3.0,전공선택,[112   0 112   0   0   0   0],소영,상대평가, ,4.61,중국학과-중국학,"{'월': '5남454', '수': '5남454'}"
658,CHN3231-001,CHN3231,1,4차 산업혁명과 중국의 기술혁신,3,3.0,전공선택,[112   0 112   0   0   0   0],김용신,상대평가, ,4.0,중국학과-중국학,"{'월': '5남531', '수': '5남531'}"
667,CHS2205-001,CHS2205,1,부모교육론,2,3.0,전공필수,[126   0   0   0   0   0   0],임진영,상대평가, ,4.25,아동심리학과-아동심리학,{'월': '9-414'}
683,CIV2101-001,CIV2101,1,역학의 기초,2,3.0,전공필수,[7280 7280    0    0    0    0    0],황원섭,상대평가, ,4.78,사회인프라공학과-사회인프라공학,"{'월': '2남227', '화': '2남227'}"
684,CIV2101-002,CIV2101,2,역학의 기초,2,3.0,전공필수,[7280 7280    0    0    0    0    0],박연철,상대평가, ,,사회인프라공학과-사회인프라공학,"{'월': '2남227', '화': '2남227'}"
692,CIV3100-001,CIV3100,1,구조해석,3,3.0,전공선택,[1008 1008    0    0    0    0    0],이종한,절대평가,"영어,English,선수",3.6,기타-원어강의,"{'월': '2남225', '화': '2남225'}"
703,CIV4100-001,CIV4100,1,강구조설계,4,3.0,전공선택,[112   0 112   0   0   0   0],박연철,상대평가, ,1.0,사회인프라공학과-사회인프라공학,"{'월': '2남228', '수': '2남228'}"
729,COM4221-001,COM4221,1,언론정보법제론,전체,3.0,전공선택,[112   0 112   0   0   0   0],하주용,상대평가, ,4.73,미디어커뮤니케이션학과-미디어커뮤니케이션학,"{'월': '9-303', '수': '9-303'}"
766,CSE2104-001,CSE2104,1,인터넷 프로그래밍,2,3.0,전공선택,[30  0 30  0  0  0  0],이연,상대평가,선수,3.49,컴퓨터공학과-컴퓨터공학,"{'월': '하-222', '수': '하-322'}"
770,CSE2104-005,CSE2104,5,인터넷 프로그래밍,2,3.0,전공선택,[30  0  0 30  0  0  0],노희준,상대평가,선수,,컴퓨터공학과-컴퓨터공학,"{'월': '하-001', '목': '하-322'}"
785,CSE3203-003,CSE3203,3,컴퓨터구조론,3,3.0,전공선택,[112   0   0   0 112   0   0],최영규,상대평가,선수,4.77,컴퓨터공학과-컴퓨터공학,"{'월': '하-220', '금': '하-220'}"
796,CSE3207-004,CSE3207,4,데이터베이스,3,3.0,전공선택,[126   0   0 126   0   0   0],이주홍,상대평가,선수,4.5,컴퓨터공학과-컴퓨터공학,"{'월': '하-120', '목': '하-120'}"
832,DET2006-001,DET2006,1,AR/VR 영상제작,2,3.0,전공선택,[1008    0    0    0    0    0    0],김윤정,절대평가, ,4.25,디자인테크놀로지학과-디자인테크놀로지학,{'월': '5남137'}
861,ECE1211-001,ECE1211,1,전자기초디지털논리설계,1,3.0,전공필수,[7280    0 7280    0    0    0    0],이상민,상대평가, ,4.65,전자공학과-전자공학,"{'월': '하-228', '수': '하-228'}"
885,ECE3314-002,ECE3314,2,데이터구조,3,3.0,전공선택,[1008    0    0    0    0    0    0],울라샨,상대평가,선수,,전자공학과-전자공학,{'월': '하-203A'}
908,ECE4423-001,ECE4423,1,전자디스플레이,4,3.0,전공선택,[112   0   0 112   0   0   0],박우상,상대평가, ,4.67,전자공학과-전자공학,"{'월': '하-226', '목': '하-226'}"
920,ECO2201-003,ECO2201,3,미시경제학,전체,3.0,전공필수,[112   0   0 112   0   0   0],신일순,상대평가, ,4.2,경제학과-경제학,"{'월': '6-520', '목': '6-520'}"
925,ECO3243-001,ECO3243,1,경제학을 위한 프로그래밍,전체,3.0,전공선택,[1572976       0     112       0       0       0       0],윤영진,절대평가, ,4.38,경제학과-경제학,"{'월': '6-326', '수': '6-425'}"
933,ECO3352-001,ECO3352,1,자원환경경제학,전체,3.0,전공선택,[112   0  14   0   0   0   0],서현덕,상대평가, ,4.5,경제학과-경제학,"{'월': '6-426', '수': '6-520'}"
934,ECO3361-001,ECO3361,1,화폐금융론,전체,3.0,전공선택,[126   0 126   0   0   0   0],서현덕,상대평가, ,4.79,경제학과-경제학,"{'월': '6-520', '수': '6-520'}"
941,EDC1100-002,EDC1100,2,교육철학및교육사,전체,2.0,교직과정,[30  0  0  0  0  0  0],윤혜성,절대평가, ,4.0,교육학과-교육학,{'월': '서-328'}
949,EDC1105-002,EDC1105,2,교육사회,전체,2.0,교직과정,[240   0   0   0   0   0   0],박성희,절대평가, ,3.2,기타-사범대 교직과정,{'월': '5남521'}
959,EDC2101-002,EDC2101,2,교육과정,전체,2.0,교직과정,[240   0   0   0   0   0   0],박진희,절대평가, ,4.1,기타-사범대 교직과정,{'월': '5서360'}
998,EDU3262-001,EDU3262,1,테크놀로지의교육적활용,2,3.0,전공필수,[126   0   0   0   0   0   0],김미화,절대평가,선수,,교육학과-교육학,{'월': '서-306'}
1016,EEE2201-001,EEE2201,1,전기전자물성,2,3.0,전공필수,[458864 458864      0      0      0      0      0],이천,상대평가, ,2.7,전기공학과-전기공학,"{'월': '하-132', '화': '하-132'}"
