,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes,rating,department,classroom
9,ACE1301-001,ACE1301,1,정보사회와컴퓨터,1,3.0,교양필수,[  0 112   0   0  14   0   0],원종구,절대평가, ,,기계공학과-기계공학,"{'화': '5남238', '금': '2북365'}"
31,ACE2101-001,ACE2101,1,공업수학 1,2,3.0,교양필수,[   0 7280    0 7280    0    0    0],김홍근,상대평가,선수,,기계공학과-기계공학,"{'화': '2북365', '목': '2북365'}"
32,ACE2101-002,ACE2101,2,공업수학 1,2,3.0,교양필수,[   0 1008    0    0 1008    0    0],전상표,상대평가,선수,,기계공학과-기계공학,"{'화': '5동107A', '금': '5동107A'}"
43,ACE2101-013,ACE2101,13,공업수학 1,2,3.0,교양필수,[  0 126   0 126   0   0   0],장영호,상대평가, ,3.9,신소재공학과-신소재공학,"{'화': '5동107A', '목': '5동107A'}"
72,ACE2105-006,ACE2105,6,선형대수,2,3.0,교양필수,[  0 112   0 112   0   0   0],박대영,상대평가,선수,4.25,정보통신공학과-정보통신공학,"{'화': '하-230', '목': '하-230'}"
94,AIE3002-001,AIE3002,1,알고리즘,3,3.0,전공필수,[  0 112   0 112   0   0   0],김도국,상대평가, ,,인공지능공학과-인공지능공학,"{'화': '5남332', '목': '5남332'}"
108,APL2101-001,APL2101,1,물류관리론,전체,3.0,전공필수,[  0 112   0 112   0   0   0],김화중,상대평가, ,4.05,아태물류학부-물류학,"{'화': '9-006', '목': '9-006'}"
115,APL2106-002,APL2106,2,Business English 2,전체,3.0,전공필수,[  0 112   0 112   0   0   0],제임스패턴,상대평가,English,4.15,기타-원어강의,"{'화': '9-003', '목': '9-003'}"
118,APL2301-001,APL2301,1,화물운송론,전체,3.0,전공선택,[  0 112   0 112   0   0   0],박민영,상대평가, ,3.92,아태물류학부-물류학,"{'화': '9-101', '목': '9-101'}"
126,APL4003-001,APL4003,1,GLOBA 논문 연구 2,4,3.0,전공선택,[  0 126   0   0   0   0   0],"하헌구,김종철",절대평가,"영어,English GLOBA전용",,기타-원어강의,{'화': '9-208'}
127,APL4226-001,APL4226,1,물류AI프로그래밍,전체,3.0,전공선택,[  0 240   0 240   0   0   0],남대식,절대평가, ,4.36,아태물류학부-물류학,"{'화': '9-012', '목': '9-012'}"
137,ARC2102-001,ARC2102,1,한국건축사,2,3.0,전공필수,[  0 126   0   0   0   0   0],도윤수,상대평가, ,4.25,건축학부-건축학,{'화': '2남414'}
145,ARC3105-001,ARC3105,1,건축디자인방법론,3,3.0,전공필수,[  0 126   0   0   0   0   0],정경준,상대평가, ,,건축학부-건축학,{'화': '60주년-507'}
173,ARE3108-001,ARE3108,1,철근콘크리트 건축구조,3,3.0,전공선택,[  0 112 112   0   0   0   0],정성훈,상대평가,선수,5.0,건축학부-건축공학,"{'화': '2남409', '수': '2남409'}"
190,ARS1500-001,ARS1500,1,세계디자인여행,전체,3.0,교양필수,[   0 1008    0    0    0    0    0],김나운,절대평가, ,5.0,디자인융합학과-디자인융합학,{'화': '서-110'}
195,ASE2020-001,ASE2020,1,동역학,2,3.0,전공필수,[  0 112   0 112   0   0   0],김정호,상대평가, ,3.98,항공우주공학과-항공우주공학,"{'화': '항공-216', '목': '항공-216'}"
204,ASE3093-001,ASE3093,1,자동제어,3,3.0,전공필수,[  0 112   0 112   0   0   0],김종한,상대평가, ,4.18,항공우주공학과-항공우주공학,"{'화': '항공-217', '목': '항공-217'}"
221,BIO1101-002,BIO1101,2,생명과학 1,전체,3.0,교양필수,[   0 7280 7280    0    0    0    0],윤진미,상대평가, ,4.67,생명과학과-생명과학,"{'화': '5동506', '수': '5동506'}"
226,BIO1102-004,BIO1102,4,생명과학실험 1,전체,1.0,교양필수,[  0 240   0   0   0   0   0],한성규,절대평가, ,,생명과학과-생명과학,{'화': '5북525'}
231,BIO2108-001,BIO2108,1,세포생물학,2,3.0,전공필수,[1008 1008    0    0    0    0    0],김정화,상대평가, ,4.1,생명과학과-생명과학,"{'월': '5동506', '화': '5동506'}"
236,BIO3103-001,BIO3103,1,발생생물학,3,3.0,전공선택,[   0  112    0 7168    0    0    0],이한솔,상대평가, ,4.42,생명과학과-생명과학,"{'화': '5서365', '목': '5동115'}"
273,BTE1201-001,BTE1201,1,창의적생명공학설계,2,3.0,전공필수,[  0 126   0   0   0   0   0],양윤정,Pass/Fail, ,3.64,생명공학과-생명공학,{'화': '2동252'}
280,BTE3101-001,BTE3101,1,생물화학공학,3,3.0,전공필수,[458752    112      0      0      0      0      0],신화성,상대평가,선수,,생명공학과-생명공학,"{'월': '2동252', '화': '2동256'}"
314,BUS2401-003,BUS2401,3,오퍼레이션스 매니지먼트,전체,3.0,전공필수,[  0 112   0 112   0   0   0],김성범,상대평가, ,2.83,경영학과-경영학,"{'화': '6-625', '목': '6-625'}"
316,BUS2501-001,BUS2501,1,마케팅 원론,전체,3.0,전공필수,[  0 126   0   0   0   0   0],임병훈,상대평가, ,3.73,경영학과-경영학,{'화': '6-226'}
318,BUS2501-003,BUS2501,3,마케팅 원론,전체,3.0,전공필수,[112 112   0   0   0   0   0],허원무,상대평가, ,4.65,경영학과-경영학,"{'월': '6-320', '화': '6-320'}"
335,BUS3007-001,BUS3007,1,Current Events in Business,전체,3.0,전공선택,[  0 112   0 112   0   0   0],마이클쿡,절대평가,English,5.0,기타-원어강의,"{'화': '6-127', '목': '6-127'}"
343,BUS3203-001,BUS3203,1,경영전략,전체,3.0,전공선택,[  0 126   0   0   0   0   0],오수정,상대평가, ,5.0,경영학과-경영학,{'화': '6-521'}
350,BUS3303-001,BUS3303,1,중급회계 2,전체,3.0,전공선택,[  0 112   0 112   0   0   0],진대현,상대평가, ,3.93,경영학과-경영학,"{'화': '6-220', '목': '6-220'}"
364,BUS3701-002,BUS3701,2,CSR경영전략과 사례,전체,3.0,전공선택,[  0 112 112   0   0   0   0],배성미,상대평가, ,2.97,경영학과-경영학,"{'화': '6-327', '수': '6-320'}"
374,BUS4301-001,BUS4301,1,연결재무제표론,전체,3.0,전공선택,[  0 112 112   0   0   0   0],오슬기,상대평가, ,,경영학과-경영학,"{'화': '6-527', '수': '6-527'}"
385,CBA1102-003,CBA1102,3,경영학원론,전체,3.0,교양필수,[  0 120   0   0   0   0   1],남기태,절대평가, ,4.43,경영학과-경영학,"{'셀': '웹강의', '화': '6-126'}"
407,CBA1105-002,CBA1105,2,경영자료분석,전체,3.0,교양필수,[ 14 112   0   0   0   0   0],김형기,상대평가, ,4.68,경영학과-경영학,"{'월': '6-326', '화': '6-325'}"
418,CBA1107-001,CBA1107,1,기업법,전체,3.0,교양필수,[  0 112   0 112   0   0   0],박민우,상대평가, ,4.79,경영학과-경영학,"{'화': '6-526', '목': '6-526'}"
428,CBA1201-001,CBA1201,1,금융수학,1,3.0,교양필수,[  0 126   0   0   0   0   0],손규현,상대평가, ,4.71,글로벌금융학과-글로벌금융학,{'화': '6-626'}
437,CCM1315-001,CCM1315,1,만화와 문학,3,3.0,전공선택,[112 112   0   0   0   0   0],김세리,상대평가, ,4.53,문화콘텐츠문화경영학과-문화콘텐츠문화경영학,"{'월': '5남505', '화': '5남505'}"
439,CCM1417-001,CCM1417,1,신화와 문화콘텐츠,4,3.0,전공선택,[  0 112   0 112   0   0   0],강수환,상대평가, ,4.4,문화콘텐츠문화경영학과-문화콘텐츠문화경영학,"{'화': '5남532', '목': '5남532'}"
444,CCM2213-001,CCM2213,1,스토리텔링 입문,2,3.0,전공선택,[  0 126   0   0   0   0   0],육상효,절대평가,"영어,English",4.33,문화콘텐츠문화경영학과-문화콘텐츠문화경영학,{'화': '5남331'}
450,CCM2417-001,CCM2417,1,실용 스토리텔링 실습,3,3.0,전공선택,[  0 126   0   0   0   0   0],한재연,상대평가, ,4.5,문화콘텐츠문화경영학과-문화콘텐츠문화경영학,{'화': '5남535'}
462,CCM4213-002,CCM4213,2,영상커뮤니케이션,2,3.0,전공선택,[  0 112   0 112   0   0   0],이종영,상대평가, ,4.44,문화콘텐츠문화경영학과-문화콘텐츠문화경영학,"{'화': '5남533', '목': '5남533'}"
476,CDN1320-001,CDN1320,1,사진과영상,1,3.0,전공선택,[   0 1008    0    0    0    0    0],이승언,절대평가, ,2.0,디자인융합학과-디자인융합학,{'화': '서-116'}
495,CDN3115-001,CDN3115,1,지역사회와디자인,3,3.0,전공필수,[  0 126   0   0   0   0   0],진나래,절대평가, ,2.31,디자인융합학과-디자인융합학,{'화': '서-114'}
518,CHE2100-002,CHE2100,2,물리화학 1,2,3.0,전공필수,[     0 458864      0 458864      0      0      0],심상은,상대평가, ,4.61,화학공학과-화학공학,"{'화': '5동110', '목': '5동110'}"
519,CHE2100-003,CHE2100,3,물리화학 1,2,3.0,전공필수,[     0    112      0 458752      0      0      0],김승현,상대평가, ,4.31,화학공학과-화학공학,"{'화': '5동111', '목': '2동259'}"
524,CHE2104-001,CHE2104,1,화공계산 1,2,3.0,전공필수,[   0 7280 7280    0    0    0    0],최진섭,상대평가, ,4.61,화학공학과-화학공학,"{'화': '5동110', '수': '5동110'}"
526,CHE2104-003,CHE2104,3,화공계산 1,2,3.0,전공필수,[   0 7280 7280    0    0    0    0],이기영,상대평가, ,4.32,화학공학과-화학공학,"{'화': '5동211', '수': '5동211'}"
529,CHE2108-003,CHE2108,3,재료과학,2,3.0,전공선택,[126 126   0   0   0   0   0],양승재,절대평가,"영어,English",4.47,화학공학과-화학공학,"{'월': '5동211', '화': '5동211'}"
542,CHE3210-001,CHE3210,1,공정제어,3,3.0,전공선택,[112 112   0   0   0   0   0],황성원,절대평가,"영어,English",4.27,화학공학과-화학공학,"{'월': '60주년-107', '화': '2동259'}"
563,CHE4308-001,CHE4308,1,고분자화학,3,3.0,전공선택,[  0 112 112   0   0   0   0],육지호,상대평가, ,4.27,화학공학과-화학공학,"{'화': '60주년-709', '수': '60주년-709'}"
564,CHE4308-002,CHE4308,2,고분자화학,3,3.0,전공선택,[   0 7280    0 7280    0    0    0],심상은,절대평가,"영어, English",4.3,기타-원어강의,"{'화': '2남229', '목': '2남229'}"
565,CHE4309-001,CHE4309,1,유기공업화학,전체,3.0,전공선택,[     0 458864      0 458864      0      0      0],조강희,상대평가, ,,화학공학과-화학공학,"{'화': '2남229', '목': '2남229'}"
567,CHE4402-001,CHE4402,1,에너지소재,4,3.0,전공선택,[    0 57456 57456     0     0     0     0],황예진,절대평가,"영어,English",4.54,화학공학과-화학공학,"{'화': '60주년-707', '수': '60주년-707'}"
569,CHM1021-001,CHM1021,1,화학 1,1,3.0,교양필수,[   0 1008    0 1008    0    0    0],박성진,상대평가, ,4.79,화학공학과-화학공학,"{'화': '5동507', '목': '5동507'}"
577,CHM1021-009,CHM1021,9,화학 1,1,3.0,교양필수,[   0 1008    0 1008    0    0    0],김희선,상대평가, ,3.55,물리학과-물리학,"{'화': '5동508', '목': '5동508'}"
585,CHM1023-004,CHM1023,4,일반화학,1,3.0,교양필수,[   0 1008    0 1008    0    0    0],김민규,상대평가, ,3.4,항공우주공학과-항공우주공학,"{'화': '5동505', '목': '5동505'}"
588,CHM1023-007,CHM1023,7,일반화학,1,3.0,교양필수,[   0 1008    0    0 1008    0    0],김창곤,상대평가, ,4.15,사회인프라공학과-사회인프라공학,"{'화': '5동505', '금': '5동505'}"
