,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes,rating,department,classroom
16,ACE1301-008,ACE1301,8,정보사회와컴퓨터,1,3.0,교양필수,[     0 458752      0   7168      0      0      0],이석환,절대평가, ,4.71,산업경영공학과-산업경영공학,"{'화': '2북464', '목': '2북474'}"
47,ACE2101-017,ACE2101,17,공업수학 1,2,3.0,교양필수,[     0 465920      0      0 465920      0      0],정찬석,상대평가,선수,4.75,환경공학과-환경공학,"{'화': '5동107B', '금': '5동107B'}"
49,ACE2101-019,ACE2101,19,공업수학 1,2,3.0,교양필수,[     0 465920      0      0 465920      0      0],정찬석,상대평가,선수,4.75,전기공학과-전기공학,"{'화': '5동115', '금': '5동115'}"
74,ACE2105-008,ACE2105,8,선형대수,2,3.0,교양필수,[     0 516096      0 516096      0      0      0],김형돈,상대평가, ,4.71,데이터사이언스학과-데이터사이언스학,"{'화': '5동106B', '목': '5동106B'}"
85,AIE1001-001,AIE1001,1,객체지향프로그래밍 1,1,3.0,전공필수,[     0 983040  15360      0      0      0      0],김영성,절대평가, ,3.86,인공지능공학과-인공지능공학,"{'화': '5남332', '수': '60주년-906'}"
86,AIE1001-002,AIE1001,2,객체지향프로그래밍 1,1,3.0,전공필수,[     0 983040 983040      0      0      0      0],김영성,절대평가, ,3.86,인공지능공학과-인공지능공학,"{'화': '5남332', '수': '60주년-906'}"
120,APL2404-001,APL2404,1,해상운송론,전체,3.0,전공선택,[     0 458752      0 458752      0      0      0],이상윤,상대평가, ,4.73,아태물류학부-물류학,"{'화': '9-101', '목': '9-101'}"
169,ARE2105-001,ARE2105,1,건축구조역학,2,3.0,전공필수,[465920 465920      0      0      0      0      0],김창혁,상대평가,선수,,건축학부-건축공학,"{'월': '2남409', '화': '2남409'}"
208,ASE4052-001,ASE4052,1,전산구조해석,4,3.0,전공선택,[     0 229376      0 229376      0      0      0],김정호,상대평가,선수,3.7,항공우주공학과-항공우주공학,"{'화': '항공-419A', '목': '항공-419A'}"
228,BIO2103-001,BIO2103,1,생물유기화학,2,3.0,전공선택,[     0 465920      0 465920      0      0      0],배성호,상대평가, ,4.82,생명과학과-생명과학,"{'화': '5동506', '목': '5동506'}"
241,BIO4105-001,BIO4105,1,노화생물학,4,3.0,전공선택,[     0 459648      0 459648      0      0      0],"민경진,이혜연",상대평가, ,4.71,생명과학과-생명과학,"{'화': '5서366', '목': '5서366'}"
