,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes,rating,department,classroom
14,ACE1301-006,ACE1301,6,정보사회와컴퓨터,1,3.0,교양필수,[7168 7168    0    0    0    0    0],노정훈,절대평가, ,,기계공학과-기계공학,"{'월': '2북465', '화': '2북364'}"
23,ACE1302-005,ACE1302,5,컴퓨터프로그래밍,1,3.0,교양필수,[7680 7680    0    0    0    0    0],오이식,절대평가, ,4.64,전자공학과-전자공학,"{'월': '60주년-809', '화': '60주년-809'}"
33,ACE2101-003,ACE2101,3,공업수학 1,2,3.0,교양필수,[64512     0 64512     0     0     0     0],장태수,상대평가,선수,,기계공학과-기계공학,"{'월': '5동102', '수': '5동102'}"
41,ACE2101-011,ACE2101,11,공업수학 1,2,3.0,교양필수,[8064    0 8064    0    0    0    0],이선영,상대평가, ,3.9,고분자공학과-고분자공학,"{'월': '5동107A', '수': '5동107A'}"
42,ACE2101-012,ACE2101,12,공업수학 1,2,3.0,교양필수,[64512     0 64512     0     0     0     0],이선영,상대평가, ,3.9,신소재공학과-신소재공학,"{'월': '5동107A', '수': '5동107A'}"
54,ACE2101-024,ACE2101,24,공업수학 1,2,3.0,교양필수,[7280    0 7280    0    0    0    0],이은경,상대평가,선수,4.9,정보통신공학과-정보통신공학,"{'월': '5동115', '수': '5동115'}"
66,ACE2104-007,ACE2104,7,통계학,2,3.0,교양필수,[7168    0 7168    0    0    0    0],노설현,상대평가, ,,인공지능공학과-인공지능공학,"{'월': '5남332', '수': '5남332'}"
97,AIE3010-001,AIE3010,1,컴퓨터구조론,3,3.0,전공선택,[7168    0    0    0 7168    0    0],최영규,상대평가, ,4.77,인공지능공학과-인공지능공학,"{'월': '하-220', '금': '하-220'}"
106,APL1106-001,APL1106,1,물류수학,1,3.0,교양필수,[7168    0 7168    0    0    0    0],임현우,상대평가, ,3.51,아태물류학부-물류학,"{'월': '9-006', '수': '9-006'}"
107,APL1106-002,APL1106,2,물류수학,1,3.0,교양필수,[7168    0 7168    0    0    0    0],김대진,상대평가, ,3.5,아태물류학부-물류학,"{'월': '9-003', '수': '9-003'}"
110,APL2103-001,APL2103,1,국제물류론,전체,3.0,전공필수,[7168    0 7168    0    0    0    0],정해영,상대평가, ,3.86,아태물류학부-물류학,"{'월': '6-624', '수': '6-624'}"
121,APL2406-001,APL2406,1,항공물류론,전체,3.0,전공선택,[7168    0 7168    0    0    0    0],박용화,상대평가, ,4.63,아태물류학부-물류학,"{'월': '9-101', '수': '9-101'}"
122,APL2501-001,APL2501,1,물류계량분석,전체,3.0,전공선택,[7168    0 7168    0    0    0    0],김태승,절대평가, ,4.05,아태물류학부-물류학,"{'월': '9-206', '수': '9-206'}"
131,ARC1201-001,ARC1201,1,건축설계 1,1,3.0,전공필수,[2096640       0       0       0       0       0       0],홍승완,절대평가,"영어,English",3.8,건축학부-건축학,{'월': '2남414A'}
132,ARC1201-002,ARC1201,2,건축설계 1,1,3.0,전공필수,[2096640       0       0       0       0       0       0],정혜진,절대평가,"영어,English",4.6,건축학부-건축학,{'월': '2남414B'}
133,ARC1201-003,ARC1201,3,건축설계 1,1,3.0,전공필수,[2096640       0       0       0       0       0       0],박유진,절대평가,"영어,English",4.33,건축학부-건축학,{'월': '2남414C'}
134,ARC1201-004,ARC1201,4,건축설계 1,1,3.0,전공필수,[2096640       0       0       0       0       0       0],강제용,절대평가,"영어,English",5.0,건축학부-건축학,{'월': '2남414D'}
