,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes,rating,department,classroom
15,ACE1301-007,ACE1301,7,정보사회와컴퓨터,1,3.0,교양필수,[  0  14   0 112   0   0   0],이석환,절대평가, ,4.71,산업경영공학과-산업경영공학,"{'화': '2북464', '목': '2북474'}"
38,ACE2101-008,ACE2101,8,공업수학 1,2,3.0,교양필수,[  0 910   0 910   0   0   0],장영호,상대평가, ,3.9,화학공학과-화학공학,"{'화': '5동107A', '목': '5동107A'}"
43,ACE2101-013,ACE2101,13,공업수학 1,2,3.0,교양필수,[  0 126   0 126   0   0   0],장영호,상대평가, ,3.9,신소재공학과-신소재공학,"{'화': '5동107A', '목': '5동107A'}"
56,ACE2101-027,ACE2101,27,공업수학 1,2,3.0,교양필수,[  0 910   0 910   0   0   0],김성은,상대평가,선수,,기계공학과-기계공학,"{'화': '2북274', '목': '2북274'}"
67,ACE2105-001,ACE2105,1,선형대수,2,3.0,교양필수,[14 14  0  0  0  0  0],원종훈,상대평가, ,4.3,전기공학과-전기공학,"{'월': '하-강당', '화': '하-강당'}"
99,AIE4003-001,AIE4003,1,강화학습,4,3.0,전공선택,[ 0 14  0 14  0  0  0],김병형,상대평가, ,,인공지능공학과-인공지능공학,"{'화': '5남332', '목': '5남332'}"
114,APL2106-001,APL2106,1,Business English 2,전체,3.0,전공필수,[ 0 14  0 14  0  0  0],제임스패턴,상대평가,English,4.15,기타-원어강의,"{'화': '9-003', '목': '9-003'}"
126,APL4003-001,APL4003,1,GLOBA 논문 연구 2,4,3.0,전공선택,[  0 126   0   0   0   0   0],"하헌구,김종철",절대평가,"영어,English GLOBA전용",,기타-원어강의,{'화': '9-208'}
137,ARC2102-001,ARC2102,1,한국건축사,2,3.0,전공필수,[  0 126   0   0   0   0   0],도윤수,상대평가, ,4.25,건축학부-건축학,{'화': '2남414'}
145,ARC3105-001,ARC3105,1,건축디자인방법론,3,3.0,전공필수,[  0 126   0   0   0   0   0],정경준,상대평가, ,,건축학부-건축학,{'화': '60주년-507'}
179,ARE4309-001,ARE4309,1,공정관리,4,3.0,전공선택,[ 0 14 14  0  0  0  0],고용호,절대평가,"영어,English,선수",,건축학부-건축공학,"{'화': '4-421', '수': '4-421'}"
215,ASE4124-001,ASE4124,1,비행동역학 및 제어,4,3.0,전공선택,[ 0 14  0 14  0  0  0],유창경,상대평가,선수,3.33,항공우주공학과-항공우주공학,"{'화': '항공-203', '목': '항공-203'}"
273,BTE1201-001,BTE1201,1,창의적생명공학설계,2,3.0,전공필수,[  0 126   0   0   0   0   0],양윤정,Pass/Fail, ,3.64,생명공학과-생명공학,{'화': '2동252'}
281,BTE3101-002,BTE3101,2,생물화학공학,3,3.0,전공필수,[7182 7182    0    0    0    0    0],백영빈,절대평가,"영어,English,선수",5.0,기타-원어강의,"{'월': '2동256', '화': '2동256'}"
297,BUS2101-002,BUS2101,2,재무관리,전체,3.0,전공필수,[910 910   0   0   0   0   0],손규현,상대평가, ,4.54,경영학과-경영학,"{'월': '6-320', '화': '6-320'}"
316,BUS2501-001,BUS2501,1,마케팅 원론,전체,3.0,전공필수,[  0 126   0   0   0   0   0],임병훈,상대평가, ,3.73,경영학과-경영학,{'화': '6-226'}
328,BUS2701-002,BUS2701,2,지속가능경영 사례,전체,3.0,전공선택,[ 0 14 14  0  0  0  0],배성미,상대평가, ,2.86,경영학과-경영학,"{'화': '6-327', '수': '6-320'}"
334,BUS3006-003,BUS3006,3,비즈니스 영어,전체,3.0,전공필수,[ 0 14  0 14  0  0  0],마이클쿡,상대평가,English,4.15,경영학과-경영학,"{'화': '6-127', '목': '6-127'}"
343,BUS3203-001,BUS3203,1,경영전략,전체,3.0,전공선택,[  0 126   0   0   0   0   0],오수정,상대평가, ,5.0,경영학과-경영학,{'화': '6-521'}
406,CBA1105-001,CBA1105,1,경영자료분석,전체,3.0,교양필수,[112  14   0   0   0   0   0],김형기,상대평가, ,4.68,경영학과-경영학,"{'월': '6-326', '화': '6-325'}"
428,CBA1201-001,CBA1201,1,금융수학,1,3.0,교양필수,[  0 126   0   0   0   0   0],손규현,상대평가, ,4.71,글로벌금융학과-글로벌금융학,{'화': '6-626'}
444,CCM2213-001,CCM2213,1,스토리텔링 입문,2,3.0,전공선택,[  0 126   0   0   0   0   0],육상효,절대평가,"영어,English",4.33,문화콘텐츠문화경영학과-문화콘텐츠문화경영학,{'화': '5남331'}
450,CCM2417-001,CCM2417,1,실용 스토리텔링 실습,3,3.0,전공선택,[  0 126   0   0   0   0   0],한재연,상대평가, ,4.5,문화콘텐츠문화경영학과-문화콘텐츠문화경영학,{'화': '5남535'}
495,CDN3115-001,CDN3115,1,지역사회와디자인,3,3.0,전공필수,[  0 126   0   0   0   0   0],진나래,절대평가, ,2.31,디자인융합학과-디자인융합학,{'화': '서-114'}
529,CHE2108-003,CHE2108,3,재료과학,2,3.0,전공선택,[126 126   0   0   0   0   0],양승재,절대평가,"영어,English",4.47,화학공학과-화학공학,"{'월': '5동211', '화': '5동211'}"
574,CHM1021-006,CHM1021,6,화학 1,1,3.0,교양필수,[   0 7182    0 7182    0    0    0],최성환,상대평가, ,,신소재공학과-신소재공학,"{'화': '5동505', '목': '5동505'}"
582,CHM1023-001,CHM1023,1,일반화학,1,3.0,교양필수,[   0 7182    0 7182    0    0    0],김창곤,상대평가, ,4.15,기계공학과-기계공학,"{'화': '5동507', '목': '5동507'}"
614,CHM1028-011,CHM1028,11,화학실험 1,1,1.0,교양필수,[ 0 30  0  0  0  0  0],조창범,절대평가, ,4.92,화학과-화학,{'화': '5동510'}
632,CHM4314-001,CHM4314,1,나노화학,4,3.0,전공선택,[   0 7182    0    0 7182    0    0],강동원,상대평가, ,5.0,화학과-화학,"{'화': '5서357', '금': '5서357'}"
642,CHN1005-001,CHN1005,1,중국학 입문,1,3.0,전공선택,[ 0 14  0  0 14  0  0],김우석,상대평가, ,3.23,중국학과-중국학,"{'화': '5남454', '금': '5남454'}"
643,CHN1005-002,CHN1005,2,중국학 입문,1,3.0,전공선택,[ 0 14  0  0 14  0  0],김은영,상대평가, ,4.33,중국학과-중국학,"{'화': '5남509', '금': '5남509'}"
664,CHN4341-002,CHN4341,2,중국지역학주제설계,4,3.0,전공필수,[ 0 14  0 14  0  0  0],민정기,Pass/Fail, ,4.11,중국학과-중국학,"{'화': '5남531', '목': '5남531'}"
671,CHS3214-001,CHS3214,1,놀이지도,4,3.0,전공선택,[  0 126   0   0   0   0   0],홍예지,상대평가, ,4.5,아동심리학과-아동심리학,{'화': '9-602'}
717,COM2400-002,COM2400,2,광고학개론,전체,3.0,전공필수,[  0 126   0   0   0   0   0],박재항,상대평가, ,4.34,미디어커뮤니케이션학과-미디어커뮤니케이션학,{'화': '9-306'}
749,CON4201-001,CON4201,1,세금설계,4,3.0,전공선택,[  0 126   0   0   0   0   0],양재영,상대평가, ,3.77,소비자학과-소비자학,{'화': '9-317'}
803,CSE4204-002,CSE4204,2,알고리즘,3,3.0,전공선택,[ 0 14  0 14  0  0  0],김영호,상대평가,선수,4.36,컴퓨터공학과-컴퓨터공학,"{'화': '하-220', '목': '하-220'}"
818,CSE4315-002,CSE4315,2,기계학습,4,3.0,전공선택,[ 0 14  0 14  0  0  0],이선우,상대평가,선수,4.0,컴퓨터공학과-컴퓨터공학,"{'화': '하-222', '목': '하-222'}"
824,DET1005-002,DET1005,2,기초선형대수,1,3.0,전공필수,[  0 126   0   0   0   0   0],김종현,절대평가, ,,디자인테크놀로지학과-디자인테크놀로지학,{'화': '60주년-908'}
850,DSC2003-001,DSC2003,1,통계적 추론,2,3.0,전공필수,[ 0 14  0 14  0  0  0],최두원,상대평가, ,,데이터사이언스학과-데이터사이언스학,"{'화': '60주년-907', '목': '60주년-907'}"
862,ECE2222-001,ECE2222,1,기초실험 1,2,1.0,전공필수,[ 0 30  0  0  0  0  0],이호재,절대평가, ,4.75,전자공학과-전자공학,{'화': '하-701'}
902,ECE4417-001,ECE4417,1,오디오신호처리,4,3.0,전공선택,[ 0 14  0 14  0  0  0],이보원,절대평가,"영어,English",4.5,전자공학과-전자공학,"{'화': '하-228', '목': '하-228'}"
