,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes,rating,department,classroom
260,BNF9007-001,BNF9007,1,다학년 연구프로젝트 3,4,3.0,전공선택,[        0         0         0         0 132120576         0         0],이기환,Pass/Fail, ,,금융투자학과-금융투자학,{'금': 'M-306'}
1759,GEE7014-001,GEE7014,1,컴퓨터비전 중심 인공지능 입문,1,3.0,교양선택,[      0       0 7340032       0 7340032       0       0],송병철,상대평가,전자공학,,기타-일반교양,"{'수': '하-010', '금': '하-010'}"
2060,IPS4583-001,IPS4583,1,연극기획과제작,4,3.0,전공선택,[       0        0        0        0 33030144        0        0],김효진,절대평가,캡스톤디자인,1.0,연극영화학과-연극영화학,{'금': '7-123A'}
2100,ITC9003-001,ITC9003,1,SW융합프로젝트3,4,3.0,전공선택,[        0         0         0         0 132120576         0         0],박승보,Pass/Fail, ,,소프트웨어융합공학과-소프트웨어융합공학,{'금': 'M-205'}
2101,ITC9003-002,ITC9003,2,SW융합프로젝트3,4,3.0,전공선택,[        0         0         0         0 132120576         0         0],김종훈,Pass/Fail, ,,소프트웨어융합공학과-소프트웨어융합공학,{'금': 'M-206'}
2102,ITC9003-003,ITC9003,3,SW융합프로젝트3,4,3.0,전공선택,[        0         0         0         0 132120576         0         0],남춘성,Pass/Fail, ,,소프트웨어융합공학과-소프트웨어융합공학,{'금': 'M-301'}
2177,MCT4605-002,MCT4605,2,펌웨어개발,4,3.0,전공선택,[        0         0         0         0 132120576         0         0],이우형,절대평가, ,,메카트로닉스공학과-메카트로닉스공학,{'금': 'M-203'}
2237,MEG4080-001,MEG4080,1,기계공학종합설계,4,3.0,전공필수,[       0        0        0        0 33030144        0        0],"김동섭,김선민,이상승,김호욱",Pass/Fail,선수,,기계공학과-기계공학,{'금': '2북365'}
2286,MSE4001-003,MSE4001,3,신소재공학종합설계,4,4.0,전공필수,[       0        0        0        0 33030270 33030270        0],"함명관,이문상",Pass/Fail,선수,,신소재공학과-신소재공학,"{'금': '5서452', '토': '5서452'}"
2667,SBE3004-001,SBE3004,1,이차전지 산학프로젝트,전체,3.0,전공선택,[       0        0        0        0 33030144        0        0],이기영,Pass/Fail, ,5.0,화학공학과-이차전지공학,{'금': '60주년-710'}
2705,SIM9003-002,SIM9003,2,현장프로젝트3,4,3.0,전공선택,[        0         0         0         0 132120576         0         0],서창수,Pass/Fail, ,,산업경영학과-산업경영학,{'금': '9-203'}
2709,SIM9006-004,SIM9006,4,현장프로젝트1,3,3.0,전공선택,[        0         0         0         0 132120576         0         0],김성건,Pass/Fail, ,,산업경영학과-산업경영학,{'금': 'M-303'}
2807,UMD2027-004,UMD2027,4,의학연구 2,2,1.0,전공필수,[      0       0       0       0 7864320       0       0],김일진,Pass/Fail, ,,의학과-의학,{'금': '연구실4'}
2808,UMD2027-006,UMD2027,6,의학연구 2,2,1.0,전공필수,[      0       0       0       0 7864320       0       0],김홍석,Pass/Fail, ,,의학과-의학,{'금': '연구실6'}
2809,UMD2027-007,UMD2027,7,의학연구 2,2,1.0,전공필수,[      0       0       0       0 7864320       0       0],문영아,Pass/Fail, ,,의학과-의학,{'금': '연구실7'}
2810,UMD2027-008,UMD2027,8,의학연구 2,2,1.0,전공필수,[      0       0       0       0 7864320       0       0],박윤규,Pass/Fail, ,,의학과-의학,{'금': '연구실8'}
2811,UMD2027-010,UMD2027,10,의학연구 2,2,1.0,전공필수,[      0       0       0       0 7864320       0       0],신민혜,Pass/Fail, ,,의학과-의학,{'금': '연구실10'}
2812,UMD2027-011,UMD2027,11,의학연구 2,2,1.0,전공필수,[      0       0       0       0 7864320       0       0],신진욱,Pass/Fail, ,,의학과-의학,{'금': '연구실11'}
2813,UMD2027-012,UMD2027,12,의학연구 2,2,1.0,전공필수,[      0       0       0       0 7864320       0       0],이건영,Pass/Fail, ,,의학과-의학,{'금': '병원외과'}
2814,UMD2027-013,UMD2027,13,의학연구 2,2,1.0,전공필수,[      0       0       0       0 7864320       0       0],이성근,Pass/Fail, ,,의학과-의학,{'금': '연구실13'}
2815,UMD2027-014,UMD2027,14,의학연구 2,2,1.0,전공필수,[      0       0       0       0 7864320       0       0],이성주,Pass/Fail, ,,의학과-의학,{'금': '연구실14'}
2816,UMD2027-015,UMD2027,15,의학연구 2,2,1.0,전공필수,[      0       0       0       0 7864320       0       0],이운규,Pass/Fail, ,,의학과-의학,{'금': '연구실15'}
2817,UMD2027-016,UMD2027,16,의학연구 2,2,1.0,전공필수,[      0       0       0       0 7864320       0       0],이재선,Pass/Fail, ,,의학과-의학,{'금': '연구실16'}
2818,UMD2027-017,UMD2027,17,의학연구 2,2,1.0,전공필수,[      0       0       0       0 7864320       0       0],이현규,Pass/Fail, ,,의학과-의학,{'금': '연구실17'}
2819,UMD2027-018,UMD2027,18,의학연구 2,2,1.0,전공필수,[      0       0       0       0 7864320       0       0],이훈재,Pass/Fail, ,,의학과-의학,{'금': '연구실18'}
2820,UMD2027-020,UMD2027,20,의학연구 2,2,1.0,전공필수,[      0       0       0       0 7864320       0       0],장준혁,Pass/Fail, ,,의학과-의학,{'금': '연구실20'}
2821,UMD2027-021,UMD2027,21,의학연구 2,2,1.0,전공필수,[      0       0       0       0 7864320       0       0],차석호,Pass/Fail, ,,의학과-의학,{'금': '연구실21'}
2822,UMD2027-022,UMD2027,22,의학연구 2,2,1.0,전공필수,[      0       0       0       0 7864320       0       0],차종호,Pass/Fail, ,,의학과-의학,{'금': '연구실22'}
2829,UMD3031-001,UMD3031,1,혈액종양 및 알레르기내과학실습,3,2.0,전공필수,[      0       0       0       0 8380416       0       0],"이문희,김철우,임주한,김진철,하혜림",절대평가, ,,의학과-의학,{'금': '병원혈액종'}
2881,UMD4044-001,UMD4044,1,핵의학실습,4,1.0,전공선택,[       0        0        0        0 32505856        0        0],"이민경,유민영",절대평가, ,,의학과-의학,{'금': '병원핵의학'}
