,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes,rating,department,classroom
20,ACE1302-002,ACE1302,2,컴퓨터프로그래밍,1,3.0,교양필수,[  0   0   0 510   0   0   0],김영호,절대평가, ,4.54,전기공학과-전기공학,{'목': '60주년-809'}
38,ACE2101-008,ACE2101,8,공업수학 1,2,3.0,교양필수,[  0 910   0 910   0   0   0],장영호,상대평가, ,3.9,화학공학과-화학공학,"{'화': '5동107A', '목': '5동107A'}"
43,ACE2101-013,ACE2101,13,공업수학 1,2,3.0,교양필수,[  0 126   0 126   0   0   0],장영호,상대평가, ,3.9,신소재공학과-신소재공학,"{'화': '5동107A', '목': '5동107A'}"
45,ACE2101-015,ACE2101,15,공업수학 1,2,3.0,교양필수,[  0   0   0 126   0   0   0],박국동,상대평가,선수,4.47,사회인프라공학과-사회인프라공학,{'목': '2남228'}
56,ACE2101-027,ACE2101,27,공업수학 1,2,3.0,교양필수,[  0 910   0 910   0   0   0],김성은,상대평가,선수,,기계공학과-기계공학,"{'화': '2북274', '목': '2북274'}"
99,AIE4003-001,AIE4003,1,강화학습,4,3.0,전공선택,[ 0 14  0 14  0  0  0],김병형,상대평가, ,,인공지능공학과-인공지능공학,"{'화': '5남332', '목': '5남332'}"
114,APL2106-001,APL2106,1,Business English 2,전체,3.0,전공필수,[ 0 14  0 14  0  0  0],제임스패턴,상대평가,English,4.15,기타-원어강의,"{'화': '9-003', '목': '9-003'}"
129,APL4418-001,APL4418,1,국제복합운송,전체,3.0,전공선택,[  0   0   0 126   0   0   0],김종철,절대평가,"영어,English GLOBA전용",,기타-원어강의,{'목': '9-206'}
181,ARE4410-001,ARE4410,1,건축공학종합설계,4,4.0,전공필수,[  0   0   0 510   0   0   0],"김영석,조재훈,김의종,최민지",Pass/Fail,선수,,건축학부-건축공학,{'목': '4-421A'}
182,ARE4410-002,ARE4410,2,건축공학종합설계,4,4.0,전공필수,[  0   0   0 510   0   0   0],"김영석,양재근,조재훈,김창혁",Pass/Fail,선수,,건축학부-건축공학,{'목': '4-421B'}
