,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes,rating,department,classroom
11,ACE1301-003,ACE1301,3,정보사회와컴퓨터,1,3.0,교양필수,[   0 7168    0    0 7168    0    0],원종구,절대평가, ,,기계공학과-기계공학,"{'화': '5남238', '금': '2북365'}"
14,ACE1301-006,ACE1301,6,정보사회와컴퓨터,1,3.0,교양필수,[7168 7168    0    0    0    0    0],노정훈,절대평가, ,,기계공학과-기계공학,"{'월': '2북465', '화': '2북364'}"
22,ACE1302-004,ACE1302,4,컴퓨터프로그래밍,1,3.0,교양필수,[    0 32640     0     0     0     0     0],김영진,절대평가, ,5.0,전자공학과-전자공학,{'화': '하-701'}
23,ACE1302-005,ACE1302,5,컴퓨터프로그래밍,1,3.0,교양필수,[7680 7680    0    0    0    0    0],오이식,절대평가, ,4.64,전자공학과-전자공학,"{'월': '60주년-809', '화': '60주년-809'}"
31,ACE2101-001,ACE2101,1,공업수학 1,2,3.0,교양필수,[   0 7280    0 7280    0    0    0],김홍근,상대평가,선수,,기계공학과-기계공학,"{'화': '2북365', '목': '2북365'}"
35,ACE2101-005,ACE2101,5,공업수학 1,2,3.0,교양필수,[57344  7168     0     0     0     0     0],구원철,상대평가, ,4.68,조선해양공학과-조선해양공학,"{'월': '2북466', '화': '2북467'}"
47,ACE2101-017,ACE2101,17,공업수학 1,2,3.0,교양필수,[     0 465920      0      0 465920      0      0],정찬석,상대평가,선수,4.75,환경공학과-환경공학,"{'화': '5동107B', '금': '5동107B'}"
49,ACE2101-019,ACE2101,19,공업수학 1,2,3.0,교양필수,[     0 465920      0      0 465920      0      0],정찬석,상대평가,선수,4.75,전기공학과-전기공학,"{'화': '5동115', '금': '5동115'}"
57,ACE2102-001,ACE2102,1,공업수학 2,전체,3.0,교양필수,[ 112 7168    0    0    0    0    0],양재근,상대평가, ,4.33,건축학부-건축공학,"{'월': '4-421', '화': '2남409'}"
73,ACE2105-007,ACE2105,7,선형대수,2,3.0,교양필수,[   0 7168 7168    0    0    0    0],세라오,상대평가,English,,기타-원어강의,"{'화': 'M-121', '수': 'M-121'}"
91,AIE2005-001,AIE2005,1,파이썬기반응용프로그래밍,2,3.0,전공선택,[   0 7168    0 7168    0    0    0],이현규,상대평가, ,5.0,인공지능공학과-인공지능공학,"{'화': '60주년-906', '목': '60주년-906'}"
102,APL1101-001,APL1101,1,물류학의 이해,1,3.0,교양필수,[   0 7168    0 7168    0    0    0],권오경,상대평가, ,4.1,아태물류학부-물류학,"{'화': '9-101', '목': '9-101'}"
116,APL2207-001,APL2207,1,물류회계,전체,3.0,전공선택,[   0 7168    0 7168    0    0    0],이재형,절대평가,"영어,English",4.06,기타-원어강의,"{'화': '9-003', '목': '9-003'}"
