,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes,rating,department,classroom
19,ACE1302-001,ACE1302,1,컴퓨터프로그래밍,1,3.0,교양필수,[  0   0   0   0 510   0   0],윤정희,절대평가, ,4.83,전기공학과-전기공학,{'금': '60주년-809'}
29,ACE1312-002,ACE1312,2,이산수학,1,3.0,교양필수,[1008    0    0    0 1008    0    0],마명걸,상대평가,"영어,English",5.0,기타-원어강의,"{'월': '9-217', '금': '9-217'}"
32,ACE2101-002,ACE2101,2,공업수학 1,2,3.0,교양필수,[   0 1008    0    0 1008    0    0],전상표,상대평가,선수,,기계공학과-기계공학,"{'화': '5동107A', '금': '5동107A'}"
44,ACE2101-014,ACE2101,14,공업수학 1,2,3.0,교양필수,[    0     0 58240     0 58240     0     0],최경표,상대평가, ,3.8,신소재공학과-신소재공학,"{'수': '5동107B', '금': '5동107B'}"
53,ACE2101-023,ACE2101,23,공업수학 1,2,3.0,교양필수,[   0    0 8064    0 8064    0    0],최경표,상대평가,선수,3.8,정보통신공학과-정보통신공학,"{'수': '5동105B', '금': '5동105B'}"
64,ACE2104-005,ACE2104,5,통계학,2,3.0,교양필수,[      0       0 3670912       0 3670912       0       0],우화형,상대평가, ,4.75,컴퓨터공학과-컴퓨터공학,"{'수': '하-001', '금': '하-001'}"
164,ARC4307-001,ARC4307,1,친환경건축,4,3.0,전공필수,[   0    0    0    0 1008    0    0],"박지영,김형섭",상대평가, ,,건축학부-건축학,{'금': '2남414'}
188,ARS1113-001,ARS1113,1,영화와 대중문화,전체,3.0,교양필수,[   0    0    0    0 1008    0    0],임택,상대평가, ,4.77,연극영화학과-연극영화학,{'금': '5서365'}
276,BTE2102-001,BTE2102,1,물리화학,2,3.0,전공필수,[  0 896   0   0 896   0   0],부지윤,상대평가, ,5.0,생명공학과-생명공학,"{'화': '2동256', '금': '2동256'}"
285,BTE3110-003,BTE3110,3,생물공학실험 1,3,2.0,전공필수,[  0   0   0   0 510   0   0],임현규,절대평가,선수,,생명공학과-생명공학,{'금': 'C-106'}
293,BTE4205-001,BTE4205,1,생체재료공학,4,3.0,전공선택,[   0    0    0 8064 8064    0    0],정우진,상대평가, ,3.91,생명공학과-생명공학,"{'목': '2동252', '금': '2동252'}"
339,BUS3101-002,BUS3101,2,투자론,전체,3.0,전공선택,[   0    0    0    0 1008    0    0],유전무,상대평가, ,4.62,경영학과-경영학,{'금': '6-526'}
366,BUS3804-001,BUS3804,1,비즈니스모델혁신사례,전체,3.0,전공선택,[   0    0    0    0 1008    0    0],김현주,상대평가, ,,경영학과-경영학,{'금': '6-521'}
377,BUS4504-001,BUS4504,1,4.0시대의 마케팅 전략,전체,3.0,전공선택,[   0    0    0    0 1008    0    0],윤경희,상대평가, ,4.63,경영학과-경영학,{'금': '6-126'}
403,CBA1104-006,CBA1104,6,통계학,전체,3.0,교양필수,[   0    0    0    0 8064    0    0],현기순,상대평가, ,3.75,경영학과-경영학,{'금': '6-327'}
410,CBA1106-003,CBA1106,3,회계원론,전체,3.0,교양필수,[   0    0    0    0 8064    0    0],안재환,상대평가, ,4.87,경영학과-경영학,{'금': '6-325'}
446,CCM2315-001,CCM2315,1,영상콘텐츠 제작 실습,3,3.0,전공선택,[   0    0    0    0 4080    0    0],"한재연,정우람",절대평가, ,,문화콘텐츠문화경영학과-문화콘텐츠문화경영학,{'금': '5남532'}
469,CDN1003-001,CDN1003,1,H.O.S.T. 미디어랩 3,전체,1.0,전공선택,[  0   0   0   0 384   0   0],성상희,Pass/Fail,PS 교과목,4.0,디자인융합학과-디자인융합학,{'금': '서-110'}
484,CDN2126-003,CDN2126,3,디자인세미나,2,3.0,전공선택,[   0    0    0    0 1008    0    0],김나운,상대평가, ,5.0,디자인융합학과-디자인융합학,{'금': '서-116'}
537,CHE3202-005,CHE3202,5,화학공학실험,3,2.0,전공필수,[  0   0   0   0 510   0   0],양승재,절대평가, ,1.0,화학공학과-화학공학,{'금': '1-029'}
548,CHE3300-001,CHE3300,1,공업화학실험,3,2.0,전공필수,[  0   0   0   0 510   0   0],육지호,Pass/Fail, ,3.67,화학공학과-화학공학,{'금': '2북579A'}
549,CHE3300-002,CHE3300,2,공업화학실험,3,2.0,전공필수,[  0   0   0   0 510   0   0],함형철,Pass/Fail, ,5.0,화학공학과-화학공학,{'금': '2남312'}
550,CHE3300-003,CHE3300,3,공업화학실험,3,2.0,전공필수,[  0   0   0   0 510   0   0],이용진,Pass/Fail, ,,화학공학과-화학공학,{'금': '5동402A'}
558,CHE4214-001,CHE4214,1,신 에너지 개발과 탄소중립을 위한 공정 설계,3,3.0,전공선택,[   0    0    0    0 8064    0    0],황성원,Pass/Fail, ,,화학공학과-화학공학,{'금': '60주년-207'}
575,CHM1021-007,CHM1021,7,화학 1,1,3.0,교양필수,[   0    0 8064    0 8064    0    0],정시원,상대평가, ,4.71,신소재공학과-신소재공학,"{'수': '5동505', '금': '5동505'}"
583,CHM1023-002,CHM1023,2,일반화학,1,3.0,교양필수,[   0    0 8064    0 8064    0    0],강동원,상대평가, ,4.67,기계공학과-기계공학,"{'수': '5동507', '금': '5동507'}"
588,CHM1023-007,CHM1023,7,일반화학,1,3.0,교양필수,[   0 1008    0    0 1008    0    0],김창곤,상대평가, ,4.15,사회인프라공학과-사회인프라공학,"{'화': '5동505', '금': '5동505'}"
590,CHM1023-009,CHM1023,9,일반화학,1,3.0,교양필수,[   0 1008    0    0 1008    0    0],강동원,상대평가, ,4.67,수학과-수학,"{'화': '5동507', '금': '5동507'}"
626,CHM3115-001,CHM3115,1,분자설계-분석 융합화학,4,3.0,전공선택,[   0    0 8064    0 8064    0    0],"김명웅,양상희",절대평가,"영어,English",,기타-원어강의,"{'수': '5동508', '금': '5동508'}"
641,CHM4615-001,CHM4615,1,에너지화학,4,3.0,전공선택,[   0 1008    0    0 1008    0    0],김희선,상대평가, ,3.14,화학과-화학,"{'화': '5동508', '금': '5동508'}"
689,CIV2511-001,CIV2511,1,측량학 및 실습,2,3.0,전공필수,[  0   0   0   0 510   0   0],박준구,절대평가, ,4.86,사회인프라공학과-사회인프라공학,{'금': '2남225'}
710,COM1100-001,COM1100,1,커뮤니케이션학개론,전체,3.0,전공필수,[   0    0    0    0 8064    0    0],성지연,상대평가, ,4.59,미디어커뮤니케이션학과-미디어커뮤니케이션학,{'금': '9-306'}
721,COM3222-001,COM3222,1,미디어와 문화정책,전체,3.0,전공선택,[   0    0    0    0 8064    0    0],김지연,상대평가, ,3.95,미디어커뮤니케이션학과-미디어커뮤니케이션학,{'금': '9-303'}
728,COM4211-001,COM4211,1,미디어경영론,3,3.0,전공선택,[   0    0    0    0 8064    0    0],김대호,상대평가, ,4.67,미디어커뮤니케이션학과-미디어커뮤니케이션학,{'금': '9-504'}
739,CON2407-001,CON2407,1,소비콘텐츠 영상제작,2,3.0,전공선택,[    0     0     0     0 32640     0     0],김지혜,절대평가, ,5.0,소비자학과-소비자학,{'금': '6-426'}
751,CON4302-001,CON4302,1,소비자빅데이터분석,4,3.0,전공선택,[   0    0    0    0 8064    0    0],정지영,상대평가, ,,소비자학과-소비자학,{'금': '9-501'}
756,CSE1101-003,CSE1101,3,객체지향프로그래밍 1,1,3.0,전공필수,[   0    0    0 1950 1950    0    0],이연,상대평가, ,4.5,컴퓨터공학과-컴퓨터공학,"{'목': '하-322', '금': '하-322'}"
757,CSE1101-004,CSE1101,4,객체지향프로그래밍 1,1,3.0,전공필수,[     0      0      0 123360 123360      0      0],이연,상대평가, ,4.5,컴퓨터공학과-컴퓨터공학,"{'목': '하-322', '금': '하-322'}"
764,CSE1112-004,CSE1112,4,컴퓨터공학입문,1,2.0,전공필수,[  0   0   0   0 480   0   0],이욱,상대평가, ,4.77,컴퓨터공학과-컴퓨터공학,{'금': '하-121'}
810,CSE4232-001,CSE4232,1,프로그래밍언어 이론,4,3.0,전공선택,[  0   0   0 896 896   0   0],김지응,상대평가, ,5.0,컴퓨터공학과-컴퓨터공학,"{'목': '하-222', '금': '하-222'}"
869,ECE2222-008,ECE2222,8,기초실험 1,2,1.0,전공필수,[  0   0   0   0 480   0   0],정재학,절대평가, ,5.0,전자공학과-전자공학,{'금': '하-328'}
899,ECE4343-001,ECE4343,1,아날로그회로설계,4,4.0,전공선택,[     0 984960      0      0 984960      0      0],박인호,상대평가, ,,전자공학과-전자공학,"{'화': '하-003', '금': '하-003'}"
1002,EEE1001-002,EEE1001,2,창의적 전기공학설계,전체,3.0,전공필수,[   0    0    0    0 1008    0    0],신영균,상대평가, ,3.25,전기공학과-전기공학,{'금': '하-601'}
1013,EEE2006-006,EEE2006,6,기초실험 1,2,1.0,전공필수,[  0   0   0   0 480   0   0],조영근,절대평가, ,5.0,전기공학과-전기공학,{'금': '하-332'}
1062,EEG2631-002,EEG2631,2,영어발음연습및지도법,2,3.0,전공필수,[   0    0    0    0 8064    0    0],장지원,상대평가,프로젝트기반 수업,,영어교육과-영어교육,{'금': '서-428'}
1090,EMT1125-001,EMT1125,1,미분적분학1 및 연습,1,4.0,전공필수,[  0   0 504   0 504   0   0],박제남,절대평가, ,3.17,수학교육과-수학교육,"{'수': '서-328', '금': '서-328'}"
1239,FDT4902-001,FDT4902,1,의류디자인학프로젝트,4,4.0,전공필수,[  0   0   0   0 510   0   0],"나영주,이미영,이현화",Pass/Fail,대표담당교수 - 이현화,,의류디자인학과-의류디자인학,{'금': '1-435'}
1243,FLL1001-001,FLL1001,1,기초 프랑스어 1,1,3.0,전공선택,[  0   0 896   0 896   0   0],배진아,상대평가, ,4.25,프랑스언어문화학과-프랑스언어문화,"{'수': '5남407', '금': '5남407'}"
1307,GEB1107-019,GEB1107,19,의사소통 영어,1,3.0,교양필수,[   0 1008    0    0 1008    0    0],랜디,상대평가, ,4.24,기타-교양영어,"{'화': '60주년-705', '금': '60주년-705'}"
1308,GEB1107-020,GEB1107,20,의사소통 영어,1,3.0,교양필수,[   0 1008    0    0 1008    0    0],그레고리맥닐,상대평가, ,4.6,프런티어학부대학-프런티어학부대학,"{'화': '60주년-605', '금': '60주년-605'}"
1309,GEB1107-021,GEB1107,21,의사소통 영어,1,3.0,교양필수,[   0 1008    0    0 1008    0    0],테리로즈,상대평가, ,4.73,기타-교양영어,"{'화': '60주년-502', '금': '60주년-502'}"
1310,GEB1107-022,GEB1107,22,의사소통 영어,1,3.0,교양필수,[   0 1008    0    0 1008    0    0],스티븐존스,상대평가, ,4.35,프런티어학부대학-프런티어학부대학,"{'화': '60주년-506', '금': '60주년-506'}"
1315,GEB1107-027,GEB1107,27,의사소통 영어,1,3.0,교양필수,[   0    0 8064    0 8064    0    0],랜디,상대평가, ,4.24,프런티어학부대학-프런티어학부대학,"{'수': '60주년-705', '금': '60주년-705'}"
1316,GEB1107-028,GEB1107,28,의사소통 영어,1,3.0,교양필수,[   0    0 8064    0 8064    0    0],그레고리맥닐,상대평가, ,4.6,프런티어학부대학-프런티어학부대학,"{'수': '60주년-605', '금': '60주년-605'}"
1317,GEB1107-029,GEB1107,29,의사소통 영어,1,3.0,교양필수,[   0    0 8064    0 8064    0    0],그레고리맥닐,상대평가, ,4.6,프런티어학부대학-프런티어학부대학,"{'수': '60주년-605', '금': '60주년-605'}"
1339,GEB1108-020,GEB1108,20,의사소통 영어: 중급,1,3.0,교양필수,[   0 1008    0    0 1008    0    0],장진이,상대평가, ,4.34,기타-교양영어,"{'화': '60주년-602', '금': '60주년-602'}"
1340,GEB1108-021,GEB1108,21,의사소통 영어: 중급,1,3.0,교양필수,[   0 1008    0    0 1008    0    0],코너,상대평가, ,,기타-교양영어,"{'화': '60주년-701', '금': '60주년-701'}"
1344,GEB1108-025,GEB1108,25,의사소통 영어: 중급,1,3.0,교양필수,[   0    0 8064    0 8064    0    0],장진이,상대평가, ,4.34,기타-교양영어,"{'수': '60주년-602', '금': '60주년-602'}"
1345,GEB1108-026,GEB1108,26,의사소통 영어: 중급,1,3.0,교양필수,[   0    0 8064    0 8064    0    0],코너,상대평가, ,,기타-교양영어,"{'수': '60주년-701', '금': '60주년-701'}"
1346,GEB1108-027,GEB1108,27,의사소통 영어: 중급,1,3.0,교양필수,[   0    0 8064    0 8064    0    0],크리스틀,상대평가, ,4.35,프런티어학부대학-프런티어학부대학,"{'수': '60주년-606', '금': '60주년-606'}"
1347,GEB1108-028,GEB1108,28,의사소통 영어: 중급,1,3.0,교양필수,[   0    0 8064    0 8064    0    0],코너,상대평가, ,,기타-교양영어,"{'수': '60주년-701', '금': '60주년-701'}"
1357,GEB1109-010,GEB1109,10,의사소통 영어: 고급,1,3.0,교양필수,[   0 1008    0    0 1008    0    0],제이슨햄,상대평가,국제학부 전용분반,4.63,프런티어학부대학-프런티어학부대학,"{'화': '60주년-501', '금': '60주년-501'}"
1520,GEB1126-072,GEB1126,72,문제해결을 위한 글쓰기,1,3.0,교양필수,[  0   0   0   0 480   0   1],"간호윤,허인영",상대평가, ,,프런티어학부대학-프런티어학부대학,"{'셀': '웹강의', '금': '60주년-229'}"
1536,GED1002-006,GED1002,6,공학윤리와 토론,2,3.0,교양선택,[   0    0    0    0 1008    0    0],이혁주,상대평가,공학인증필(18학번~),,기타-핵심교양,{'금': '60주년-510'}
1556,GED2005-001,GED2005,1,동양철학 : 마르지 않는 샘,전체,3.0,교양선택,[   0    0    0    0 1008    0    0],윤상수,상대평가,철학,,기타-핵심교양,{'금': '5남534'}
1557,GED2006-001,GED2006,1,인간의 성장과 발달,전체,3.0,교양선택,[   0    0    0    0 1008    0    0],이지현,상대평가,아동심리학,,기타-핵심교양,{'금': '9-505'}
1564,GED2015-001,GED2015,1,동아시아의 역사와 21세기,전체,3.0,교양선택,[   0    0    0    0 1008    0    0],유창호,상대평가,사학,,기타-핵심교양,{'금': '5동502'}
1566,GED2018-001,GED2018,1,전염병의 지리학,전체,3.0,교양선택,[   0    0    0    0 1008    0    0],김희순,상대평가,사회교육,,기타-핵심교양,{'금': '5서369'}
1613,GEE1012-001,GEE1012,1,창작을 위한 글쓰기 실습,4,3.0,교양선택,[   0    0    0    0 8064    0    0],안보윤,절대평가,한국어문학,,기타-일반교양,{'금': '5남401'}
1633,GEE2015-009,GEE2015,9,기초수학,전체,3.0,교양선택,[   0 1008    0    0 1008    0    0],김지연,Pass/Fail,수학,,기타-일반교양,"{'화': '5동102', '금': '5동102'}"
1637,GEE2016-003,GEE2016,3,기초물리학,1,3.0,교양선택,[   0 1008    0    0 1008    0    0],유지현,Pass/Fail,물리학,,기타-일반교양,"{'화': '5동408', '금': '5동408'}"
1652,GEE3003-004,GEE3003,4,외국인전용초급한국어,전체,3.0,교양선택,[  0   0 896   0 896   0   0],최주희,절대평가,"교환학생전용,English",,기타-일반교양,"{'수': '60주년-607', '금': '60주년-607'}"
1678,GEE3027-010,GEE3027,10,실용영어 L/S,전체,3.0,교양선택,[   0 1008    0    0 1008    0    0],헴브리,상대평가,프런티어학부대학,,기타-교양영어,"{'화': '60주년-702', '금': '60주년-702'}"
1682,GEE3027-014,GEE3027,14,실용영어 L/S,전체,3.0,교양선택,[   0    0 8064    0 8064    0    0],헴브리,상대평가,프런티어학부대학,,기타-교양영어,"{'수': '60주년-702', '금': '60주년-702'}"
1683,GEE3027-015,GEE3027,15,실용영어 L/S,전체,3.0,교양선택,[   0    0 8064    0 8064    0    0],제이슨햄,상대평가,프런티어학부대학,,기타-교양영어,"{'수': '60주년-501', '금': '60주년-501'}"
1684,GEE3027-018,GEE3027,18,실용영어 L/S,전체,3.0,교양선택,[   0    0 8064    0 8064    0    0],스티븐존스,상대평가,프런티어학부대학,,기타-교양영어,"{'수': '60주년-506', '금': '60주년-506'}"
1713,GEE4025-001,GEE4025,1,글로벌 스타트업의 이해,전체,2.0,교양선택,[   0    0    0    0 1920    0    0],김대진,Pass/Fail,"프런티어학부대학,창의영역",,기타-일반교양,{'금': '하이테크센'}
1736,GEE6007-001,GEE6007,1,골프,전체,1.0,교양선택,[  0   0   0   0 480   0   0],박진한,절대평가,체육교육,,기타-일반교양,{'금': '대운동장'}
1780,GEO3101-001,GEO3101,1,위성영상처리,3,3.0,전공선택,[  0   0   0   0 510   0   0],김선화,절대평가,선수,,공간정보공학과-공간정보공학,{'금': '4-336'}
1831,HKO2303-001,HKO2303,1,아동문학 읽기,2,3.0,전공선택,[   0    0    0    0 1008    0    0],원종찬,상대평가, ,4.29,한국어문학과-한국어문학,{'금': '5남413'}
1852,HUM1002-002,HUM1002,2,문학의 이해,전체,3.0,교양필수,[  0   0 896   0 896   0   0],김정희,상대평가, ,3.11,일본언어문화학과-일본언어문화,"{'수': '5동208A', '금': '5동208A'}"
1855,HUM1003-001,HUM1003,1,문화사의 이해,1,3.0,교양필수,[8064    0    0    0 8064    0    0],남달우,상대평가, ,4.29,사학과-사학,"{'월': '5동502', '금': '5동502'}"
1862,HUM1005-002,HUM1005,2,문화학의이해,1,3.0,교양필수,[896   0   0   0 896   0   0],장준도,상대평가, ,4.26,문화콘텐츠문화경영학과-문화콘텐츠문화경영학,"{'월': '5남533', '금': '5남533'}"
1891,IBT3112-001,IBT3112,1,조직행동,3,3.0,전공필수,[  0 112   0   0 896   0   0],배경미,상대평가,"영어,English",5.0,IBT학과-국제경영학,"{'화': '6-326', '금': '9-217'}"
1896,IBT4105-001,IBT4105,1,빅데이터 분석,4,3.0,전공선택,[896   0   0   0 896   0   0],카카니비제이,상대평가,English,,IBT학과-국제경영학,"{'월': '9-203', '금': '9-203'}"
1926,ICE2013-003,ICE2013,3,객체지향프로그래밍 응용,2,3.0,전공선택,[   0 1920    0    0 1920    0    0],최학남,절대평가,선수,2.85,정보통신공학과-정보통신공학,"{'화': '하-422', '금': '하-422'}"
1927,ICE3002-001,ICE3002,1,확률변수론,3,3.0,전공선택,[  0   0 896   0 896   0   0],김춘우,상대평가, ,4.55,정보통신공학과-정보통신공학,"{'수': '하-230', '금': '하-230'}"
1946,ICE4027-001,ICE4027,1,디지털영상처리설계,4,4.0,전공선택,[458752      0 458752      0    480      0      0],박인규,절대평가,"통합 이론 강의(분반 별 실습 강의),선수",4.38,정보통신공학과-정보통신공학,"{'월': '하-232', '수': '하-232', '금': '하-424'}"
1967,IEN3015-001,IEN3015,1,통계적공정관리,3,3.0,전공선택,[   0    0    0    0 1008    0    0],이희남,상대평가, ,4.32,산업경영공학과-산업경영공학,{'금': '2북671'}
1983,IGS1130-001,IGS1130,1,응용수학,1,3.0,교양필수,[1008    0    0    0 1008    0    0],마명걸,상대평가,"영어,English",5.0,IBT학과-국제경영학,"{'월': 'M-121', '금': 'M-121'}"
1996,ILS1010-001,ILS1010,1,형법총론,전체,3.0,전공선택,[   0 1008    0    0 1008    0    0],최준혁,상대평가, ,,기타-법학과목,"{'화': '법전025', '금': '법전025'}"
2002,ILS1025-001,ILS1025,1,헌법과 인권,전체,3.0,전공선택,[   0    0    0    0 1008    0    0],조창훈,상대평가, ,,기타-법학과목,{'금': '법전126'}
2013,INT2053-001,INT2053,1,실용중국어 3,2,3.0,교양필수,[   0    0 8064    0 8064    0    0],김종현,절대평가, ,4.33,국제통상학과-국제통상학,"{'수': '6-522', '금': '6-522'}"
2025,INT3055-001,INT3055,1,실용중국어 5,3,3.0,전공선택,[   0    0 8064    0 8064    0    0],김종현,절대평가, ,,국제통상학과-국제통상학,"{'수': '6-522', '금': '6-522'}"
2028,INT3316-001,INT3316,1,국제보험론,3,3.0,전공선택,[   0    0    0    0 8064    0    0],설두평,상대평가, ,3.5,국제통상학과-국제통상학,{'금': '6-622'}
2050,IPS3322-002,IPS3322,2,시나리오 작법 2,3,3.0,전공선택,[   0    0    0    0 1008    0    0],박광춘,절대평가, ,,연극영화학과-연극영화학,{'금': '5남232'}
2112,JPN2022-001,JPN2022,1,일본문학의 이해,2,3.0,전공선택,[  0   0 896   0 896   0   0],이가현,상대평가, ,,일본언어문화학과-일본언어문화,"{'수': '5남518', '금': '5남518'}"
2203,MEG3013-001,MEG3013,1,전산제도,3,3.0,전공선택,[  0   0   0   0 510   0   0],황병복,절대평가,"영어,English,선수",,기계공학과-기계공학,{'금': '2북370'}
2206,MEG3013-004,MEG3013,4,전산제도,3,3.0,전공선택,[  0   0   0   0 510   0   0],이선곤,절대평가,선수,,기계공학과-기계공학,{'금': '2북378A'}
2209,MEG3078-001,MEG3078,1,기계공학실험A,3,2.0,전공필수,[  0   0   0   0 510   0   0],유병훈,절대평가,선수,,기계공학과-기계공학,{'금': '2북378B'}
2250,MEG4183-001,MEG4183,1,기계공학특수연구 1,4,3.0,전공선택,[   0    0    0    0 8064    0    0],김동섭,Pass/Fail,선수,,기계공학과-기계공학,{'금': '2북274'}
2266,MSE3001-001,MSE3001,1,재료공학실험 1,3,2.0,전공필수,[  0   0   0   0 510   0   0],조원승,절대평가, ,5.0,신소재공학과-신소재공학,{'금': '5서252'}
