course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes
NUR1015-001,NUR1015,001,간호학개론,1,1.0,전공필수,"월13,14(5동202)",임지영,상대평가, 
NUR1015-002,NUR1015,002,간호학개론,1,1.0,전공필수,"월17,18(5동202)",임지영,상대평가, 
NUR1017-001,NUR1017,001,건강격차와 복지사회,1,2.0,전공선택,"목5,6,7,8(5남551)",최승우,상대평가, 
NUR1019-001,NUR1019,001,기초자연과학,1,3.0,교양필수,"월10,11,12(60주년-108) /수4,5,6(5서365)",김정호,상대평가, 
NUR2002-001,NUR2002,001,미생물학,2,2.0,교양필수,"화1,2,3,4(5동202)","신진욱,신민혜",상대평가, 
NUR2003-001,NUR2003,001,해부생리학 2,2,3.0,교양필수,"월1,2,3,수10,11,12(5동202)",서화숙,상대평가, 
NUR2004-001,NUR2004,001,해부생리학실습 2,2,1.0,교양필수,"월5,6,7,8(5동306A)",서화숙,상대평가, 
NUR2004-002,NUR2004,002,해부생리학실습 2,2,1.0,교양필수,"월9,10,11,12(5동306A)",서화숙,상대평가, 
NUR2010-001,NUR2010,001,기본간호학 1,2,2.0,전공필수,"화5,6,7,8(5동202)",김화순,상대평가, 
NUR2010-002,NUR2010,002,기본간호학 1,2,2.0,전공필수,"화9,10,11,12(5동202)",서민희,상대평가, 
NUR2012-001,NUR2012,001,기본간호학실습 1,2,1.0,전공필수,"화10,11,12,13(5동307)",김화순,절대평가, 
NUR2012-002,NUR2012,002,기본간호학실습 1,2,1.0,전공필수,"화16,17,18,19(5동307)",김화순,절대평가, 
NUR2012-003,NUR2012,003,기본간호학실습 1,2,1.0,전공필수,"목9,10,11,12(5동307)",서민희,절대평가, 
NUR2012-004,NUR2012,004,기본간호학실습 1,2,1.0,전공필수,"목13,14,15,16(5동307)",서민희,절대평가, 
NUR3003-001,NUR3003,001,아동간호학실습 1,3,1.0,전공필수,"목1,2,3,4,5,6(인하대병원)","강나래,우효주",절대평가, 
NUR3003-002,NUR3003,002,아동간호학실습 1,3,1.0,전공필수,"목1,2,3,4,5,6(인하대병원)","안영미,강나래",절대평가, 
NUR3003-003,NUR3003,003,아동간호학실습 1,3,1.0,전공필수,"목4,5,6,7,8,9(인하대병원)","강나래,우효주",절대평가, 
NUR3006-001,NUR3006,001,성인간호학 2,3,2.0,전공필수,"월13,14,15,16(5남551)",정혜실,상대평가, 
NUR3006-002,NUR3006,002,성인간호학 2,3,2.0,전공필수,"수1,2,3,4(5남551)",정혜실,상대평가, 
NUR3013-001,NUR3013,001,정신간호학 1,3,3.0,전공필수,"월4,5,6,화13,14,15(5남551)","이은진,김수정",상대평가, 
NUR3013-002,NUR3013,002,정신간호학 1,3,3.0,전공필수,"화10,11,12,수7,8,9(5남551)","이은진,김수정",상대평가, 
NUR3024-001,NUR3024,001,성인간호학1,3,3.0,전공필수,"월10,11,12,수13,14,15(5남551)","김수현,김지영",상대평가, 
NUR3024-002,NUR3024,002,성인간호학1,3,3.0,전공필수,"화16,17,18,목10,11,12(5남551)","김수현,김지영",상대평가, 
NUR3026-001,NUR3026,001,노인간호학실습,3,1.0,전공필수,"목13,14,15,16,17,18(외부실습)","최승우,신복순",절대평가, 
NUR3026-002,NUR3026,002,노인간호학실습,3,1.0,전공필수,"목10,11,12,13,14,15(외부실습)","최승우,신복순",절대평가, 
