,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes
0,SIM1003-001,SIM1003,1,글로벌 경제학,전체,3.0,교양필수,"토15,16,17,18,19,20(M-306)",강재택,상대평가, 
1,SIM1003-002,SIM1003,2,글로벌 경제학,전체,3.0,교양필수,"토15,16,17,18,19,20(9-406)",이성준,상대평가, 
2,SIM2401-001,SIM2401,1,ESG경영,전체,3.0,전공선택,"월21,22,23,24,25,26(M-322)",김성건,상대평가, 
3,SIM3102-001,SIM3102,1,인적자원관리,전체,3.0,전공선택,셀0(웹강의),김성건,상대평가,타 단과대학 학생 대상
4,SIM3203-001,SIM3203,1,마케팅인사이트,전체,3.0,전공선택,셀0(웹강의),이재진,상대평가,타 단과대학 학생 대상
5,SIM3204-001,SIM3204,1,마케팅채널관리,전체,3.0,전공선택,"토1,2,3,4,5,6(9-306)",곽지훈,상대평가, 
6,SIM4302-001,SIM4302,1,비즈니스 이노베이션,전체,3.0,전공선택,셀0(웹강의),정승민,상대평가,타 단과대학 학생 대상
7,SIM1002-001,SIM1002,1,경영자료처리이론,1,3.0,교양필수,"토1,2,3,4,5,6(M-303)",서창수,절대평가, 
8,SIM1002-002,SIM1002,2,경영자료처리이론,1,3.0,교양필수,"토9,10,11,12,13,14(M-203)",정승민,절대평가, 
9,SIM1004-001,SIM1004,1,산업경영의이해,1,3.0,교양필수,"목21,22,23,24,25,26(M-205)",김성건,상대평가, 
10,SIM1004-002,SIM1004,2,산업경영의이해,1,3.0,교양필수,"목21,22,23,24,25,26(M-301)",이재진,상대평가, 
11,SIM1404-001,SIM1404,1,고객관계관리,2,3.0,전공선택,"토1,2,3,4,5,6(9-406)",정승민,상대평가, 
12,SIM2202-001,SIM2202,1,소비자행동론,2,3.0,전공선택,"토9,10,11,12,13,14(9-403)",이재진,상대평가, 
13,SIM2302-001,SIM2302,1,기업경영분석,2,3.0,전공선택,"수21,22,23,24,25,26(9-217)",서창수,상대평가, 
14,CBA1107-003,CBA1107,3,기업법,3,3.0,교양필수,"토15,16,17,18,19,20(9-303)",박민우,상대평가, 
15,SIM3102-002,SIM3102,2,인적자원관리,3,3.0,전공선택,"토1,2,3,4,5,6(9-303)",김성건,상대평가,산업경영학과 학생 대상
16,SIM3201-001,SIM3201,1,마케팅커뮤니케이션,3,3.0,전공선택,"토9,10,11,12,13,14(9-303)",성준현,상대평가, 
17,SIM3303-001,SIM3303,1,경영과 데이터베이스,3,3.0,전공선택,"화21,22,23,24,25,26(M-303)",서창수,절대평가, 
18,SIM3303-002,SIM3303,2,경영과 데이터베이스,3,3.0,전공선택,"수21,22,23,24,25,26(M-303)",정승민,절대평가, 
19,SIM9006-001,SIM9006,1,현장프로젝트1,3,3.0,전공선택,"토21,22,23,24,25,26(9-406)",이재진,Pass/Fail, 
20,SIM9006-002,SIM9006,2,현장프로젝트1,3,3.0,전공선택,"토21,22,23,24,25,26(M-203)",김성건,Pass/Fail, 
21,SIM9006-003,SIM9006,3,현장프로젝트1,3,3.0,전공선택,"토21,22,23,24,25,26(9-403)",정승민,Pass/Fail, 
22,SIM9006-004,SIM9006,4,현장프로젝트1,3,3.0,전공선택,"금21,22,23,24,25,26(M-303)",김성건,Pass/Fail, 
23,SIM3202-001,SIM3202,1,브랜드전략,4,3.0,전공선택,"토1,2,3,4,5,6(M-206)",이재진,상대평가, 
24,SIM4302-002,SIM4302,2,비즈니스 이노베이션,4,3.0,전공선택,"목21,22,23,24,25,26(9-217)",정승민,상대평가,산업경영학과 학생 대상
25,SIM4401-001,SIM4401,1,국제경영,4,3.0,전공선택,"토9,10,11,12,13,14(9-306)",이성준,상대평가, 
26,SIM9003-001,SIM9003,1,현장프로젝트3,4,3.0,전공선택,"토21,22,23,24,25,26(9-306)",서창수,Pass/Fail, 
27,SIM9003-002,SIM9003,2,현장프로젝트3,4,3.0,전공선택,"금21,22,23,24,25,26(9-203)",서창수,Pass/Fail, 
