,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes
0,ARS1001-001,ARS1001,1,미술과여행,전체,3.0,교양필수,"수13,14,15,16,17,18(서-331)",김문정,상대평가, 
1,FAT1021-001,FAT1021,1,창작드로잉,1,3.0,전공선택,"수13,14,15,16,17,18(5서454)",이병수,절대평가, 
2,FAT1021-002,FAT1021,2,창작드로잉,1,3.0,전공선택,"수4,5,6,7,8,9(5서456)",경현수,절대평가, 
3,FAT1022-001,FAT1022,1,입체와 공간,1,3.0,전공선택,"목1,2,3,4,5,6(5서454)",박원주,절대평가, 
4,FAT1022-002,FAT1022,2,입체와 공간,1,3.0,전공선택,"목4,5,6,7,8,9(5서453)",권경환,절대평가, 
5,FAT1701-001,FAT1701,1,미술이란 무엇인가 1,1,3.0,전공선택,"화13,14,15,16,17,18(서-243A)",백지희,상대평가, 
6,FAT2023-001,FAT2023,1,기초조소,2,3.0,전공선택,"월4,5,6,7,8,9(5서453)",이의성,절대평가, 
7,FAT2023-002,FAT2023,2,기초조소,2,3.0,전공선택,"월13,14,15,16,17,18(5서453)",이의성,절대평가, 
8,FAT2282-001,FAT2282,1,디지털 아트1,2,3.0,전공선택,"수7,8,9,10,11,12(5서453)",조향미,절대평가, 
9,FAT2711-001,FAT2711,1,기초서양화,2,3.0,전공선택,"목10,11,12,13,14,15(5서457A)",이병수,절대평가, 
10,FAT2711-002,FAT2711,2,기초서양화,2,3.0,전공선택,"수13,14,15,16,17,18(5서457B)",경현수,절대평가, 
11,FAT2902-001,FAT2902,1,서양미술사,2,3.0,전공필수,"수1,2,3,4,5,6(서-331)",김문정,상대평가, 
12,FAT3025-001,FAT3025,1,뉴미디어아트1,3,3.0,전공선택,"수1,2,3,4,5,6(5서467)",이배경,절대평가, 
13,FAT3202-001,FAT3202,1,도시와 조형,3,3.0,전공필수,"화1,2,3,4,5,6(서-331)",정국택,절대평가, 
14,FAT3202-002,FAT3202,2,도시와 조형,3,3.0,전공필수,"목13,14,15,16,17,18(5서453)",권경환,절대평가, 
15,FAT3211-001,FAT3211,1,현대회화 이해1,3,3.0,전공선택,"목4,5,6,7,8,9(5서462)",이은경,절대평가,신임교원
16,FAT3303-001,FAT3303,1,금속조표현,3,3.0,전공선택,"화10,11,12,13,14,15(예-101)",정국택,절대평가, 
17,FAT3701-001,FAT3701,1,작가발언과 자료연구 1,3,3.0,전공선택,"수16,17,18,19,20,21(5서453)",박소영,Pass/Fail, 
18,FAT3902-001,FAT3902,1,전시와 큐레이팅,3,3.0,전공필수,"화16,17,18,19,20,21(서-331)",정현,Pass/Fail, 
19,FAT4203-001,FAT4203,1,복합매체표현 1,4,3.0,전공필수,"목10,11,12,13,14,15(서-331)",박소영,절대평가, 
20,FAT4203-002,FAT4203,2,복합매체표현 1,4,3.0,전공필수,"목10,11,12,13,14,15(5서462)",박원주,절대평가, 
21,FAT4212-001,FAT4212,1,현대회화 스튜디오1,4,3.0,전공선택,"수4,5,6,7,8,9(5서465)",안상훈,절대평가, 
22,FAT4212-002,FAT4212,2,현대회화 스튜디오1,4,3.0,전공선택,"목4,5,6,7,8,9(5서465)",이지혜,절대평가, 
23,FAT4214-001,FAT4214,1,미디어와 인터렉션1,4,3.0,전공선택,"수10,11,12,13,14,15(5서467)",이배경,Pass/Fail, 
24,FAT4904-001,FAT4904,1,전시 기획 연구,4,3.0,전공필수,"목16,17,18,19,20,21(서-331)",정현,상대평가, 
