,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes
0,HIS2103-001,HIS2103,1,문화로 보는 역사,전체,3.0,전공선택,"월10,11,12,수13,14,15(5남501)",김경화,상대평가, 
1,HIS2104-001,HIS2104,1,선사문화의 이해,전체,3.0,전공선택,"월13,14,15,16,17,18(5남501)",김현준,상대평가, 
2,HIS2115-001,HIS2115,1,지역문화탐구 2,전체,3.0,전공선택,"월1,2,3,화1,2,3(5동502)",우경섭,Pass/Fail, 
3,HIS2201-001,HIS2201,1,한국고대사,전체,3.0,전공선택,"월4,5,6,수4,5,6(5남501)",김경화,상대평가, 
4,HIS2207-001,HIS2207,1,인천지역사,전체,3.0,전공선택,"화10,11,12,수10,11,12(5남501)",임학성,상대평가, 
5,HIS2301-001,HIS2301,1,동아시아 고대문명,전체,3.0,전공선택,"수4,5,6,목4,5,6(5동502)",이준갑,상대평가, 
6,HIS3107-001,HIS3107,1,여성사,전체,3.0,전공선택,"화7,8,9,10,11,12(5동502)",이시연,상대평가, 
7,HIS3208-001,HIS3208,1,한국종교문화사,전체,3.0,전공선택,"목13,14,15,16,17,18(5동502)",양인성,상대평가, 
8,HIS3306-001,HIS3306,1,동아시아 전통사회 확립,전체,3.0,전공선택,"화7,8,9,목7,8,9(5남501)",이준갑,상대평가, 
9,HIS3403-001,HIS3403,1,서양근대사 1,전체,3.0,전공선택,"화13,14,15,16,17,18(5동502)",이시연,상대평가, 
10,HIS4209-001,HIS4209,1,한국사회경제사,전체,3.0,전공선택,"화13,14,15(5남501) /수7,8,9(5동502)",임학성,상대평가, 
11,HIS4210-001,HIS4210,1,한국대외관계사,전체,3.0,전공선택,"월1,2,3,화1,2,3(5남501)",성동기,상대평가, 
12,HIS4309-001,HIS4309,1,일본의 역사와 문화,전체,3.0,전공선택,"금10,11,12,13,14,15(5남501)",윤현명,상대평가, 
13,HUM1041-002,HUM1041,2,한문 1,전체,3.0,교양필수,"목10,11,12(5동502) /금4,5,6(5남501)",남달우,상대평가, 
14,HIS1002-001,HIS1002,1,역사학입문,1,3.0,전공필수,"월7,8,9,수7,8,9(5남501)",이주영,상대평가, 
15,HUM1003-001,HUM1003,1,문화사의 이해,1,3.0,교양필수,"월7,8,9,금10,11,12(5동502)",남달우,상대평가, 
16,HUM1003-002,HUM1003,2,문화사의 이해,1,3.0,교양필수,"월10,11,12,금13,14,15(5동502)",남달우,상대평가, 
17,HUM1003-003,HUM1003,3,문화사의 이해,1,3.0,교양필수,"수13,14,15,금13,14,15(5남534)",김선기,상대평가, 
18,HIS2006-001,HIS2006,1,동양어 원전읽기,2,3.0,전공필수,"화4,5,6(5동502) /목4,5,6(5남405)",최병욱,상대평가, 
19,HIS3007-001,HIS3007,1,서양어 원전읽기,3,3.0,전공필수,"수10,11,12,목7,8,9(5동502)",이주영,상대평가, 
20,HIS4002-001,HIS4002,1,역사학 논문작성법,4,3.0,전공필수,"수1,2,3,목1,2,3(5동502)",이준갑,상대평가, 
