,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes,rating,department,classroom
479,CDN2111-001,CDN2111,1,스마트Eco디자인,2,3.0,전공선택,[    0     0     0 64512     0     0     0],김후석,절대평가, ,,디자인테크놀로지학과-디자인테크놀로지학,{'목': '60주년-908'}
487,CDN2220-003,CDN2220,3,캐릭터디자인,2,3.0,전공선택,[  0   0   0   0 126   0   0],박재옥,절대평가, ,4.67,디자인테크놀로지학과-디자인테크놀로지학,{'금': '60주년-904'}
488,CDN2220-004,CDN2220,4,캐릭터디자인,2,3.0,전공선택,[    0     0     0     0 64512     0     0],박재옥,절대평가, ,4.67,디자인테크놀로지학과-디자인테크놀로지학,{'금': '60주년-904'}
819,DET1001-001,DET1001,1,그래픽디자인스튜디오,1,3.0,전공선택,[  0   0 126   0   0   0   0],정하영,절대평가, ,,디자인테크놀로지학과-디자인테크놀로지학,{'수': '60주년-904'}
820,DET1001-002,DET1001,2,그래픽디자인스튜디오,1,3.0,전공선택,[    0     0 64512     0     0     0     0],정하영,절대평가, ,,디자인테크놀로지학과-디자인테크놀로지학,{'수': '60주년-904'}
821,DET1002-001,DET1002,1,디지털영상스튜디오,1,3.0,전공선택,[   0    0    0 1008    0    0    0],권인영,절대평가, ,3.35,디자인테크놀로지학과-디자인테크놀로지학,{'목': '5남137'}
822,DET1002-002,DET1002,2,디지털영상스튜디오,1,3.0,전공선택,[     0      0      0 516096      0      0      0],권인영,절대평가, ,3.35,디자인테크놀로지학과-디자인테크놀로지학,{'목': '5남137'}
823,DET1005-001,DET1005,1,기초선형대수,1,3.0,전공필수,[33030144        0        0        0        0        0        0],김종현,절대평가, ,,디자인테크놀로지학과-디자인테크놀로지학,{'월': '60주년-908'}
824,DET1005-002,DET1005,2,기초선형대수,1,3.0,전공필수,[  0 126   0   0   0   0   0],김종현,절대평가, ,,디자인테크놀로지학과-디자인테크놀로지학,{'화': '60주년-908'}
825,DET1005-003,DET1005,3,기초선형대수,1,3.0,전공필수,[    0 64512     0     0     0     0     0],김종현,절대평가, ,,디자인테크놀로지학과-디자인테크놀로지학,{'화': '60주년-908'}
826,DET1006-001,DET1006,1,H.O.S.T. 미디어 랩 1,1,1.0,전공선택,[   0 6144    0    0    0    0    0],성보경,Pass/Fail, ,,디자인테크놀로지학과-디자인테크놀로지학,{'화': '5남137'}
827,DET1008-001,DET1008,1,H.O.S.T. 미디어 랩 3,1,1.0,전공선택,[     0 393216      0      0      0      0      0],김종현,Pass/Fail, ,,디자인테크놀로지학과-디자인테크놀로지학,{'화': '60주년-908'}
828,DET2001-001,DET2001,1,기초3D애니메이션,2,3.0,전공필수,[  0   0 126   0   0   0   0],김윤정,절대평가, ,4.25,디자인테크놀로지학과-디자인테크놀로지학,{'수': '60주년-908'}
