,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes
0,EDC1100-001,EDC1100,1,교육철학및교육사,전체,2.0,교직과정,"목9,10,11,12(서-306)",정기섭,절대평가, 
1,EDC1100-002,EDC1100,2,교육철학및교육사,전체,2.0,교직과정,"월1,2,3,4(서-328)",윤혜성,절대평가, 
2,EDC1100-003,EDC1100,3,교육철학및교육사,전체,2.0,교직과정,"월9,10,11,12(서-331)",윤혜성,절대평가, 
3,EDC1101-001,EDC1101,1,교육학개론,전체,2.0,교직과정,"월13,14,15,16(5남505)",윤혜성,절대평가, 
4,EDC1101-002,EDC1101,2,교육학개론,전체,2.0,교직과정,"금13,14,15,16(5동208A)",최종인,절대평가, 
5,EDC1104-001,EDC1104,1,교육심리,전체,2.0,교직과정,"수9,10,11,12(60주년-612)",정윤경,절대평가, 
6,EDC1104-002,EDC1104,2,교육심리,전체,2.0,교직과정,"화4,5,6,7(60주년-611)",정윤경,절대평가, 
7,EDC1104-003,EDC1104,3,교육심리,전체,2.0,교직과정,"화9,10,11,12(60주년-611)",정윤경,절대평가, 
8,EDC1105-001,EDC1105,1,교육사회,전체,2.0,교직과정,"수13,14,15,16(서-334)",배을규,절대평가, 
9,EDC1105-002,EDC1105,2,교육사회,전체,2.0,교직과정,"월4,5,6,7(5남521)",박성희,절대평가, 
10,EDC1105-003,EDC1105,3,교육사회,전체,2.0,교직과정,"목19,20,21,22(서-401)",강선희,절대평가, 
11,EDC2101-001,EDC2101,1,교육과정,전체,2.0,교직과정,"화4,5,6,7(서-328)",조현영,절대평가, 
12,EDC2101-002,EDC2101,2,교육과정,전체,2.0,교직과정,"월4,5,6,7(5서360)",박진희,절대평가, 
13,EDC2103-001,EDC2103,1,교육방법 및 교육공학,전체,2.0,교직과정,"목19,20,21,22(60주년-711)",홍영일,절대평가, 
14,EDC2103-002,EDC2103,2,교육방법 및 교육공학,전체,2.0,교직과정,"수19,20,21,22(60주년-711)",홍영일,절대평가, 
15,EDC2107-001,EDC2107,1,특수교육학개론,전체,2.0,교직과정,"월10,11,12,13(60주년-508)",민기연,절대평가, 
16,EDC2107-002,EDC2107,2,특수교육학개론,전체,2.0,교직과정,"화4,5,6,7(5서369)",정귀순,절대평가, 
17,EDC2107-003,EDC2107,3,특수교육학개론,전체,2.0,교직과정,"화10,11,12,13(5서369)",정귀순,절대평가, 
18,EDC3102-002,EDC3102,2,교육평가,전체,2.0,교직과정,"화5,6,7,8(서-237A)",강혜영,절대평가, 
19,EDC3102-003,EDC3102,3,교육평가,전체,2.0,교직과정,"화9,10,11,12(서-237A)",강혜영,절대평가, 
20,EDC3106-001,EDC3106,1,교육행정 및 교육경영,전체,2.0,교직과정,"월9,10,11,12(5서369)",강경석,절대평가, 
21,EDC3106-002,EDC3106,2,교육행정 및 교육경영,전체,2.0,교직과정,"수9,10,11,12(5서369)",강경석,절대평가, 
22,EDC3106-003,EDC3106,3,교육행정 및 교육경영,전체,2.0,교직과정,"월13,14,15,16(60주년-607)",고광혁,절대평가, 
23,EDC3106-004,EDC3106,4,교육행정 및 교육경영,전체,2.0,교직과정,"수5,6,7,8(서-334)",강경석,절대평가, 
24,EDC3311-001,EDC3311,1,학교폭력예방 및 학생의 이해,전체,2.0,교직과정,"월9,10,11,12(60주년-612)",정윤경,절대평가, 
25,EDC3311-002,EDC3311,2,학교폭력예방 및 학생의 이해,전체,2.0,교직과정,"수13,14,15,16(60주년-711)",지은,절대평가, 
26,EDC3311-003,EDC3311,3,학교폭력예방 및 학생의 이해,전체,2.0,교직과정,"목9,10,11,12(서-334)",김병준,절대평가, 
27,EDC3311-004,EDC3311,4,학교폭력예방 및 학생의 이해,전체,2.0,교직과정,"금13,14,15,16(서-328)",조상현,절대평가, 
